"","dcterms.reference","dwc.accessRights","dwc.locationAccordingTo","dwc.island","idigbio.associatedFamily","dwc.geodeticDatum","dwc.taxonRank","dwc.identificationVerificationStatus","inhs.juv_females","dwc.scientificName","inhs.relic","dwc.verbatimLatitude","id","idigbio.associatedRelationship","dcterms.bibliographicCitation","dwc.georeferenceRemarks","dwc.decimalLongitude","idigbio.preparationCount","inhs.total_females","idigbio.associateCondition","dwc.samplingEffort","dwc.latestEraOrHighestErathem","dwc.scientificNameID","dwc.institutionCode","dwc.eventDate","dwc.preparations","dwc.relatedResourceID","inhs.juv_males","dwc.dynamicProperties","idigbio.associateAuthor","fcc.datePicked","dwc.institutionID","dwc.eventRemarks","dwc.islandGroup","dwc.maximumElevationInMeters","dwc.startDayOfYear","dwc.bed","dwc.specificEpithet","dwc.habitat","dwc.verbatimLocality","dwc.originalNameUsage","dwc.decimalLatitude","dwc.collectionCode","dwc.earliestAgeOrLowestStage","dwc.minimumElevationInMeters","http...symbiota.org.terms.verbatimScientificName","dwc.lithostratigraphicTerms","idigbio.etag","dwc.occurrenceStatus","dwc.rightsHolder","dwc.order","idigbio.uuid","dwc.higherGeography","dwc.ownerInstitutionCode","dwc.latestEpochOrHighestSeries","dwc.fieldNotes","idigbio.associateNotes","dwc.dateIdentified","dwc.verbatimTaxonRank","idigbio.hostFamily","inhs.formII_females","dwc.lifeStage","dwc.member","dwc.earliestEraOrLowestErathem","row.number","dwc.associatedMedia","dwc.latestAgeOrHighestStage","dwc.catalogNumber","dwc.scientificNameAuthorship","dwc.eventTime","dwc.identificationRemarks","dwc.typeStatus","inhs.location_Basin","idigbio.determinationHistory","idigbio.associateDeterminedBy","dwc.higherClassification","dwc.earliestPeriodOrLowestSystem","dwc.group","dwc.locality","idigbio.associateRelationship","dwc.continent","dwc.county","dcterms.rightsHolder","idigbio.version","idigbio.tribe","idigbio.barcodeValue","dwc.behavior","dwc.municipality","dwc.dataGeneralizations","inhs.instars_Female","dwc.phylum","dwc.day","dwc.locationID","inhs.superfamily","dwc.georeferenceProtocol","dwc.subgenus","dwc.disposition","dwc.identificationQualifier","dwc.basisOfRecord","idigbio.recordID","dwc.associatedSequences","dwc.verbatimEventDate","dwc.verbatimSRS","dwc.recordNumber","dcterms.language","dwc.genus","inhs.location_Stream","dwc.georeferenceSources","dwc.individualID","dcterms.type","idigbio.endangeredStatus","dwc.namePublishedIn","inhs.total_Males","idigbio.createdBy","dwc.waterBody","dwc.occurrenceRemarks","dwc.rights","dwc.VerbatimEventDate","dwc.occurrenceID","dwc.nomenclaturalCode","dwc.formation","dwc.datasetName","idigbio.dateModified","idigbio.preservative","dwc.maximumDepthInMeters","dwc.samplingProtocol","dwc.identifiedBy","dwc.georeferenceVerificationStatus","dwc.identificationReferences","inhs.formII_males","dcterms.source","dwc.previousIdentifications","dwc.verbatimLongitude","dwc.fieldNumber","dwc.recordedBy","idigbio.recordIds","symbiota.verbatimScientificName","dwc.family","dcterms.modified","dwc.taxonID","dwc.georeferencedDate","dwc.month","dwc.eventID","dwc.taxonRemarks","dwc.lowestBiostratigraphicZone","dwc.nameAccordingTo","idigbio.associateCommonName","dcterms.rights","dwc.preparation","dwc.footprintWKT","fcc.subfamily","inhs.vouchered","dwc.identificationID","dwc.infraspecificEpithet","fcc.pickedBy","dwc.datasetID","dwc.informationWithheld","dwc.minimumDepthInMeters","dwc.individualCount","dwc.nomenclaturalStatus","dwc.locationRemarks","dwc.namePublishedInID","inhs.location_RiverMile","dwc.vernacularName","dwc.coordinatePrecision","dwc.country","inhs.locationTrs","dwc.endDayOfYear","dwc.earliestEpochOrLowestSeries","dwc.georeferencedBy","dcterms.accessRights","dwc.verbatimDepth","idigbio.associateIdentifier","inhs.dead","dwc.coordinateUncertaintyInMeters","dwc.sex","inhs.instars_Male","idigbio.recordId","dwc.otherCatalogNumbers","dwc.verbatimCoordinates","dwc.collectionID","dwc.kingdom","inhs.juv_undetermined","inhs.live","dwc.countryCode","dwc.year","dwc.associatedTaxa","dwc.reproductiveCondition","dwc.associatedOccurrences","dwc.latestPeriodOrHighestSystem","dwc.associatedReferences","idigbio.substrate","symbiotaverbatimScientificName","inhs.formI_males","fcc.superfamily","idigbio.subfamily","idigbio.subgenus","dwc.establishmentMeans","dwc.class","dcterms.references","dwc.stateProvince","dwc.verbatimElevation","dwc.verbatimCoordinateSystem"
"50",NA,NA,NA,NA,NA,"",NA,"",NA,"Holothuria (Cystipus) rigida typica",NA,"","250802fa-6999-44a7-b9ee-9b151cc0d750",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"MCZ","1940-01-23","whole animal (dry)",NA,NA,"",NA,NA,"b4640710-8e03-11d8-b956-b8a03c50a862","",NA,NA,0,NA,"rigida","",NA,NA,NA,"IZ",NA,NA,NA,NA,"1002a9035092ab4492f82a8fb8881685375c293f",NA,NA,"Aspidochirotida","250802fa-6999-44a7-b9ee-9b151cc0d750","Pacific Ocean, Pacific, Eastern Central","Museum of Comparative Zoology, Harvard University",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:127090",NA,"127090","Selenka, 1867",NA,"Found dry on shelf on March 30, 2007 by JW.","",NA,NA,NA,"Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Cystipus) rigida typica",NA,NA,"Mexico, Sonora; Guaymas Bay",NA,"Pacific Ocean","","President and Fellows of Harvard College",NA,NA,NA,NA,NA,NA,NA,"Echinodermata",NA,"",NA,"",NA,"not applicable",NA,"PreservedSpecimen",NA,NA,"January 23, 1940",NA,"436-2","en","Holothuria",NA,"",NA,"PhysicalObject",NA,NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334","",NA,NA,NA,"MCZ:IZ:127090","ICZN",NA,NA,"2014-07-22T07:52:45.286Z",NA,NA,"","Elisabeth Deichmann, [no agent data]",NA,NA,NA,NA,NA,"","","Hancock Pacific Expeditions, RV Velero III",NA,NA,"Holothuriidae","2014-07-14 08:52:06.0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"typica",NA,NA,NA,NA,1,NA,"",NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,"collector number=436-2; original number=2091","",NA,"Animalia",NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"Holothuroidea","http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:127090","",NA,""
