"","idigbio.associateRelationship","dwc.taxonRank","dwc.preparation","idigbio.associateIdentifier","idigbio.preservative","inhs.relic","dwc.georeferenceProtocol","inhs.instars_Male","idigbio.endangeredStatus","id","dwc.establishmentMeans","dwc.namePublishedIn","dwc.latestPeriodOrHighestSystem","fcc.pickedBy","dwc.eventDate","dwc.stateProvince","dwc.preparations","dwc.earliestPeriodOrLowestSystem","dwc.catalogNumber","dwc.verbatimLatitude","dwc.scientificNameAuthorship","dwc.county","dwc.taxonRemarks","dwc.originalNameUsage","dwc.institutionCode","dwc.recordedBy","dwc.latestAgeOrHighestStage","dcterms.accessRights","row.number","dwc.identificationID","dwc.scientificName","dwc.coordinatePrecision","fcc.datePicked","inhs.vouchered","dwc.dataGeneralizations","inhs.total_Males","dwc.fieldNotes","http...symbiota.org.terms.verbatimScientificName","dwc.identificationVerificationStatus","dwc.formation","dwc.earliestAgeOrLowestStage","dwc.verbatimLocality","dwc.kingdom","dwc.otherCatalogNumbers","dwc.verbatimTaxonRank","dcterms.modified","dwc.informationWithheld","dwc.higherGeography","dwc.islandGroup","idigbio.barcodeValue","dwc.occurrenceRemarks","dwc.maximumDepthInMeters","dwc.earliestEpochOrLowestSeries","dwc.disposition","inhs.formII_females","dwc.year","idigbio.etag","dwc.georeferenceVerificationStatus","inhs.juv_females","dwc.specificEpithet","dwc.verbatimEventDate","dwc.identificationRemarks","dwc.typeStatus","dwc.georeferenceRemarks","idigbio.tribe","dwc.group","dwc.endDayOfYear","dwc.associatedMedia","dwc.vernacularName","dwc.earliestEraOrLowestErathem","dwc.identificationQualifier","inhs.formI_males","dwc.municipality","dwc.day","idigbio.version","dwc.basisOfRecord","dwc.verbatimCoordinates","dcterms.reference","dwc.previousIdentifications","dwc.eventRemarks","inhs.location_RiverMile","dwc.locationAccordingTo","dwc.dynamicProperties","dwc.minimumDepthInMeters","idigbio.subgenus","dwc.individualID","inhs.dead","inhs.instars_Female","dwc.relatedResourceID","inhs.live","dwc.class","dwc.sex","idigbio.hostFamily","dwc.latestEraOrHighestErathem","dwc.locality","idigbio.determinationHistory","dwc.collectionCode","idigbio.associatedRelationship","dwc.habitat","dwc.samplingEffort","dwc.identifiedBy","dwc.startDayOfYear","dwc.footprintWKT","inhs.location_Basin","idigbio.associateAuthor","dwc.namePublishedInID","dwc.datasetID","dwc.associatedOccurrences","dwc.reproductiveCondition","idigbio.createdBy","idigbio.associateNotes","dcterms.references","dwc.occurrenceID","idigbio.uuid","dwc.verbatimSRS","inhs.superfamily","idigbio.substrate","inhs.locationTrs","dwc.georeferencedDate","dcterms.rightsHolder","dwc.nomenclaturalStatus","dwc.lowestBiostratigraphicZone","dwc.lithostratigraphicTerms","dwc.verbatimLongitude","dwc.member","idigbio.associateCommonName","idigbio.recordID","dcterms.source","dwc.georeferenceSources","idigbio.recordIds","dwc.lifeStage","dwc.locationID","dwc.collectionID","dwc.subgenus","dwc.phylum","dwc.nomenclaturalCode","dcterms.rights","dwc.taxonID","dwc.eventID","dwc.infraspecificEpithet","dcterms.type","dwc.decimalLatitude","dwc.country","dwc.verbatimElevation","dwc.order","dwc.decimalLongitude","dwc.nameAccordingTo","dwc.fieldNumber","dcterms.language","dwc.identificationReferences","dwc.accessRights","dwc.rights","dcterms.bibliographicCitation","dwc.samplingProtocol","dwc.verbatimDepth","dwc.dateIdentified","idigbio.associatedFamily","dwc.waterBody","dwc.associatedTaxa","dwc.ownerInstitutionCode","dwc.countryCode","dwc.coordinateUncertaintyInMeters","symbiotaverbatimScientificName","dwc.minimumElevationInMeters","idigbio.subfamily","dwc.island","inhs.total_females","dwc.locationRemarks","dwc.VerbatimEventDate","dwc.scientificNameID","idigbio.dateModified","dwc.rightsHolder","dwc.associatedReferences","idigbio.preparationCount","dwc.associatedSequences","dwc.bed","dwc.family","dwc.datasetName","inhs.juv_undetermined","dwc.latestEpochOrHighestSeries","dwc.verbatimCoordinateSystem","dwc.genus","fcc.superfamily","dwc.institutionID","inhs.location_Stream","dwc.georeferencedBy","dwc.geodeticDatum","inhs.juv_males","inhs.formII_males","dwc.maximumElevationInMeters","symbiota.verbatimScientificName","idigbio.associateDeterminedBy","dwc.month","idigbio.associateCondition","idigbio.recordId","dwc.occurrenceStatus","dwc.recordNumber","dwc.eventTime","dwc.continent","dwc.behavior","fcc.subfamily","dwc.higherClassification","dwc.individualCount"
"2078",NA,NA,NA,NA,NA,NA,"",NA,NA,"92fc70a1-1db6-4773-9464-f44243113010",NA,NA,NA,NA,"1700-01-01/1867-12-31","","whole animal (70% ethanol)",NA,"HOL-818","","Bell, 1887","",NA,NA,"MCZ","[no agent data]",NA,NA,NA,NA,"Holothuria (Microthele) whitmaei",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"Animalia","other number=441, 1051",NA,"2013-11-19 08:43:08.0",NA,"Pacific Ocean, Pacific, Eastern Central",NA,NA,NA,NA,NA,"not applicable",NA,NA,"33faad174397ec266fa6f14b971a301484713b19",NA,NA,"whitmaei","Unknown","","Syntype","",NA,NA,NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-818",NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen","",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Holothuroidea","",NA,NA,"off Hawaii",NA,"IZ",NA,"",NA,"E. Selenka, Frank W.E. Rowe, [no agent data]",0,NA,NA,NA,NA,NA,"",NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-818","MCZ:IZ:HOL-818","92fc70a1-1db6-4773-9464-f44243113010",NA,NA,NA,NA,NA,"President and Fellows of Harvard College",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,NA,"Echinodermata","ICZN",NA,NA,NA,"","PhysicalObject",NA,"",NA,"Aspidochirotida",NA,NA,"","en",NA,NA,NA,NA,"","","",NA,"",NA,"Museum of Comparative Zoology, Harvard University",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"2014-07-12T13:07:49.399Z",NA,"",NA,NA,NA,"Holothuriidae",NA,NA,NA,"","Holothuria",NA,"b4640710-8e03-11d8-b956-b8a03c50a862",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"Pacific Ocean",NA,NA,"Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Microthele) whitmaei",1
