"","dcterms.rights","dwc.decimalLongitude","dwc.verbatimCoordinates","symbiota.verbatimScientificName","dwc.startDayOfYear","dwc.identificationID","inhs.location_Stream","dwc.occurrenceStatus","dwc.identificationRemarks","idigbio.associateIdentifier","dwc.subgenus","dcterms.references","http...symbiota.org.terms.verbatimScientificName","dwc.preparations","symbiotaverbatimScientificName","dwc.taxonRemarks","dwc.georeferenceRemarks","dwc.group","dwc.informationWithheld","dwc.day","dwc.lithostratigraphicTerms","idigbio.hostFamily","dwc.georeferenceVerificationStatus","dwc.associatedSequences","inhs.location_RiverMile","dwc.year","inhs.dead","dwc.genus","idigbio.associatedRelationship","dwc.namePublishedInID","dwc.class","idigbio.associateRelationship","dwc.dataGeneralizations","idigbio.barcodeValue","dwc.namePublishedIn","dwc.maximumDepthInMeters","dwc.individualID","dwc.countryCode","idigbio.tribe","dwc.accessRights","dwc.higherClassification","dwc.relatedResourceID","dwc.preparation","dcterms.reference","inhs.formII_males","dwc.decimalLatitude","dwc.bed","inhs.total_Males","idigbio.subfamily","dwc.earliestEpochOrLowestSeries","dwc.recordedBy","dwc.nomenclaturalStatus","idigbio.endangeredStatus","inhs.locationTrs","dwc.phylum","dwc.waterBody","dwc.country","dwc.identificationReferences","dwc.footprintWKT","dwc.earliestAgeOrLowestStage","idigbio.preservative","dwc.month","dwc.geodeticDatum","dwc.originalNameUsage","dwc.dateIdentified","dwc.verbatimTaxonRank","dwc.lowestBiostratigraphicZone","dwc.stateProvince","dwc.disposition","dwc.fieldNotes","dwc.scientificNameAuthorship","fcc.pickedBy","dwc.georeferenceProtocol","dwc.samplingEffort","dwc.higherGeography","inhs.vouchered","dcterms.rightsHolder","fcc.subfamily","dwc.collectionID","dcterms.type","inhs.juv_females","dwc.habitat","dwc.locality","dwc.endDayOfYear","dwc.nameAccordingTo","idigbio.subgenus","idigbio.recordIds","dwc.occurrenceID","dwc.occurrenceRemarks","dwc.verbatimEventDate","dwc.kingdom","dwc.institutionID","dwc.taxonID","idigbio.associatedFamily","dwc.member","dcterms.language","dwc.otherCatalogNumbers","fcc.superfamily","dwc.georeferencedDate","dwc.locationRemarks","idigbio.preparationCount","dwc.coordinateUncertaintyInMeters","dwc.minimumElevationInMeters","inhs.live","dwc.datasetID","dwc.infraspecificEpithet","inhs.juv_males","dcterms.modified","dwc.associatedMedia","dwc.earliestEraOrLowestErathem","dwc.reproductiveCondition","dwc.eventID","dwc.typeStatus","row.number","dwc.scientificName","dwc.identifiedBy","dwc.locationID","idigbio.recordId","inhs.superfamily","dwc.datasetName","dwc.behavior","inhs.formI_males","dwc.previousIdentifications","dwc.basisOfRecord","dwc.verbatimElevation","dwc.georeferencedBy","dwc.georeferenceSources","dwc.identificationQualifier","idigbio.associateAuthor","idigbio.createdBy","dwc.latestAgeOrHighestStage","dwc.rightsHolder","dwc.fieldNumber","idigbio.recordID","dcterms.accessRights","dwc.verbatimLatitude","dwc.recordNumber","dwc.catalogNumber","dwc.lifeStage","dwc.eventTime","idigbio.version","dwc.eventRemarks","dwc.family","inhs.location_Basin","dwc.associatedReferences","dwc.minimumDepthInMeters","dwc.island","dwc.coordinatePrecision","dcterms.bibliographicCitation","idigbio.associateCommonName","dwc.ownerInstitutionCode","dwc.municipality","dwc.sex","dwc.formation","inhs.instars_Male","dwc.scientificNameID","dwc.locationAccordingTo","dwc.eventDate","dwc.collectionCode","dwc.verbatimCoordinateSystem","dwc.rights","dwc.establishmentMeans","dwc.vernacularName","inhs.formII_females","idigbio.associateNotes","dwc.samplingProtocol","dwc.associatedOccurrences","inhs.total_females","dwc.continent","idigbio.substrate","fcc.datePicked","dwc.latestPeriodOrHighestSystem","dwc.specificEpithet","idigbio.dateModified","dwc.islandGroup","idigbio.associateDeterminedBy","dwc.nomenclaturalCode","idigbio.associateCondition","id","dwc.latestEraOrHighestErathem","dwc.order","dwc.VerbatimEventDate","dwc.verbatimLocality","inhs.juv_undetermined","dwc.institutionCode","idigbio.etag","dwc.dynamicProperties","idigbio.determinationHistory","dwc.earliestPeriodOrLowestSystem","dwc.maximumElevationInMeters","inhs.instars_Female","dwc.associatedTaxa","idigbio.uuid","dcterms.source","dwc.taxonRank","dwc.verbatimDepth","dwc.identificationVerificationStatus","inhs.relic","dwc.verbatimLongitude","dwc.latestEpochOrHighestSeries","dwc.county","dwc.individualCount","dwc.verbatimSRS"
"60",NA,57.583333,"",NA,0,NA,NA,NA,"",NA,NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-871",NA,"whole animal (70% ethanol)",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria",NA,NA,"Holothuroidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Platyperona)",NA,NA,NA,NA,-20.3,NA,NA,NA,NA,"Nicholas Pike",NA,NA,NA,"Echinodermata","","",NA,NA,NA,NA,NA,"WGS84",NA,"2012-11-09 00:00:00.0",NA,NA,"","not applicable",NA,"",NA,"GEOLocate",NA,"Indian Ocean, Indian Ocean, Western",NA,"President and Fellows of Harvard College",NA,NA,"PhysicalObject",NA,"","Republic of Mauritius",NA,NA,NA,NA,"MCZ:IZ:HOL-871",NA,"1872","Animalia","b4640710-8e03-11d8-b956-b8a03c50a862",NA,NA,NA,"en","",NA,NA,"",NA,47318,NA,NA,NA,"",NA,"2014-06-30 11:14:34.0","http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-871",NA,NA,NA,"",NA,"Holothuria (Platyperona)","Francisco Sólis Marín, [no agent data]","",NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,"Jessica Anne Mullen","GEOLocate",NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,"",NA,NA,"-20.3d","","HOL-871",NA,NA,NA,"","Holothuriidae",NA,"",NA,NA,47318,NA,NA,"Museum of Comparative Zoology, Harvard University",NA,"",NA,NA,NA,NA,"1872-01-01/1872-12-31","IZ","decimal degrees",NA,NA,NA,NA,NA,"","",NA,"Indian Ocean",NA,NA,NA,"","2014-07-12T22:35:00.005Z",NA,NA,"ICZN",NA,"9c2c4072-1ab6-4ec8-afd4-1caefd7f87a4",NA,"Aspidochirotida",NA,NA,NA,"MCZ","d3c555ca287a54626b0f53ad8b9c8af3491ed1b0","",NA,NA,NA,NA,NA,"9c2c4072-1ab6-4ec8-afd4-1caefd7f87a4",NA,NA,"","unverified",NA,"57.583333d",NA,"",1,NA
