"","dwc.islandGroup","idigbio.associatedFamily","dwc.phylum","dwc.recordNumber","dwc.sex","symbiota.verbatimScientificName","dwc.georeferencedDate","dwc.occurrenceStatus","dwc.family","dwc.identificationID","dwc.establishmentMeans","dcterms.reference","inhs.location_Basin","dwc.scientificNameAuthorship","dwc.georeferencedBy","dwc.identificationReferences","inhs.juv_undetermined","dwc.nameAccordingTo","dwc.taxonRank","dwc.collectionCode","dwc.minimumDepthInMeters","dwc.stateProvince","dcterms.language","dwc.year","dwc.earliestEpochOrLowestSeries","idigbio.associatedRelationship","dwc.dataGeneralizations","dwc.institutionCode","dwc.institutionID","dwc.order","inhs.total_females","dwc.taxonRemarks","inhs.superfamily","idigbio.recordID","dwc.higherGeography","dwc.genus","idigbio.endangeredStatus","dwc.namePublishedInID","inhs.juv_males","idigbio.associateIdentifier","dwc.disposition","idigbio.recordId","http...symbiota.org.terms.verbatimScientificName","dwc.maximumElevationInMeters","dwc.latestAgeOrHighestStage","dwc.namePublishedIn","dwc.bed","dwc.latestPeriodOrHighestSystem","dwc.typeStatus","idigbio.recordIds","dwc.startDayOfYear","dwc.verbatimElevation","dwc.habitat","dwc.coordinatePrecision","dwc.taxonID","dwc.samplingProtocol","dwc.eventRemarks","dwc.nomenclaturalCode","dwc.verbatimDepth","dwc.originalNameUsage","dwc.fieldNumber","dwc.countryCode","inhs.location_RiverMile","inhs.formI_males","inhs.total_Males","idigbio.substrate","idigbio.etag","inhs.juv_females","fcc.superfamily","dwc.earliestAgeOrLowestStage","dwc.locality","dwc.kingdom","dwc.relatedResourceID","dwc.maximumDepthInMeters","dcterms.rightsHolder","dwc.waterBody","dwc.verbatimEventDate","idigbio.barcodeValue","dwc.locationAccordingTo","row.number","dwc.decimalLatitude","dwc.island","dwc.associatedSequences","inhs.instars_Female","idigbio.associateCommonName","dwc.continent","dwc.coordinateUncertaintyInMeters","idigbio.uuid","dwc.georeferenceVerificationStatus","dwc.formation","inhs.vouchered","dcterms.rights","idigbio.preservative","dwc.individualCount","dwc.verbatimSRS","dwc.occurrenceID","dwc.identificationQualifier","dwc.preparations","dcterms.source","dwc.georeferenceProtocol","idigbio.subfamily","dwc.locationRemarks","dwc.verbatimLongitude","dwc.minimumElevationInMeters","dwc.municipality","dcterms.bibliographicCitation","idigbio.determinationHistory","dwc.eventID","dwc.month","dwc.rightsHolder","dwc.lifeStage","dwc.identifiedBy","inhs.location_Stream","idigbio.associateRelationship","idigbio.associateAuthor","dwc.associatedOccurrences","dwc.otherCatalogNumbers","dwc.verbatimCoordinates","dwc.occurrenceRemarks","dwc.samplingEffort","idigbio.createdBy","dwc.dynamicProperties","fcc.subfamily","dwc.locationID","dwc.individualID","dwc.verbatimLatitude","idigbio.version","inhs.dead","inhs.formII_males","inhs.formII_females","dwc.georeferenceRemarks","dwc.subgenus","dwc.latestEpochOrHighestSeries","dwc.fieldNotes","dwc.VerbatimEventDate","dwc.informationWithheld","dwc.footprintWKT","dwc.eventTime","idigbio.subgenus","dwc.identificationVerificationStatus","dwc.eventDate","idigbio.hostFamily","dcterms.type","dwc.latestEraOrHighestErathem","inhs.instars_Male","id","inhs.live","dwc.country","dwc.scientificNameID","idigbio.associateNotes","dwc.verbatimTaxonRank","dwc.ownerInstitutionCode","dwc.verbatimCoordinateSystem","inhs.locationTrs","dwc.scientificName","dcterms.modified","dwc.catalogNumber","fcc.pickedBy","dwc.datasetID","dwc.class","dwc.day","idigbio.dateModified","dwc.nomenclaturalStatus","dwc.previousIdentifications","dwc.basisOfRecord","dwc.lithostratigraphicTerms","idigbio.preparationCount","dwc.behavior","dwc.recordedBy","dwc.associatedMedia","dwc.specificEpithet","dwc.georeferenceSources","idigbio.tribe","symbiotaverbatimScientificName","dwc.county","inhs.relic","fcc.datePicked","dwc.reproductiveCondition","dwc.member","dwc.higherClassification","dwc.rights","dwc.preparation","idigbio.associateDeterminedBy","dwc.collectionID","dwc.geodeticDatum","dwc.associatedReferences","dwc.verbatimLocality","dwc.endDayOfYear","dwc.accessRights","dwc.datasetName","dwc.lowestBiostratigraphicZone","dcterms.accessRights","dwc.infraspecificEpithet","dwc.associatedTaxa","dwc.earliestPeriodOrLowestSystem","dwc.identificationRemarks","dcterms.references","dwc.dateIdentified","dwc.earliestEraOrLowestErathem","dwc.vernacularName","dwc.group","idigbio.associateCondition","dwc.decimalLongitude"
"1846",NA,NA,"","","",NA,NA,NA,"Holothuriidae",NA,NA,NA,NA,"Deichmann","",NA,NA,NA,NA,"Invertebrate Zoology",NA,"Jalisco","",1967,NA,NA,NA,"FLMNH","","Aspidochirotida",NA,NA,NA,NA,"","Holothuria",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"","","","",NA,"",NA,NA,NA,NA,NA,"db89665b1dca822d21158cd8159011f3ee369d43",NA,NA,NA,"","",NA,NA,"","","",NA,NA,NA,19.2,NA,NA,NA,NA,"",NA,"76aa9609-44bd-4042-8041-02133df0906e",NA,NA,NA,NA,NA,NA,NA,"EEAFD6FB-9C67-429B-BB77-2F2D7ACC9D2C",NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","","",NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334","",NA,"R-0166",NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,"",NA,NA,"76aa9609-44bd-4042-8041-02133df0906e",NA,"Mexico",NA,NA,NA,"","",NA,"Holothuria zacae","09/08/2014","3517-Echinodermata",NA,NA,"Holothuroidea",NA,"2014-09-12T13:50:30.356Z",NA,NA,"PreservedSpecimen",NA,NA,NA,"","","zacae","",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"azacae",NA,NA,"","","",NA,NA,NA,NA,-104.683333
