"","dwc.infraspecificEpithet","inhs.superfamily","idigbio.barcodeValue","dwc.minimumDepthInMeters","dwc.associatedMedia","dwc.nomenclaturalCode","dwc.subgenus","dwc.collectionID","dwc.county","fcc.superfamily","dwc.stateProvince","http...symbiota.org.terms.verbatimScientificName","inhs.location_Basin","symbiota.verbatimScientificName","dwc.sex","inhs.juv_females","idigbio.preparationCount","idigbio.createdBy","row.number","dwc.group","dwc.order","dwc.georeferencedDate","dwc.associatedOccurrences","dwc.typeStatus","dwc.coordinatePrecision","idigbio.tribe","idigbio.subfamily","inhs.formI_males","inhs.instars_Female","dwc.nomenclaturalStatus","inhs.dead","dwc.continent","dcterms.accessRights","id","dwc.reproductiveCondition","idigbio.dateModified","inhs.relic","idigbio.endangeredStatus","dwc.phylum","dwc.locationID","dwc.occurrenceStatus","dwc.verbatimElevation","dwc.identifiedBy","dwc.genus","dwc.eventDate","dwc.islandGroup","idigbio.substrate","dwc.georeferenceProtocol","inhs.juv_undetermined","idigbio.associatedFamily","dwc.rights","idigbio.associateDeterminedBy","inhs.live","dwc.island","dwc.georeferenceSources","dwc.occurrenceID","dwc.georeferencedBy","dwc.preparations","dwc.fieldNumber","dwc.scientificNameAuthorship","dwc.fieldNotes","dwc.informationWithheld","dwc.formation","dwc.verbatimEventDate","dwc.individualCount","dwc.class","dcterms.type","dwc.associatedSequences","dwc.namePublishedInID","dcterms.modified","dwc.taxonRank","dwc.earliestAgeOrLowestStage","dwc.disposition","fcc.subfamily","inhs.locationTrs","dwc.verbatimDepth","dwc.taxonID","dwc.lifeStage","dwc.vernacularName","dwc.endDayOfYear","dwc.habitat","dwc.higherGeography","dwc.verbatimSRS","dwc.dataGeneralizations","dwc.rightsHolder","dcterms.reference","dwc.footprintWKT","dwc.bed","idigbio.associateIdentifier","inhs.location_Stream","idigbio.etag","dwc.recordNumber","dwc.behavior","idigbio.associateNotes","dwc.minimumElevationInMeters","idigbio.recordIds","dwc.decimalLongitude","dwc.dateIdentified","idigbio.associatedRelationship","dwc.higherClassification","dwc.waterBody","dwc.collectionCode","fcc.pickedBy","dwc.ownerInstitutionCode","inhs.formII_females","dwc.identificationID","dwc.associatedReferences","dwc.georeferenceRemarks","dwc.verbatimLongitude","dwc.eventID","dwc.maximumDepthInMeters","dwc.countryCode","dwc.otherCatalogNumbers","dwc.month","idigbio.associateAuthor","dwc.latestAgeOrHighestStage","dwc.maximumElevationInMeters","idigbio.uuid","idigbio.version","dwc.scientificName","dwc.occurrenceRemarks","dwc.kingdom","inhs.formII_males","dcterms.language","idigbio.hostFamily","dwc.family","idigbio.determinationHistory","dwc.datasetID","dwc.decimalLatitude","dwc.identificationVerificationStatus","dwc.taxonRemarks","dwc.startDayOfYear","dwc.lithostratigraphicTerms","dwc.institutionID","dwc.country","dwc.relatedResourceID","dwc.identificationReferences","dwc.latestEpochOrHighestSeries","idigbio.recordID","inhs.instars_Male","idigbio.preservative","dwc.preparation","fcc.datePicked","dwc.samplingEffort","dwc.dynamicProperties","dwc.associatedTaxa","dwc.originalNameUsage","dwc.verbatimCoordinateSystem","dwc.identificationRemarks","dwc.individualID","dwc.year","dwc.verbatimCoordinates","dcterms.bibliographicCitation","dcterms.references","inhs.vouchered","dwc.scientificNameID","dwc.geodeticDatum","dwc.namePublishedIn","dwc.earliestPeriodOrLowestSystem","dwc.eventTime","dwc.georeferenceVerificationStatus","dwc.accessRights","inhs.total_females","symbiotaverbatimScientificName","dwc.municipality","dwc.institutionCode","dwc.verbatimTaxonRank","dwc.nameAccordingTo","idigbio.recordId","inhs.total_Males","dwc.earliestEpochOrLowestSeries","dwc.earliestEraOrLowestErathem","dwc.specificEpithet","dwc.recordedBy","dwc.locality","idigbio.subgenus","dwc.samplingProtocol","dwc.day","dwc.VerbatimEventDate","inhs.juv_males","dwc.locationAccordingTo","dcterms.rightsHolder","idigbio.associateCondition","dwc.eventRemarks","dwc.basisOfRecord","idigbio.associateCommonName","dwc.catalogNumber","dwc.identificationQualifier","idigbio.associateRelationship","dcterms.source","dwc.lowestBiostratigraphicZone","dwc.datasetName","dwc.establishmentMeans","inhs.location_RiverMile","dwc.verbatimLatitude","dwc.locationRemarks","dwc.latestPeriodOrHighestSystem","dwc.member","dwc.verbatimLocality","dwc.previousIdentifications","dcterms.rights","dwc.coordinateUncertaintyInMeters","dwc.latestEraOrHighestErathem"
"939","",NA,NA,NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-575","ICZN",NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,"Aspidochirotida",NA,"","",NA,NA,NA,NA,NA,NA,NA,"Pacific Ocean",NA,"d3abc2dc-9aab-4ef1-a8e1-c38a28151f62",NA,"2014-07-12T22:22:26.557Z",NA,NA,"Echinodermata","",NA,NA,"[no agent data]","Holothuria","1700-01-01/2100-12-31",NA,NA,"",NA,NA,NA,NA,NA,NA,"","MCZ:IZ:HOL-575","","whole animal (70% ethanol)","","Semper, 1868",NA,NA,NA,"unknown",1,"Holothuroidea","PhysicalObject",NA,NA,"2013-03-25 15:02:38.0",NA,NA,"not applicable",NA,NA,"",NA,NA,NA,NA,"","Pacific Ocean, Pacific, Eastern Central",NA,NA,NA,NA,NA,NA,NA,NA,"8a6c2367484780fa1c8f19c343eda4c6de414d52","",NA,NA,NA,NA,NA,"",NA,"Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Stauropora) discrepans","","IZ",NA,"Museum of Comparative Zoology, Harvard University",NA,NA,"","","",NA,NA,NA,"",NA,NA,NA,NA,"d3abc2dc-9aab-4ef1-a8e1-c38a28151f62",NA,"Holothuria (Stauropora) discrepans",NA,"Animalia",NA,"en",NA,"Holothuriidae",NA,NA,NA,"",NA,0,NA,"b4640710-8e03-11d8-b956-b8a03c50a862","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,"",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-575",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"MCZ",NA,NA,NA,NA,NA,NA,"discrepans","[no agent data]","United States, Hawaii",NA,"",NA,NA,NA,NA,"President and Fellows of Harvard College",NA,"","PreservedSpecimen",NA,"HOL-575",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA
