"","dwc.taxonRemarks","dwc.group","dwc.latestEpochOrHighestSeries","dwc.fieldNumber","inhs.juv_males","dwc.latestAgeOrHighestStage","idigbio.associateDeterminedBy","idigbio.recordID","dwc.latestEraOrHighestErathem","dwc.locationRemarks","dwc.associatedTaxa","dwc.verbatimLongitude","dwc.relatedResourceID","dwc.maximumElevationInMeters","dcterms.modified","dwc.samplingEffort","dwc.identificationID","dwc.countryCode","dwc.georeferenceSources","idigbio.determinationHistory","dwc.institutionID","dwc.samplingProtocol","dwc.country","dwc.bed","idigbio.preservative","dwc.kingdom","idigbio.associateCommonName","dwc.infraspecificEpithet","dwc.lifeStage","dwc.previousIdentifications","dwc.ownerInstitutionCode","fcc.datePicked","dwc.verbatimTaxonRank","dcterms.bibliographicCitation","dcterms.type","idigbio.subfamily","dwc.specificEpithet","dwc.verbatimLocality","dwc.taxonID","dwc.verbatimDepth","dwc.higherClassification","idigbio.version","dwc.year","dwc.establishmentMeans","dwc.individualID","dwc.stateProvince","idigbio.associatedRelationship","dwc.associatedMedia","dwc.month","inhs.formII_females","dwc.scientificName","inhs.juv_undetermined","dwc.namePublishedInID","idigbio.hostFamily","dwc.island","dwc.eventID","dwc.fieldNotes","inhs.total_females","dwc.georeferencedBy","dwc.recordedBy","dwc.verbatimEventDate","dwc.datasetID","dwc.dynamicProperties","dwc.originalNameUsage","dwc.day","dwc.georeferenceVerificationStatus","idigbio.endangeredStatus","dwc.reproductiveCondition","dwc.eventTime","dwc.county","symbiota.verbatimScientificName","dwc.lithostratigraphicTerms","dwc.georeferenceRemarks","inhs.live","dwc.recordNumber","dwc.higherGeography","dwc.datasetName","dwc.earliestEraOrLowestErathem","dcterms.rightsHolder","dwc.verbatimElevation","dwc.earliestEpochOrLowestSeries","dwc.scientificNameID","dwc.preparation","dwc.order","dwc.basisOfRecord","dwc.earliestPeriodOrLowestSystem","dwc.individualCount","dwc.typeStatus","idigbio.tribe","idigbio.recordId","fcc.pickedBy","dcterms.reference","inhs.instars_Female","dwc.identifiedBy","idigbio.subgenus","dwc.family","inhs.instars_Male","dwc.georeferencedDate","idigbio.uuid","dwc.sex","dwc.class","dcterms.accessRights","dwc.rightsHolder","dcterms.rights","dwc.verbatimCoordinates","dwc.verbatimSRS","dwc.verbatimCoordinateSystem","dwc.phylum","dwc.institutionCode","dwc.locality","dwc.rights","dwc.footprintWKT","dwc.vernacularName","idigbio.etag","dwc.identificationReferences","dwc.latestPeriodOrHighestSystem","dwc.islandGroup","dwc.behavior","dwc.associatedOccurrences","idigbio.associateCondition","idigbio.associateRelationship","inhs.locationTrs","dwc.identificationVerificationStatus","dwc.associatedSequences","dwc.eventRemarks","dwc.member","http...symbiota.org.terms.verbatimScientificName","inhs.location_Basin","dwc.municipality","dwc.namePublishedIn","fcc.superfamily","dwc.georeferenceProtocol","dwc.occurrenceRemarks","inhs.juv_females","dwc.disposition","dwc.subgenus","dwc.scientificNameAuthorship","inhs.dead","dwc.occurrenceStatus","dwc.maximumDepthInMeters","dcterms.language","dwc.locationAccordingTo","fcc.subfamily","idigbio.associateNotes","dwc.identificationQualifier","dwc.endDayOfYear","dwc.nomenclaturalCode","dwc.otherCatalogNumbers","dwc.coordinateUncertaintyInMeters","dwc.verbatimLatitude","inhs.location_RiverMile","dwc.genus","inhs.relic","dwc.decimalLongitude","dwc.informationWithheld","dcterms.source","idigbio.recordIds","dwc.catalogNumber","dwc.dataGeneralizations","dwc.accessRights","inhs.location_Stream","dwc.minimumDepthInMeters","dwc.earliestAgeOrLowestStage","idigbio.preparationCount","idigbio.createdBy","row.number","idigbio.substrate","dwc.formation","inhs.formI_males","dwc.waterBody","dwc.VerbatimEventDate","dwc.decimalLatitude","inhs.superfamily","dcterms.references","dwc.nomenclaturalStatus","idigbio.associateIdentifier","inhs.total_Males","id","inhs.formII_males","idigbio.dateModified","idigbio.associateAuthor","dwc.locationID","dwc.continent","dwc.identificationRemarks","dwc.minimumElevationInMeters","dwc.nameAccordingTo","dwc.preparations","inhs.vouchered","dwc.coordinatePrecision","dwc.lowestBiostratigraphicZone","dwc.collectionID","dwc.occurrenceID","idigbio.associatedFamily","dwc.habitat","dwc.geodeticDatum","dwc.eventDate","symbiotaverbatimScientificName","dwc.dateIdentified","dwc.associatedReferences","idigbio.barcodeValue","dwc.collectionCode","dwc.taxonRank","dwc.startDayOfYear"
"22",NA,NA,NA,"3876",NA,NA,NA,NA,NA,"sand and gravel",NA,"",NA,NA,"",NA,NA,NA,"",NA,"","9' Tanner Beam trawl","United States",NA,NA,"Animalia",NA,"",NA,NA,"",NA,NA,NA,"PhysicalObject",NA,"annulifera",NA,NA,"28-43 fm","Animalia: ECHINODERMATA: HOLOTHUROIDEA: ASPIDOCHIROTIA: ASPIDOCHIROTIDA: Holothuriidae",NA,1902,NA,NA,"Hawaii",NA,"",4,NA,"Holothuria annulifera",NA,NA,NA,NA,NA,NA,NA,"","U.S.F.C. Steamer ""Albatross""","14 Apr 1902",NA,"",NA,14,NA,NA,NA,NA,"",NA,NA,"",NA,"","HAWAII: Auau Channel between Maui and  Lauai Isl: Lahaina Light",NA,NA,"",NA,NA,NA,NA,"","PreservedSpecimen",NA,1,"",NA,NA,NA,NA,NA,"Fisher",NA,"Holothuriidae",NA,NA,"b0fecedc-2f59-4e6a-8f43-8f7e430ae7cd","","",NA,NA,NA,"",NA,"","ECHINODERMATA","CAS","Between Maui and Lanai island, N. 60 deg45', E 1.6'",NA,NA,NA,"dbcb8a01f108dc92b7782523fbc84461e3db3bec",NA,NA,NA,NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"Fisher, 1907",NA,NA,78.6384,"en",NA,NA,NA,NA,NA,"","",NA,"",NA,"Holothuria",NA,NA,NA,NA,NA,"184142.0",NA,NA,NA,51.2064,NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"b0fecedc-2f59-4e6a-8f43-8f7e430ae7cd",NA,"2014-03-20T20:56:47.991Z",NA,"","","",NA,NA,"40% I",NA,NA,NA,NA,"urn:catalog:CAS:IZ:184142",NA,"","","1902-04-14 00:00:00.0",NA,"1907-01-01 00:00:00.0","",NA,"IZ",NA,104
