"","inhs.live","dwc.subgenus","idigbio.preservative","inhs.locationTrs","dwc.islandGroup","dwc.member","idigbio.hostFamily","dwc.verbatimDepth","dwc.eventRemarks","dwc.datasetName","dwc.bed","dwc.endDayOfYear","idigbio.recordId","dwc.locality","dwc.nameAccordingTo","dwc.basisOfRecord","idigbio.subfamily","dcterms.accessRights","id","dwc.stateProvince","dwc.establishmentMeans","dwc.municipality","dwc.earliestPeriodOrLowestSystem","inhs.instars_Female","dwc.lowestBiostratigraphicZone","dwc.identifiedBy","dwc.disposition","dwc.latestPeriodOrHighestSystem","idigbio.associateAuthor","dwc.minimumElevationInMeters","dwc.verbatimSRS","dwc.informationWithheld","dwc.formation","dwc.verbatimLatitude","dwc.maximumDepthInMeters","dcterms.rights","dwc.nomenclaturalCode","idigbio.determinationHistory","idigbio.subgenus","dwc.county","dwc.genus","dwc.georeferencedDate","fcc.superfamily","inhs.juv_undetermined","dwc.minimumDepthInMeters","idigbio.uuid","dwc.VerbatimEventDate","dwc.day","idigbio.associatedFamily","dwc.locationRemarks","dwc.relatedResourceID","dwc.fieldNumber","dwc.individualCount","dwc.individualID","inhs.location_RiverMile","dwc.verbatimEventDate","dwc.verbatimElevation","dwc.datasetID","idigbio.recordIds","inhs.total_females","dcterms.rightsHolder","symbiotaverbatimScientificName","dwc.identificationRemarks","dcterms.reference","inhs.juv_males","dwc.scientificNameID","dwc.latestAgeOrHighestStage","idigbio.associateCondition","dcterms.language","idigbio.barcodeValue","dwc.waterBody","idigbio.createdBy","dwc.collectionID","dwc.group","dwc.scientificNameAuthorship","symbiota.verbatimScientificName","dwc.reproductiveCondition","idigbio.endangeredStatus","dwc.dataGeneralizations","dwc.taxonID","inhs.formII_males","dwc.coordinatePrecision","dwc.eventID","idigbio.associateDeterminedBy","idigbio.associateNotes","inhs.juv_females","dwc.phylum","inhs.total_Males","dwc.samplingProtocol","dwc.class","dwc.georeferencedBy","dwc.namePublishedInID","inhs.location_Stream","dwc.earliestEpochOrLowestSeries","idigbio.substrate","dwc.occurrenceStatus","dwc.country","dwc.latestEpochOrHighestSeries","dwc.family","dwc.identificationVerificationStatus","dwc.taxonRemarks","dwc.rights","idigbio.tribe","dwc.recordedBy","dwc.scientificName","dwc.footprintWKT","dwc.verbatimLongitude","dwc.infraspecificEpithet","dwc.lifeStage","dwc.higherClassification","idigbio.recordID","dwc.identificationQualifier","dwc.verbatimLocality","dcterms.source","dwc.year","fcc.datePicked","dwc.recordNumber","idigbio.associateCommonName","idigbio.associateIdentifier","dwc.kingdom","dwc.identificationID","dwc.institutionCode","inhs.location_Basin","dcterms.bibliographicCitation","dwc.eventTime","inhs.instars_Male","inhs.relic","dwc.startDayOfYear","idigbio.version","dwc.accessRights","idigbio.associatedRelationship","dwc.order","dwc.countryCode","dwc.occurrenceRemarks","dwc.latestEraOrHighestErathem","dwc.geodeticDatum","dwc.specificEpithet","idigbio.etag","dwc.samplingEffort","dwc.georeferenceVerificationStatus","dwc.institutionID","dwc.locationAccordingTo","dwc.eventDate","dwc.rightsHolder","dwc.fieldNotes","dwc.associatedReferences","inhs.vouchered","dwc.vernacularName","dwc.associatedSequences","dwc.verbatimCoordinates","inhs.dead","inhs.formI_males","dwc.namePublishedIn","dwc.lithostratigraphicTerms","dwc.catalogNumber","fcc.pickedBy","dwc.dateIdentified","dwc.ownerInstitutionCode","dwc.higherGeography","dwc.month","dwc.locationID","dwc.previousIdentifications","dwc.taxonRank","dwc.collectionCode","dwc.island","dwc.nomenclaturalStatus","inhs.formII_females","dwc.typeStatus","idigbio.associateRelationship","dcterms.references","dwc.coordinateUncertaintyInMeters","dwc.earliestEraOrLowestErathem","row.number","dwc.georeferenceProtocol","dwc.otherCatalogNumbers","dwc.originalNameUsage","dwc.associatedTaxa","dwc.maximumElevationInMeters","dwc.decimalLongitude","dwc.earliestAgeOrLowestStage","fcc.subfamily","idigbio.preparationCount","dcterms.modified","dwc.sex","dwc.associatedMedia","dwc.associatedOccurrences","dwc.behavior","dwc.continent","http...symbiota.org.terms.verbatimScientificName","dwc.decimalLatitude","dwc.dynamicProperties","dcterms.type","dwc.preparations","dwc.preparation","inhs.superfamily","dwc.georeferenceSources","dwc.occurrenceID","dwc.verbatimTaxonRank","dwc.georeferenceRemarks","dwc.verbatimCoordinateSystem","dwc.identificationReferences","idigbio.dateModified","dwc.habitat"
"894",NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"Republic of the Philippines, Mindoro Island, Port Galera",NA,"PreservedSpecimen",NA,NA,"4ca42d18-b399-441b-a3f3-7300d8739d34","",NA,NA,NA,NA,NA,"Claude Massin, [no agent data]","not applicable",NA,NA,NA,NA,NA,NA,"13.506196d",NA,NA,"ICZN",NA,NA,"","Holothuria",NA,NA,NA,NA,"4ca42d18-b399-441b-a3f3-7300d8739d34",NA,NA,NA,"",NA,"",1,NA,NA,"April 1912",NA,NA,NA,NA,"President and Fellows of Harvard College",NA,"""Yellowish-white, a double row of 8 black spots on belly on each side of middle; tip of snout white"" (Belly = back Snout = anal end)",NA,NA,NA,NA,NA,"en",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,"Cherbonnier & Féral, 1984",NA,NA,NA,NA,NA,NA,401,NA,NA,NA,NA,"Echinodermata",NA,"","Holothuroidea","Jessica Anne Mullen",NA,NA,NA,NA,NA,"",NA,"Holothuriidae","unverified",NA,NA,NA,"Alvin Seale, Philippine Marine Biological Station","Holothuria (Thymiosycia) conusalba",NA,"120.953295d","",NA,"Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) conusalba",NA,NA,NA,NA,NA,NA,"19; 38",NA,NA,"Animalia",NA,"MCZ",NA,NA,NA,NA,NA,0,NA,NA,NA,"Aspidochirotida",NA,NA,NA,"WGS84","conusalba","d5f618fbab2f054050674a98c2ef26f052da2a68",NA,NA,"b4640710-8e03-11d8-b956-b8a03c50a862",NA,"1912-04-01/1912-04-30",NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,"HOL-1097",NA,"2003-06-01 00:00:00.0","Museum of Comparative Zoology, Harvard University","Pacific Ocean, Pacific, Western Central",NA,"",NA,NA,"IZ",NA,NA,NA,"",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1097",401,NA,NA,"GEOLocate","collector number=19; collector number=38",NA,NA,NA,120.953295,NA,NA,NA,"2014-06-16 10:33:20.0","","http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1097","",NA,"Pacific Ocean",NA,13.506196,"","PhysicalObject","whole animal (70% ethanol)",NA,NA,"GEOLocate","MCZ:IZ:HOL-1097",NA,"","decimal degrees",NA,"2014-07-12T13:47:27.082Z",""
