"","dwc.country","fcc.datePicked","idigbio.associatedFamily","dwc.verbatimDepth","dwc.bed","dwc.verbatimCoordinateSystem","dwc.countryCode","inhs.live","dwc.behavior","idigbio.recordId","fcc.subfamily","dwc.verbatimCoordinates","dwc.preparation","dwc.dateIdentified","dwc.establishmentMeans","dwc.continent","dcterms.type","dwc.group","inhs.locationTrs","idigbio.preparationCount","dwc.family","dwc.verbatimLongitude","dwc.georeferenceRemarks","dwc.georeferenceVerificationStatus","dwc.dynamicProperties","dwc.maximumDepthInMeters","dwc.otherCatalogNumbers","dwc.scientificName","dwc.eventRemarks","dwc.earliestAgeOrLowestStage","dwc.verbatimLatitude","idigbio.substrate","dwc.associatedReferences","idigbio.associateCondition","dwc.subgenus","dwc.recordNumber","dwc.samplingProtocol","inhs.location_Basin","dwc.informationWithheld","dwc.verbatimEventDate","dwc.latestEraOrHighestErathem","dwc.locationID","idigbio.createdBy","dwc.vernacularName","dwc.municipality","dwc.relatedResourceID","dwc.maximumElevationInMeters","dwc.ownerInstitutionCode","dwc.datasetID","dwc.previousIdentifications","idigbio.etag","inhs.total_Males","dwc.endDayOfYear","dwc.order","inhs.formI_males","dwc.lithostratigraphicTerms","fcc.superfamily","inhs.juv_males","dwc.occurrenceStatus","dcterms.accessRights","dwc.class","idigbio.subfamily","dwc.samplingEffort","dwc.collectionID","dcterms.reference","dwc.waterBody","dwc.coordinateUncertaintyInMeters","dwc.disposition","dwc.dataGeneralizations","dwc.accessRights","dwc.islandGroup","dwc.georeferenceProtocol","dwc.verbatimElevation","dwc.earliestEpochOrLowestSeries","dwc.originalNameUsage","inhs.location_RiverMile","dcterms.rights","dcterms.rightsHolder","dwc.scientificNameID","idigbio.uuid","inhs.formII_males","dwc.phylum","dwc.taxonRemarks","dwc.occurrenceRemarks","dwc.earliestEraOrLowestErathem","dwc.genus","dcterms.references","idigbio.recordID","inhs.relic","inhs.instars_Male","dwc.georeferencedDate","dwc.latestEpochOrHighestSeries","dwc.collectionCode","dwc.latestPeriodOrHighestSystem","dwc.taxonID","idigbio.dateModified","idigbio.endangeredStatus","dwc.minimumDepthInMeters","dwc.verbatimTaxonRank","symbiota.verbatimScientificName","dwc.taxonRank","dwc.reproductiveCondition","dwc.nomenclaturalStatus","dwc.associatedTaxa","dwc.typeStatus","dwc.formation","dwc.catalogNumber","dwc.preparations","dcterms.bibliographicCitation","dwc.identificationRemarks","idigbio.associateNotes","inhs.instars_Female","dwc.georeferencedBy","dwc.infraspecificEpithet","dwc.kingdom","dwc.decimalLatitude","dwc.fieldNotes","dwc.VerbatimEventDate","dwc.habitat","idigbio.associateDeterminedBy","dwc.basisOfRecord","dwc.institutionCode","dwc.scientificNameAuthorship","dwc.coordinatePrecision","dwc.sex","dwc.day","row.number","dwc.month","dwc.rightsHolder","dwc.individualID","idigbio.associateRelationship","dwc.county","dwc.island","id","idigbio.associateAuthor","dwc.associatedSequences","inhs.formII_females","dwc.verbatimLocality","inhs.juv_undetermined","fcc.pickedBy","dwc.higherGeography","dwc.specificEpithet","dwc.eventDate","dwc.lifeStage","dwc.nomenclaturalCode","inhs.vouchered","dcterms.language","symbiotaverbatimScientificName","dwc.identificationVerificationStatus","dwc.decimalLongitude","dwc.locationAccordingTo","inhs.superfamily","idigbio.hostFamily","dcterms.source","idigbio.barcodeValue","dwc.identifiedBy","dwc.minimumElevationInMeters","dwc.nameAccordingTo","dwc.associatedMedia","inhs.location_Stream","dwc.associatedOccurrences","dwc.lowestBiostratigraphicZone","dwc.higherClassification","idigbio.recordIds","dwc.year","idigbio.associateCommonName","dwc.stateProvince","dwc.earliestPeriodOrLowestSystem","idigbio.determinationHistory","dwc.eventTime","idigbio.associateIdentifier","idigbio.preservative","dwc.latestAgeOrHighestStage","dwc.geodeticDatum","inhs.juv_females","dwc.identificationID","dwc.footprintWKT","idigbio.associatedRelationship","dwc.startDayOfYear","inhs.total_females","dwc.institutionID","dwc.eventID","dwc.identificationQualifier","dwc.fieldNumber","dwc.locality","dwc.identificationReferences","idigbio.subgenus","http...symbiota.org.terms.verbatimScientificName","dwc.member","idigbio.version","dwc.rights","dwc.datasetName","dwc.occurrenceID","dcterms.modified","dwc.locationRemarks","dwc.individualCount","dwc.georeferenceSources","dwc.recordedBy","inhs.dead","dwc.verbatimSRS","dwc.namePublishedIn","idigbio.tribe","dwc.namePublishedInID"
"2458","Panama",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"","",NA,NA,NA,"Holothuriidae","","",NA,"",NA,"","Holothuria kefersteini","",NA,"",NA,"",NA,NA,"","",NA,NA,"",NA,"LAK-Panama-I1","872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,NA,NA,"",NA,NA,"d4eca1de1383584060443b081a7bd58507f09d5e",NA,NA,"Aspidochirotida",NA,NA,NA,NA,NA,NA,"Holothuroidea",NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"8020e4e7-8dc2-490d-b80b-64ecaaef1742",NA,"",NA,NA,NA,"Holothuria","",NA,NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,"2014-09-12T12:30:46.455Z",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"3359-Echinodermata","",NA,"",NA,NA,"","","",8.333333,NA,NA,"",NA,"PreservedSpecimen","FLMNH","Selenka",NA,"",6,NA,4,NA,NA,NA,"",NA,"8020e4e7-8dc2-490d-b80b-64ecaaef1742",NA,NA,NA,NA,NA,NA,"","kefersteini","",NA,"",NA,"",NA,"",-79.116667,NA,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,"",NA,2004,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"7AD6C508-C88E-4632-B482-D3DDCB3D3892","09/08/2014","",NA,"","Kirkendale, L.",NA,NA,NA,NA,NA
