"","dwc.recordNumber","dwc.associatedReferences","idigbio.preparationCount","inhs.live","dcterms.references","dwc.earliestPeriodOrLowestSystem","dwc.locationID","dwc.minimumDepthInMeters","dcterms.reference","dwc.informationWithheld","idigbio.associateIdentifier","symbiotaverbatimScientificName","dwc.institutionID","dwc.group","dwc.taxonRemarks","dwc.georeferenceProtocol","fcc.subfamily","inhs.relic","dwc.rights","dwc.order","idigbio.dateModified","dwc.country","idigbio.associateDeterminedBy","dwc.identificationQualifier","dwc.catalogNumber","inhs.total_Males","idigbio.endangeredStatus","dwc.previousIdentifications","dwc.lowestBiostratigraphicZone","dwc.relatedResourceID","dwc.scientificNameID","dwc.earliestEraOrLowestErathem","dwc.collectionCode","dwc.countryCode","dwc.decimalLongitude","dwc.originalNameUsage","dwc.datasetID","dwc.lifeStage","dwc.associatedSequences","dwc.verbatimElevation","dwc.eventDate","dwc.verbatimEventDate","idigbio.associateRelationship","dwc.taxonID","dwc.islandGroup","idigbio.associateAuthor","inhs.location_Basin","inhs.formII_females","dwc.occurrenceStatus","idigbio.associateCommonName","dwc.higherClassification","dwc.higherGeography","dwc.dateIdentified","idigbio.uuid","inhs.location_Stream","dwc.latestPeriodOrHighestSystem","dwc.phylum","dwc.subgenus","dwc.identificationReferences","dwc.day","dwc.eventID","idigbio.recordID","dwc.nomenclaturalStatus","inhs.locationTrs","dcterms.accessRights","dwc.georeferenceRemarks","dwc.earliestEpochOrLowestSeries","idigbio.tribe","dwc.coordinatePrecision","dwc.year","dwc.coordinateUncertaintyInMeters","inhs.formI_males","http...symbiota.org.terms.verbatimScientificName","dwc.identificationRemarks","dwc.establishmentMeans","dwc.recordedBy","dwc.geodeticDatum","dwc.stateProvince","dwc.dataGeneralizations","dwc.formation","dwc.scientificName","inhs.instars_Male","inhs.total_females","dwc.earliestAgeOrLowestStage","idigbio.recordIds","dwc.class","dwc.latestEpochOrHighestSeries","idigbio.determinationHistory","inhs.dead","dwc.infraspecificEpithet","dwc.footprintWKT","dwc.scientificNameAuthorship","dwc.occurrenceID","fcc.superfamily","dwc.samplingEffort","dwc.collectionID","dwc.minimumElevationInMeters","dwc.preparation","dwc.verbatimLongitude","dwc.genus","dwc.disposition","dwc.waterBody","dwc.locality","dwc.member","dwc.startDayOfYear","dwc.georeferencedBy","dwc.maximumDepthInMeters","dwc.island","dwc.georeferenceSources","dwc.locationRemarks","dwc.fieldNumber","dwc.reproductiveCondition","dwc.continent","dwc.dynamicProperties","inhs.vouchered","dwc.associatedTaxa","dwc.georeferencedDate","dwc.municipality","idigbio.subfamily","idigbio.createdBy","idigbio.barcodeValue","dwc.specificEpithet","dwc.individualCount","fcc.pickedBy","dwc.associatedMedia","inhs.formII_males","dwc.identificationID","dwc.verbatimLatitude","dwc.identifiedBy","dwc.identificationVerificationStatus","inhs.superfamily","inhs.juv_males","dwc.individualID","inhs.juv_females","dwc.eventTime","dcterms.rightsHolder","dwc.verbatimTaxonRank","dwc.namePublishedIn","dcterms.modified","dwc.county","idigbio.subgenus","dwc.nomenclaturalCode","dwc.verbatimCoordinates","dwc.verbatimLocality","idigbio.version","dwc.datasetName","dwc.preparations","dcterms.type","dwc.vernacularName","idigbio.hostFamily","dwc.institutionCode","idigbio.etag","inhs.instars_Female","dwc.nameAccordingTo","dcterms.rights","dwc.georeferenceVerificationStatus","dwc.associatedOccurrences","dwc.maximumElevationInMeters","dwc.habitat","dwc.fieldNotes","dwc.endDayOfYear","symbiota.verbatimScientificName","dwc.bed","dcterms.source","dwc.behavior","dwc.samplingProtocol","idigbio.recordId","idigbio.associateNotes","id","dwc.latestAgeOrHighestStage","row.number","dwc.rightsHolder","dcterms.bibliographicCitation","dwc.basisOfRecord","dwc.namePublishedInID","dwc.accessRights","dwc.typeStatus","dcterms.language","dwc.latestEraOrHighestErathem","idigbio.associatedFamily","dwc.decimalLatitude","dwc.taxonRank","dwc.VerbatimEventDate","dwc.verbatimDepth","idigbio.associatedRelationship","dwc.kingdom","dwc.eventRemarks","idigbio.substrate","dwc.lithostratigraphicTerms","inhs.juv_undetermined","dwc.family","dwc.otherCatalogNumbers","dwc.locationAccordingTo","inhs.location_RiverMile","dwc.verbatimCoordinateSystem","idigbio.preservative","fcc.datePicked","dwc.sex","idigbio.associateCondition","dwc.verbatimSRS","dwc.month","dwc.occurrenceRemarks","dwc.ownerInstitutionCode"
"2505","","",NA,NA,"",NA,"Ebert-Los Frailes",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"Aspidochirotida","2014-09-12T09:31:29.264Z","Mexico",NA,NA,"16158-Echinodermata",NA,NA,NA,NA,NA,NA,NA,"Invertebrate Zoology",NA,-109.4253,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"","","","b3296418-dc99-423c-82e8-8db051b9ce9e",NA,NA,"",NA,NA,28,NA,NA,NA,NA,NA,"",NA,NA,NA,1972,NA,NA,NA,"",NA,"T. A. Ebert, D. M. Dexter","","Baja California Sur",NA,NA,"Holothuria inornata",NA,NA,NA,NA,"Holothuroidea",NA,NA,NA,"",NA,"Semper","EAF20F03-8C3B-4A8A-A397-09BD40CF606B",NA,NA,NA,NA,NA,"","Holothuria","","","",NA,NA,"",NA,NA,"","","",NA,"","",NA,NA,NA,NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,"inornata",NA,NA,"",NA,NA,"","","",NA,NA,NA,NA,NA,"",NA,NA,"09/08/2014","",NA,"","",NA,NA,NA,"","",NA,NA,"FLMNH","8e4e890ff378e20958b695e0a5efb24240c943fa",NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"b3296418-dc99-423c-82e8-8db051b9ce9e",NA,NA,NA,NA,"PreservedSpecimen",NA,NA,"","",NA,NA,23.3827,NA,NA,"",NA,"","",NA,NA,NA,"Holothuriidae","",NA,NA,"",NA,NA,"",NA,NA,1,NA,""
