"","dwc.island","idigbio.associateRelationship","dwc.verbatimDepth","dwc.identificationRemarks","dwc.identificationQualifier","dwc.taxonRank","dcterms.bibliographicCitation","inhs.total_females","dwc.latestAgeOrHighestStage","dwc.associatedSequences","idigbio.determinationHistory","dwc.namePublishedInID","dwc.recordedBy","dwc.originalNameUsage","dwc.samplingEffort","inhs.formII_females","dwc.associatedOccurrences","inhs.juv_females","dwc.lifeStage","dwc.occurrenceStatus","inhs.formI_males","idigbio.associatedFamily","dwc.coordinateUncertaintyInMeters","fcc.datePicked","fcc.superfamily","dwc.coordinatePrecision","idigbio.etag","idigbio.associateCondition","idigbio.barcodeValue","dwc.VerbatimEventDate","dwc.municipality","idigbio.associateIdentifier","dwc.startDayOfYear","dwc.associatedReferences","idigbio.associateDeterminedBy","dwc.geodeticDatum","dwc.footprintWKT","dwc.institutionID","dwc.habitat","dwc.georeferencedBy","dwc.latestEpochOrHighestSeries","inhs.instars_Female","dwc.dynamicProperties","dwc.taxonRemarks","dwc.vernacularName","dwc.verbatimTaxonRank","dwc.georeferenceVerificationStatus","dwc.eventRemarks","idigbio.uuid","dwc.associatedTaxa","dcterms.source","dwc.associatedMedia","dwc.samplingProtocol","dwc.country","dwc.lithostratigraphicTerms","dwc.scientificNameAuthorship","inhs.juv_undetermined","inhs.location_RiverMile","dwc.subgenus","dcterms.reference","dwc.continent","dwc.order","dwc.fieldNotes","dwc.verbatimElevation","dwc.higherGeography","dwc.minimumElevationInMeters","idigbio.substrate","idigbio.endangeredStatus","dwc.datasetName","idigbio.preservative","dwc.georeferenceRemarks","fcc.pickedBy","dwc.verbatimCoordinateSystem","dwc.endDayOfYear","dwc.basisOfRecord","dwc.year","dwc.locality","dwc.locationID","dwc.verbatimLocality","dwc.reproductiveCondition","dwc.phylum","dwc.nomenclaturalStatus","dwc.earliestEraOrLowestErathem","dwc.identificationReferences","dwc.sex","dwc.establishmentMeans","dwc.georeferencedDate","dwc.disposition","dwc.rightsHolder","idigbio.hostFamily","dwc.taxonID","dwc.islandGroup","idigbio.createdBy","dwc.ownerInstitutionCode","dcterms.modified","inhs.juv_males","dwc.county","idigbio.associatedRelationship","inhs.formII_males","dwc.family","dwc.latestPeriodOrHighestSystem","dwc.locationRemarks","inhs.vouchered","dwc.fieldNumber","dwc.rights","dwc.nameAccordingTo","dwc.individualCount","dcterms.references","dwc.decimalLatitude","dwc.preparation","dwc.verbatimLatitude","fcc.subfamily","dwc.institutionCode","dwc.earliestAgeOrLowestStage","dcterms.accessRights","dwc.group","dwc.locationAccordingTo","idigbio.version","idigbio.recordID","dwc.lowestBiostratigraphicZone","dwc.georeferenceSources","dwc.member","dwc.eventID","dwc.verbatimCoordinates","dwc.informationWithheld","dwc.bed","dwc.dateIdentified","dwc.collectionID","dwc.typeStatus","inhs.dead","inhs.superfamily","dwc.preparations","idigbio.associateNotes","dwc.minimumDepthInMeters","dwc.genus","dwc.waterBody","dwc.month","dwc.behavior","inhs.locationTrs","dwc.identificationID","dwc.nomenclaturalCode","dwc.higherClassification","dwc.infraspecificEpithet","dwc.specificEpithet","idigbio.preparationCount","dwc.countryCode","id","dwc.earliestPeriodOrLowestSystem","dwc.occurrenceRemarks","idigbio.recordIds","dwc.namePublishedIn","idigbio.subfamily","dwc.eventDate","http...symbiota.org.terms.verbatimScientificName","dwc.decimalLongitude","dwc.identificationVerificationStatus","dcterms.rightsHolder","dwc.otherCatalogNumbers","idigbio.associateCommonName","inhs.location_Basin","symbiotaverbatimScientificName","idigbio.associateAuthor","inhs.location_Stream","idigbio.tribe","dwc.previousIdentifications","dwc.collectionCode","dwc.accessRights","inhs.total_Males","dwc.datasetID","dwc.stateProvince","dwc.scientificName","dwc.scientificNameID","row.number","inhs.live","dwc.verbatimSRS","dcterms.language","dwc.verbatimEventDate","dcterms.type","dwc.individualID","dcterms.rights","symbiota.verbatimScientificName","dwc.identifiedBy","dwc.class","dwc.maximumElevationInMeters","dwc.dataGeneralizations","idigbio.subgenus","dwc.day","dwc.verbatimLongitude","inhs.relic","dwc.catalogNumber","inhs.instars_Male","dwc.maximumDepthInMeters","dwc.earliestEpochOrLowestSeries","dwc.recordNumber","dwc.occurrenceID","idigbio.dateModified","dwc.latestEraOrHighestErathem","idigbio.recordId","dwc.relatedResourceID","dwc.kingdom","dwc.formation","dwc.eventTime","dwc.georeferenceProtocol"
"964",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Paulay, G.",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"77acc751ecee226d8a5f195bae0493ea4f4ddbb4",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","","",NA,NA,"",NA,NA,NA,NA,"","1c108e10-b6dd-45e4-8809-492f3bce9f3f",NA,NA,"","","Cook Islands",NA,"",NA,NA,NA,NA,"","Aspidochirotida",NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"PreservedSpecimen",1984,"","HMAK-012",NA,NA,"",NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334","","09/08/2014",NA,"Mauke Island",NA,NA,"Holothuriidae",NA,"",NA,"",NA,NA,NA,"",NA,NA,"",NA,"FLMNH",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA,"",NA,NA,"Holothuria","",12,NA,NA,NA,"","","","sp. 6",NA,NA,"1c108e10-b6dd-45e4-8809-492f3bce9f3f",NA,NA,NA,NA,NA,"",NA,NA,"","","",NA,NA,NA,NA,NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,"Cook Islands","Holothuria sp. 6",NA,NA,NA,NA,"","","",NA,NA,NA,"","Holothuroidea",NA,NA,NA,12,"",NA,"1897-Echinodermata",NA,NA,NA,"","84843288-E630-4290-839D-51CAC9FDAA10","2014-09-12T12:07:12.316Z",NA,NA,NA,"",NA,NA,""
