"","dwc.geodeticDatum","dwc.verbatimElevation","dwc.latestEraOrHighestErathem","idigbio.preservative","dwc.taxonRemarks","dwc.family","idigbio.endangeredStatus","dwc.earliestAgeOrLowestStage","dwc.member","dwc.verbatimLongitude","dwc.endDayOfYear","inhs.juv_females","dwc.municipality","inhs.formII_males","dwc.earliestEpochOrLowestSeries","dwc.individualCount","dwc.lifeStage","dwc.occurrenceID","dwc.verbatimDepth","dcterms.type","dwc.institutionID","dwc.ownerInstitutionCode","dwc.higherGeography","dwc.habitat","idigbio.recordId","dwc.samplingProtocol","dwc.infraspecificEpithet","dwc.eventTime","idigbio.tribe","dwc.identificationVerificationStatus","dwc.previousIdentifications","dwc.associatedSequences","dwc.decimalLatitude","dwc.coordinateUncertaintyInMeters","inhs.instars_Male","idigbio.recordID","dwc.islandGroup","dwc.dataGeneralizations","dwc.fieldNumber","dwc.occurrenceStatus","dwc.minimumDepthInMeters","dwc.year","dcterms.references","idigbio.subgenus","dwc.disposition","dwc.occurrenceRemarks","dwc.georeferenceSources","dwc.originalNameUsage","idigbio.hostFamily","dwc.individualID","idigbio.associateCommonName","inhs.juv_males","dwc.accessRights","idigbio.subfamily","dcterms.rights","dwc.locationID","dcterms.language","dwc.island","dwc.lowestBiostratigraphicZone","row.number","dwc.maximumElevationInMeters","dwc.locationAccordingTo","dwc.class","dwc.verbatimEventDate","fcc.pickedBy","dwc.vernacularName","dwc.kingdom","dwc.startDayOfYear","fcc.subfamily","dwc.nameAccordingTo","idigbio.determinationHistory","fcc.superfamily","inhs.formII_females","dwc.identifiedBy","dwc.genus","idigbio.substrate","dwc.maximumDepthInMeters","dwc.georeferencedBy","inhs.vouchered","inhs.location_Stream","dwc.fieldNotes","dwc.bed","dwc.rightsHolder","dwc.collectionID","dwc.informationWithheld","dwc.namePublishedIn","dwc.earliestEraOrLowestErathem","symbiota.verbatimScientificName","dwc.formation","dwc.identificationReferences","dwc.behavior","dwc.group","dwc.minimumElevationInMeters","dwc.country","dwc.order","dwc.institutionCode","dwc.day","dcterms.reference","dwc.associatedTaxa","dwc.rights","dwc.associatedMedia","idigbio.associatedRelationship","idigbio.associateAuthor","dwc.associatedOccurrences","dwc.earliestPeriodOrLowestSystem","id","dwc.nomenclaturalCode","dwc.latestEpochOrHighestSeries","dwc.dynamicProperties","idigbio.associateNotes","dwc.typeStatus","dwc.identificationRemarks","dwc.eventID","dwc.VerbatimEventDate","dwc.verbatimCoordinates","dwc.verbatimCoordinateSystem","dwc.collectionCode","dcterms.bibliographicCitation","dwc.specificEpithet","inhs.dead","idigbio.createdBy","dwc.locality","dwc.stateProvince","dcterms.source","dwc.month","dwc.georeferencedDate","symbiotaverbatimScientificName","dwc.locationRemarks","dwc.scientificName","fcc.datePicked","dwc.preparation","dcterms.accessRights","dwc.nomenclaturalStatus","dwc.decimalLongitude","idigbio.etag","dwc.verbatimLatitude","dwc.eventDate","dwc.dateIdentified","dwc.verbatimTaxonRank","dwc.scientificNameID","idigbio.associateCondition","dwc.eventRemarks","dwc.countryCode","dwc.samplingEffort","dwc.county","idigbio.associateDeterminedBy","dwc.datasetName","inhs.total_Males","dwc.sex","dwc.taxonID","dwc.georeferenceVerificationStatus","inhs.formI_males","dwc.associatedReferences","dwc.subgenus","dwc.relatedResourceID","dwc.lithostratigraphicTerms","inhs.relic","dwc.verbatimSRS","dwc.verbatimLocality","inhs.live","idigbio.barcodeValue","dwc.georeferenceRemarks","dwc.taxonRank","dwc.recordedBy","inhs.instars_Female","idigbio.preparationCount","inhs.superfamily","dwc.georeferenceProtocol","http...symbiota.org.terms.verbatimScientificName","dwc.namePublishedInID","idigbio.dateModified","dcterms.rightsHolder","idigbio.associateIdentifier","idigbio.associatedFamily","dwc.phylum","dwc.reproductiveCondition","inhs.location_Basin","dwc.footprintWKT","dwc.latestPeriodOrHighestSystem","dwc.preparations","dwc.higherClassification","dwc.waterBody","inhs.total_females","idigbio.associateRelationship","dwc.catalogNumber","dwc.basisOfRecord","dwc.recordNumber","dwc.latestAgeOrHighestStage","dwc.otherCatalogNumbers","inhs.juv_undetermined","dwc.datasetID","inhs.locationTrs","idigbio.uuid","dwc.scientificNameAuthorship","dwc.identificationID","inhs.location_RiverMile","dcterms.modified","dwc.identificationQualifier","dwc.establishmentMeans","idigbio.recordIds","dwc.continent","dwc.coordinatePrecision","idigbio.version"
"722","",NA,NA,NA,NA,"Holothuriidae",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"0B121B7B-6104-4A11-A7F0-FE1A881A6D70","","","","","","",NA,"","",NA,NA,"",NA,NA,10.2865,NA,NA,NA,NA,NA,"",NA,NA,1994,"",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"0CDN-Buyong01","",NA,NA,NA,NA,NA,"Holothuroidea","",NA,NA,"",NA,NA,NA,NA,NA,NA,"","Holothuria",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Philippines","Aspidochirotida","FLMNH",15,NA,NA,NA,"",NA,NA,"",NA,"97d37b6a-eedf-48a3-94f9-db779d3aec75","",NA,"",NA,"","",NA,NA,"","","Invertebrate Zoology",NA,"mactanensis",NA,"872733a2-67a3-4c54-aa76-862735a5f334","","",NA,2,NA,NA,"","Holothuria mactanensis",NA,NA,NA,NA,124.0025,"1465566f39defc4b2509af0305bc6a722720d3ab","","","",NA,NA,NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"",NA,NA,"2014-09-12T11:32:22.702Z","",NA,NA,"",NA,NA,NA,NA,"","","",NA,NA,"6877-Echinodermata","PreservedSpecimen","",NA,"",NA,NA,NA,"97d37b6a-eedf-48a3-94f9-db779d3aec75","Tan Tiu",NA,NA,"09/08/2014",NA,NA,NA,"",NA,NA
