"","idigbio.recordID","dwc.georeferencedBy","dwc.taxonRemarks","fcc.datePicked","inhs.formII_females","dwc.habitat","inhs.location_RiverMile","dwc.fieldNotes","inhs.live","dwc.fieldNumber","dwc.identificationVerificationStatus","dwc.municipality","dwc.nomenclaturalCode","dwc.verbatimTaxonRank","dwc.stateProvince","dwc.basisOfRecord","idigbio.barcodeValue","idigbio.version","dwc.maximumElevationInMeters","idigbio.recordId","dwc.identificationQualifier","idigbio.substrate","idigbio.endangeredStatus","dwc.sex","dwc.kingdom","dwc.endDayOfYear","dcterms.type","dwc.scientificNameID","dwc.georeferenceProtocol","dwc.verbatimEventDate","dwc.latestEpochOrHighestSeries","symbiota.verbatimScientificName","dwc.individualID","dwc.individualCount","dwc.disposition","dwc.lifeStage","dwc.phylum","dwc.decimalLongitude","dwc.rights","dwc.verbatimDepth","dwc.minimumElevationInMeters","dwc.nameAccordingTo","dwc.preparations","dwc.earliestEraOrLowestErathem","dcterms.bibliographicCitation","inhs.juv_males","dwc.genus","dwc.occurrenceStatus","dwc.class","dwc.geodeticDatum","dwc.originalNameUsage","dwc.higherClassification","idigbio.uuid","idigbio.preservative","dwc.identificationReferences","dwc.reproductiveCondition","dwc.institutionID","dwc.taxonID","dwc.collectionCode","dwc.georeferenceSources","inhs.relic","dwc.georeferencedDate","inhs.instars_Female","dwc.establishmentMeans","dwc.ownerInstitutionCode","dwc.associatedSequences","inhs.juv_females","dwc.group","dwc.latestPeriodOrHighestSystem","dwc.bed","dwc.earliestEpochOrLowestSeries","dwc.coordinateUncertaintyInMeters","dwc.recordedBy","inhs.formI_males","dcterms.rightsHolder","dwc.lowestBiostratigraphicZone","dwc.nomenclaturalStatus","dwc.county","dwc.datasetName","dwc.verbatimLocality","idigbio.associateCommonName","dwc.namePublishedInID","idigbio.dateModified","dwc.eventTime","dwc.countryCode","idigbio.associateDeterminedBy","idigbio.preparationCount","dwc.island","dwc.institutionCode","dwc.catalogNumber","idigbio.associatedFamily","dwc.specificEpithet","idigbio.hostFamily","dwc.latestEraOrHighestErathem","fcc.subfamily","dwc.VerbatimEventDate","dwc.associatedTaxa","idigbio.subgenus","dwc.behavior","dwc.higherGeography","dwc.locationAccordingTo","dcterms.rights","idigbio.associateIdentifier","inhs.dead","idigbio.createdBy","dwc.verbatimLongitude","dwc.verbatimElevation","dwc.family","dwc.eventID","dwc.locationRemarks","dwc.namePublishedIn","dwc.rightsHolder","dwc.otherCatalogNumbers","dcterms.modified","dwc.scientificName","dwc.collectionID","dwc.relatedResourceID","dwc.year","fcc.superfamily","dwc.georeferenceVerificationStatus","dwc.verbatimLatitude","idigbio.determinationHistory","dwc.month","http...symbiota.org.terms.verbatimScientificName","inhs.superfamily","idigbio.etag","dwc.taxonRank","dwc.verbatimCoordinateSystem","dwc.day","dcterms.source","inhs.juv_undetermined","dwc.eventDate","dwc.previousIdentifications","dwc.subgenus","dwc.identifiedBy","inhs.location_Stream","idigbio.associateRelationship","dwc.samplingProtocol","dwc.locality","dwc.continent","dwc.waterBody","idigbio.associateAuthor","dwc.scientificNameAuthorship","dwc.associatedReferences","idigbio.recordIds","dwc.footprintWKT","idigbio.associateCondition","dwc.lithostratigraphicTerms","dwc.associatedMedia","dwc.maximumDepthInMeters","dwc.dataGeneralizations","id","dwc.occurrenceID","dwc.islandGroup","inhs.formII_males","dwc.verbatimCoordinates","dwc.minimumDepthInMeters","dwc.datasetID","inhs.total_females","dwc.vernacularName","dwc.preparation","symbiotaverbatimScientificName","fcc.pickedBy","dwc.coordinatePrecision","dcterms.reference","dwc.samplingEffort","dcterms.references","dwc.identificationID","dcterms.accessRights","inhs.instars_Male","dwc.eventRemarks","dwc.identificationRemarks","dwc.georeferenceRemarks","idigbio.associatedRelationship","dwc.earliestAgeOrLowestStage","inhs.vouchered","dwc.informationWithheld","dwc.occurrenceRemarks","dwc.associatedOccurrences","dwc.order","inhs.total_Males","dwc.startDayOfYear","dwc.country","dwc.member","dwc.typeStatus","dwc.formation","dwc.infraspecificEpithet","inhs.location_Basin","dwc.locationID","dwc.decimalLatitude","inhs.locationTrs","dcterms.language","dwc.recordNumber","dwc.dateIdentified","idigbio.tribe","idigbio.subfamily","idigbio.associateNotes","dwc.dynamicProperties","dwc.earliestPeriodOrLowestSystem","row.number","dwc.verbatimSRS","dwc.accessRights","dwc.latestAgeOrHighestStage"
"616",NA,"",NA,NA,NA,"",NA,NA,NA,"","",NA,"ICZN",NA,"","PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,"","Animalia",NA,"PhysicalObject",NA,"","<1915",NA,NA,NA,1,"not applicable",NA,"Echinodermata",NA,NA,"",NA,NA,"whole animal (70% ethanol)",NA,NA,NA,"Holothuria",NA,"Holothuroidea","",NA,"Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) minax","c510248f-701c-4e93-82a4-3d849583c27d",NA,NA,NA,"b4640710-8e03-11d8-b956-b8a03c50a862",NA,"IZ","",NA,NA,NA,NA,"Museum of Comparative Zoology, Harvard University",NA,NA,NA,NA,NA,NA,NA,"Alan Owston",NA,"President and Fellows of Harvard College",NA,NA,"",NA,NA,NA,NA,"2014-07-12T15:09:23.525Z",NA,NA,NA,NA,NA,"MCZ","HOL-669",NA,"minax",NA,NA,NA,NA,NA,NA,NA,"Pacific Ocean, Pacific, Northwest",NA,NA,NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334","",NA,"Holothuriidae",NA,"",NA,NA,"","2014-05-19 09:57:51.0","Holothuria (Thymiosycia) minax",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"d5858f2f7a089a4ddb59023c9852cf3a28f7d6b1",NA,"",NA,NA,NA,"1700-01-01/1915-12-31",NA,NA,"[no agent data], [no agent data]",NA,NA,"","Japan, Okinose, Sagami Bay","Pacific Ocean","",NA,"Théel, 1886","",NA,NA,NA,NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-669",NA,NA,"c510248f-701c-4e93-82a4-3d849583c27d","MCZ:IZ:HOL-669",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-669",NA,NA,NA,"","","",NA,NA,NA,NA,NA,"","Aspidochirotida",NA,0,"",NA,"",NA,"",NA,"",NA,NA,"en","","",NA,NA,NA,"",NA,NA,NA,NA,NA
