"","dcterms.type","dwc.catalogNumber","dwc.disposition","dwc.verbatimTaxonRank","dwc.dynamicProperties","dwc.group","dwc.identificationVerificationStatus","dwc.vernacularName","dwc.genus","inhs.relic","dwc.identificationID","dwc.specificEpithet","dwc.subgenus","symbiotaverbatimScientificName","dwc.scientificNameID","dwc.maximumDepthInMeters","dwc.latestAgeOrHighestStage","dwc.scientificNameAuthorship","dwc.collectionCode","dwc.maximumElevationInMeters","dwc.dataGeneralizations","idigbio.uuid","idigbio.associatedRelationship","inhs.juv_males","dwc.nameAccordingTo","dwc.georeferenceSources","dwc.locationAccordingTo","dwc.VerbatimEventDate","idigbio.associateNotes","idigbio.version","id","dwc.infraspecificEpithet","dwc.identificationQualifier","idigbio.etag","inhs.superfamily","dwc.decimalLongitude","dwc.county","dwc.waterBody","dwc.accessRights","dwc.order","inhs.locationTrs","dwc.latestEpochOrHighestSeries","dwc.lowestBiostratigraphicZone","dwc.verbatimLocality","dwc.verbatimCoordinateSystem","dwc.locationRemarks","dwc.habitat","dwc.associatedReferences","inhs.instars_Male","row.number","idigbio.substrate","fcc.subfamily","dwc.scientificName","http...symbiota.org.terms.verbatimScientificName","inhs.total_Males","dwc.class","dcterms.source","dwc.endDayOfYear","dwc.phylum","dcterms.rightsHolder","dwc.locationID","dcterms.language","dwc.earliestPeriodOrLowestSystem","dwc.originalNameUsage","dwc.associatedTaxa","dcterms.modified","dwc.lifeStage","dwc.associatedMedia","dcterms.reference","dwc.islandGroup","inhs.juv_undetermined","dwc.georeferenceProtocol","dwc.rights","dwc.verbatimLatitude","dcterms.accessRights","dwc.bed","dwc.fieldNumber","inhs.dead","dwc.minimumElevationInMeters","idigbio.createdBy","dwc.identifiedBy","idigbio.associateIdentifier","dwc.latestEraOrHighestErathem","dwc.identificationReferences","dwc.earliestEraOrLowestErathem","inhs.live","dwc.otherCatalogNumbers","inhs.vouchered","dwc.footprintWKT","dwc.associatedSequences","dwc.stateProvince","fcc.datePicked","dwc.coordinateUncertaintyInMeters","dwc.individualID","dwc.namePublishedInID","inhs.location_RiverMile","dwc.verbatimCoordinates","dwc.decimalLatitude","idigbio.subgenus","dwc.year","idigbio.associateRelationship","dwc.samplingEffort","dwc.kingdom","dwc.taxonID","dwc.basisOfRecord","dwc.month","dwc.georeferencedDate","dwc.formation","idigbio.barcodeValue","dwc.coordinatePrecision","dwc.datasetName","dwc.georeferencedBy","dwc.preparations","dwc.relatedResourceID","inhs.location_Stream","dwc.earliestEpochOrLowestSeries","dwc.dateIdentified","dwc.verbatimEventDate","dwc.verbatimLongitude","dcterms.bibliographicCitation","dwc.earliestAgeOrLowestStage","dwc.institutionCode","dwc.behavior","dwc.country","dwc.minimumDepthInMeters","symbiota.verbatimScientificName","dwc.locality","inhs.juv_females","idigbio.recordID","dwc.countryCode","dwc.eventID","dwc.higherClassification","dwc.municipality","dwc.recordedBy","dwc.geodeticDatum","dwc.identificationRemarks","idigbio.dateModified","inhs.total_females","idigbio.recordIds","idigbio.recordId","dwc.recordNumber","dwc.reproductiveCondition","dwc.ownerInstitutionCode","dwc.occurrenceRemarks","dwc.verbatimElevation","dwc.informationWithheld","idigbio.associateDeterminedBy","idigbio.associateCommonName","dwc.samplingProtocol","inhs.instars_Female","dwc.fieldNotes","dwc.family","idigbio.subfamily","dwc.collectionID","dwc.datasetID","idigbio.associateAuthor","idigbio.determinationHistory","idigbio.preservative","idigbio.tribe","dcterms.references","idigbio.hostFamily","dwc.sex","inhs.location_Basin","dwc.eventTime","dwc.institutionID","idigbio.preparationCount","dwc.taxonRank","dwc.establishmentMeans","inhs.formI_males","dwc.higherGeography","dwc.day","dcterms.rights","dwc.verbatimDepth","dwc.member","dwc.continent","inhs.formII_males","dwc.island","fcc.pickedBy","inhs.formII_females","dwc.nomenclaturalStatus","dwc.georeferenceRemarks","dwc.individualCount","dwc.preparation","dwc.startDayOfYear","dwc.verbatimSRS","dwc.typeStatus","dwc.taxonRemarks","fcc.superfamily","dwc.nomenclaturalCode","dwc.namePublishedIn","dwc.rightsHolder","dwc.eventRemarks","dwc.occurrenceID","dwc.lithostratigraphicTerms","dwc.georeferenceVerificationStatus","idigbio.associateCondition","idigbio.associatedFamily","dwc.associatedOccurrences","dwc.previousIdentifications","dwc.eventDate","idigbio.endangeredStatus","dwc.latestPeriodOrHighestSystem","dwc.occurrenceStatus"
"38","PhysicalObject","31737","not applicable",NA,"",NA,"unverified",NA,"Holothuria",NA,NA,"pluricuriosa",NA,NA,NA,9.144,NA,"Deichmann, 1937","IZ",NA,NA,"cf13f89b-70ec-4b86-8955-8b0c63df246d",NA,NA,NA,"GEOLocate",NA,NA,NA,NA,"cf13f89b-70ec-4b86-8955-8b0c63df246d","",NA,"a57c05862d540f57feacdb087bf9a54b97272057",NA,-110.342233,"","",NA,"Aspidochirotida",NA,NA,NA,NA,"decimal degrees","","","",NA,NA,NA,NA,"Holothuria pluricuriosa",NA,NA,"Holothuroidea",NA,NA,"Echinodermata","President and Fellows of Harvard College","","en",NA,NA,NA,"2014-07-02 13:06:12.0",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:31737",NA,NA,NA,"GEOLocate",NA,"24.474272d",NA,NA,"",NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334","Francisco Sólis Marín, [no agent data]",NA,NA,NA,NA,NA,"original ledger number=2093; other number=278.1; station number=1108-40",NA,NA,NA,"",NA,9741,NA,NA,NA,"",24.474272,NA,NA,NA,NA,"Animalia",NA,"PreservedSpecimen",NA,NA,NA,NA,9741,NA,"Jessica Anne Mullen","whole animal (70% ethanol)",NA,NA,NA,"2012-11-01 00:00:00.0","February 14, 1940","-110.342233d",NA,NA,"MCZ",NA,"",0,NA,"Mexico, Gulf of California, Espiritu Santo Island, San Gabriel Bay",NA,NA,NA,NA,"Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria pluricuriosa",NA,"RV Velero III, Hancock Pacific Expeditions","WGS84","","2014-07-12T19:32:45.315Z",NA,NA,NA,"",NA,"Museum of Comparative Zoology, Harvard University",NA,NA,NA,NA,NA,"",NA,NA,"Holothuriidae",NA,NA,NA,NA,NA,NA,NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:31737",NA,"",NA,NA,"b4640710-8e03-11d8-b956-b8a03c50a862",NA,NA,NA,NA,"Pacific Ocean, Pacific, Eastern Central",NA,NA,"",NA,"Pacific Ocean",NA,NA,NA,NA,NA,"",1,NA,0,NA,"",NA,NA,"ICZN",NA,NA,"","MCZ:IZ:31737",NA,NA,NA,NA,"",NA,"1940-02-14",NA,NA,NA
