"","dwc.individualCount","dwc.locationID","dwc.verbatimLocality","dwc.georeferencedDate","dwc.latestEpochOrHighestSeries","dwc.order","dwc.scientificNameAuthorship","inhs.instars_Male","dwc.locality","idigbio.associateRelationship","dwc.kingdom","inhs.formI_males","dwc.namePublishedInID","idigbio.associatedRelationship","dwc.lithostratigraphicTerms","idigbio.recordID","dwc.behavior","idigbio.createdBy","idigbio.associateCondition","symbiotaverbatimScientificName","dwc.accessRights","dwc.identificationVerificationStatus","dwc.rights","dwc.ownerInstitutionCode","dwc.earliestPeriodOrLowestSystem","inhs.instars_Female","inhs.location_Stream","dwc.island","dwc.phylum","dwc.datasetName","dwc.institutionCode","dwc.latestEraOrHighestErathem","dwc.earliestEpochOrLowestSeries","inhs.juv_females","dwc.georeferenceRemarks","dwc.namePublishedIn","dwc.catalogNumber","dcterms.source","dwc.subgenus","dcterms.language","idigbio.tribe","dwc.identificationQualifier","dwc.associatedMedia","dwc.maximumElevationInMeters","dwc.footprintWKT","id","dwc.decimalLongitude","dwc.class","dcterms.reference","dwc.continent","dwc.group","dwc.higherClassification","idigbio.dateModified","dwc.georeferenceProtocol","dwc.identificationRemarks","dwc.startDayOfYear","inhs.dead","dwc.minimumDepthInMeters","idigbio.version","dwc.latestAgeOrHighestStage","fcc.datePicked","dwc.islandGroup","dwc.specificEpithet","dwc.fieldNotes","inhs.total_Males","dwc.minimumElevationInMeters","dwc.eventDate","dwc.identifiedBy","dwc.individualID","dwc.rightsHolder","dwc.georeferencedBy","dwc.earliestAgeOrLowestStage","dwc.verbatimLatitude","inhs.juv_males","idigbio.associateDeterminedBy","idigbio.preservative","dcterms.bibliographicCitation","dwc.dataGeneralizations","dwc.vernacularName","http...symbiota.org.terms.verbatimScientificName","dwc.nomenclaturalStatus","idigbio.recordId","dwc.recordNumber","dwc.taxonRank","dwc.institutionID","idigbio.barcodeValue","dwc.verbatimSRS","dwc.eventRemarks","dwc.locationRemarks","idigbio.etag","dwc.coordinatePrecision","dwc.occurrenceID","dwc.latestPeriodOrHighestSystem","dwc.preparations","dwc.taxonRemarks","dwc.verbatimEventDate","dwc.habitat","dwc.municipality","inhs.formII_males","inhs.live","inhs.juv_undetermined","dwc.stateProvince","dwc.geodeticDatum","dwc.year","dwc.genus","fcc.pickedBy","dwc.bed","dcterms.references","dwc.collectionCode","dwc.lifeStage","symbiota.verbatimScientificName","inhs.superfamily","dwc.occurrenceRemarks","dwc.preparation","dwc.dynamicProperties","dwc.scientificNameID","dwc.associatedSequences","dwc.associatedTaxa","fcc.subfamily","dwc.coordinateUncertaintyInMeters","dwc.disposition","dwc.lowestBiostratigraphicZone","dwc.otherCatalogNumbers","idigbio.associatedFamily","idigbio.recordIds","dwc.infraspecificEpithet","dwc.countryCode","dwc.nomenclaturalCode","idigbio.determinationHistory","dwc.county","dcterms.modified","dwc.previousIdentifications","inhs.location_Basin","dwc.verbatimTaxonRank","row.number","idigbio.uuid","idigbio.preparationCount","dwc.member","dwc.decimalLatitude","inhs.total_females","idigbio.hostFamily","dwc.relatedResourceID","dwc.verbatimElevation","inhs.locationTrs","inhs.vouchered","dwc.originalNameUsage","dwc.verbatimCoordinates","idigbio.associateNotes","dwc.samplingProtocol","dwc.datasetID","dwc.associatedOccurrences","dwc.collectionID","dwc.recordedBy","dcterms.rightsHolder","dwc.waterBody","dwc.samplingEffort","dwc.locationAccordingTo","dwc.verbatimDepth","dwc.verbatimCoordinateSystem","idigbio.associateIdentifier","dwc.typeStatus","inhs.formII_females","dwc.formation","dwc.basisOfRecord","dwc.dateIdentified","dwc.occurrenceStatus","dwc.eventID","dwc.VerbatimEventDate","dwc.fieldNumber","dwc.identificationID","dcterms.rights","dwc.taxonID","dwc.identificationReferences","dwc.family","idigbio.associateAuthor","dwc.day","idigbio.subgenus","dwc.nameAccordingTo","dwc.sex","dwc.month","dwc.informationWithheld","dcterms.type","dwc.eventTime","dwc.endDayOfYear","dcterms.accessRights","dwc.establishmentMeans","dwc.scientificName","idigbio.substrate","dwc.earliestEraOrLowestErathem","dwc.higherGeography","dwc.associatedReferences","inhs.relic","dwc.reproductiveCondition","dwc.verbatimLongitude","idigbio.associateCommonName","idigbio.subfamily","dwc.country","dwc.georeferenceSources","dwc.georeferenceVerificationStatus","idigbio.endangeredStatus","fcc.superfamily","inhs.location_RiverMile","dwc.maximumDepthInMeters"
"1738",NA,"GP-Loc-995",NA,NA,NA,"Aspidochirotida","Ludwig",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,"FLMNH",NA,NA,NA,"",NA,"11093-Echinodermata",NA,NA,"",NA,NA,"",NA,NA,"461a3dc1-2fe3-4427-afff-8f0d58e88d0e",-83.58059,"Holothuroidea",NA,"",NA,"","2014-09-12T15:58:39.802Z","","",NA,NA,NA,NA,NA,NA,NA,"surinamensis",NA,NA,NA,"","",NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,"","","57165e41ac4da9ef411589cb1209ce2a7643b327",NA,"2DFB885F-E694-4688-9AF3-7449A0637B17",NA,"",NA,"","",NA,NA,NA,NA,"Florida","",2011,"Holothuria",NA,NA,"","Invertebrate Zoology",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"",NA,"","09/08/2014",NA,NA,NA,NA,"461a3dc1-2fe3-4427-afff-8f0d58e88d0e",NA,NA,29.45427,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,"Nathaniel Evans","","",NA,NA,"","",NA,"",NA,NA,"PreservedSpecimen","",NA,NA,NA,"",NA,NA,NA,NA,"Holothuriidae",NA,NA,NA,NA,"",8,NA,"",NA,NA,NA,NA,"Holothuria surinamensis",NA,NA,"","",NA,NA,"",NA,NA,"USA","",NA,NA,NA,NA,NA
