"","inhs.juv_males","dcterms.rightsHolder","idigbio.determinationHistory","dwc.stateProvince","http...symbiota.org.terms.verbatimScientificName","dwc.samplingEffort","dwc.rights","dwc.dateIdentified","idigbio.associateRelationship","dcterms.references","dwc.startDayOfYear","dwc.month","dwc.latestAgeOrHighestStage","dwc.georeferenceRemarks","dwc.ownerInstitutionCode","idigbio.recordId","dwc.day","idigbio.associateCommonName","fcc.subfamily","dwc.coordinatePrecision","dwc.lifeStage","dwc.eventDate","idigbio.associateDeterminedBy","inhs.juv_undetermined","dwc.taxonID","dwc.verbatimCoordinates","dwc.scientificNameID","idigbio.recordID","dwc.identifiedBy","inhs.dead","dcterms.accessRights","dwc.lowestBiostratigraphicZone","dwc.order","dwc.dynamicProperties","dwc.verbatimLatitude","idigbio.recordIds","dwc.fieldNotes","dwc.previousIdentifications","idigbio.subgenus","dwc.taxonRemarks","dwc.georeferenceSources","dwc.verbatimTaxonRank","idigbio.associatedFamily","dwc.maximumDepthInMeters","idigbio.preparationCount","dwc.kingdom","idigbio.preservative","dwc.latestEraOrHighestErathem","idigbio.version","dwc.collectionCode","dwc.decimalLatitude","dwc.endDayOfYear","dwc.verbatimDepth","dwc.catalogNumber","dwc.institutionID","inhs.location_Stream","dwc.otherCatalogNumbers","inhs.superfamily","id","dwc.preparation","dwc.earliestEraOrLowestErathem","idigbio.barcodeValue","dwc.fieldNumber","dwc.georeferenceProtocol","inhs.formI_males","dwc.eventRemarks","dwc.locationAccordingTo","dwc.identificationVerificationStatus","inhs.formII_males","dwc.collectionID","dcterms.bibliographicCitation","dwc.locality","dwc.municipality","dwc.disposition","inhs.location_RiverMile","dwc.individualID","dwc.minimumElevationInMeters","dwc.associatedTaxa","dwc.namePublishedInID","dwc.preparations","inhs.juv_females","inhs.total_females","dwc.phylum","fcc.superfamily","dwc.identificationID","dwc.bed","dwc.VerbatimEventDate","dwc.habitat","dwc.occurrenceRemarks","idigbio.associateIdentifier","dwc.verbatimCoordinateSystem","dwc.associatedMedia","idigbio.endangeredStatus","dwc.class","dwc.minimumDepthInMeters","idigbio.substrate","dwc.verbatimLocality","dwc.eventTime","dwc.verbatimSRS","dwc.lithostratigraphicTerms","dwc.datasetName","dwc.establishmentMeans","dwc.sex","dwc.relatedResourceID","dwc.nomenclaturalStatus","dwc.reproductiveCondition","dwc.formation","fcc.pickedBy","dwc.island","dwc.year","inhs.instars_Male","dwc.family","inhs.locationTrs","dwc.earliestAgeOrLowestStage","dwc.occurrenceID","dwc.originalNameUsage","dwc.scientificNameAuthorship","dwc.georeferencedDate","symbiota.verbatimScientificName","dwc.county","idigbio.associateCondition","dwc.associatedOccurrences","dwc.informationWithheld","dwc.vernacularName","idigbio.createdBy","idigbio.hostFamily","idigbio.dateModified","idigbio.uuid","dwc.eventID","dwc.identificationReferences","dwc.higherClassification","dwc.samplingProtocol","dwc.specificEpithet","dwc.basisOfRecord","dwc.geodeticDatum","dwc.waterBody","symbiotaverbatimScientificName","dwc.occurrenceStatus","idigbio.associateNotes","fcc.datePicked","dwc.group","dwc.identificationQualifier","dwc.rightsHolder","inhs.location_Basin","idigbio.subfamily","dwc.locationRemarks","dwc.decimalLongitude","dwc.higherGeography","dwc.locationID","inhs.formII_females","idigbio.etag","dwc.typeStatus","dcterms.reference","dwc.genus","idigbio.tribe","dwc.institutionCode","dwc.earliestEpochOrLowestSeries","dwc.nameAccordingTo","idigbio.associatedRelationship","dwc.verbatimEventDate","dwc.latestEpochOrHighestSeries","inhs.vouchered","dwc.countryCode","dwc.coordinateUncertaintyInMeters","inhs.live","dwc.behavior","dcterms.rights","inhs.total_Males","dwc.associatedSequences","dwc.recordedBy","dwc.dataGeneralizations","dwc.verbatimLongitude","inhs.instars_Female","dcterms.source","dwc.infraspecificEpithet","dwc.recordNumber","dwc.earliestPeriodOrLowestSystem","dwc.taxonRank","dwc.nomenclaturalCode","dcterms.language","inhs.relic","dwc.islandGroup","dcterms.modified","dcterms.type","dwc.latestPeriodOrHighestSystem","dwc.datasetID","dwc.continent","idigbio.associateAuthor","dwc.georeferenceVerificationStatus","row.number","dwc.verbatimElevation","dwc.identificationRemarks","dwc.subgenus","dwc.namePublishedIn","dwc.accessRights","dwc.georeferencedBy","dwc.footprintWKT","dwc.member","dwc.individualCount","dwc.country","dwc.scientificName","dwc.associatedReferences","dwc.maximumElevationInMeters"
"1064",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"",NA,NA,NA,"Aspidochirotida","","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,"Invertebrate Zoology",NA,NA,"","7643-Echinodermata","",NA,"",NA,"e284525e-a5b9-483f-95b4-bb971cba2e06",NA,NA,NA,"","",NA,"",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,NA,"","",NA,"Holothuroidea",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,1980,NA,"Holothuriidae",NA,NA,"FFFBBA6F-F86B-4332-9B1C-AD9D37321C0D",NA,"Tan Tiu",NA,NA,"Mactan Island",NA,"",NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,"2014-09-12T17:17:42.088Z","e284525e-a5b9-483f-95b4-bb971cba2e06",NA,NA,"","","canaliculata","PreservedSpecimen","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","ZZZ-093479",NA,"9243b9080f6a1f4adc7907f0e9ea30a131b383fa","",NA,"Holothuria",NA,"FLMNH",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antonieto S. Tan Tiu",NA,"",NA,NA,"","",NA,NA,"","",NA,NA,"09/08/2014","",NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"","Holothuria canaliculata","",NA
