"","dwc.coordinatePrecision","inhs.instars_Female","dwc.locationRemarks","dwc.rightsHolder","dwc.datasetName","dwc.nomenclaturalCode","dwc.maximumElevationInMeters","dwc.dynamicProperties","dcterms.references","dwc.fieldNotes","dwc.associatedOccurrences","dwc.institutionCode","dwc.nameAccordingTo","idigbio.tribe","dwc.catalogNumber","dcterms.source","dwc.kingdom","dwc.verbatimLongitude","dwc.eventTime","dwc.footprintWKT","dwc.vernacularName","inhs.superfamily","dwc.earliestEraOrLowestErathem","idigbio.associateDeterminedBy","dcterms.reference","dwc.countryCode","dwc.island","dwc.VerbatimEventDate","dcterms.accessRights","dwc.specificEpithet","dwc.identifiedBy","dwc.earliestPeriodOrLowestSystem","fcc.subfamily","dcterms.language","dwc.preparation","dwc.individualCount","inhs.formII_females","dwc.identificationRemarks","dwc.endDayOfYear","idigbio.subgenus","inhs.relic","idigbio.recordID","dwc.latestEpochOrHighestSeries","inhs.location_RiverMile","dwc.eventID","dwc.verbatimEventDate","symbiotaverbatimScientificName","dwc.minimumElevationInMeters","dcterms.bibliographicCitation","inhs.locationTrs","dwc.basisOfRecord","dwc.dateIdentified","inhs.formII_males","dwc.nomenclaturalStatus","dwc.taxonRank","symbiota.verbatimScientificName","dwc.fieldNumber","dwc.month","dwc.behavior","dwc.associatedSequences","dwc.eventRemarks","dwc.taxonRemarks","dwc.originalNameUsage","dwc.identificationReferences","idigbio.determinationHistory","dwc.year","dcterms.rightsHolder","http...symbiota.org.terms.verbatimScientificName","dwc.institutionID","dwc.disposition","dwc.decimalLongitude","dwc.coordinateUncertaintyInMeters","dwc.decimalLatitude","idigbio.associateCommonName","idigbio.subfamily","dwc.subgenus","inhs.instars_Male","dwc.infraspecificEpithet","idigbio.dateModified","idigbio.etag","dcterms.type","idigbio.associateAuthor","dwc.georeferencedDate","dwc.relatedResourceID","dwc.verbatimCoordinates","dwc.collectionID","dwc.samplingEffort","inhs.location_Basin","dwc.recordNumber","dwc.verbatimSRS","inhs.total_females","idigbio.recordIds","idigbio.version","dwc.country","dwc.bed","dwc.lithostratigraphicTerms","dwc.namePublishedIn","fcc.datePicked","dwc.typeStatus","dwc.associatedTaxa","dwc.maximumDepthInMeters","dwc.verbatimTaxonRank","dwc.preparations","dwc.georeferenceProtocol","inhs.location_Stream","dwc.verbatimElevation","dwc.dataGeneralizations","dwc.accessRights","dwc.associatedMedia","inhs.dead","dwc.occurrenceID","dwc.county","idigbio.endangeredStatus","idigbio.associatedRelationship","idigbio.preservative","dwc.lowestBiostratigraphicZone","dwc.geodeticDatum","dwc.ownerInstitutionCode","dwc.islandGroup","inhs.live","dwc.minimumDepthInMeters","dwc.informationWithheld","idigbio.associateRelationship","id","dwc.earliestAgeOrLowestStage","dwc.startDayOfYear","dwc.georeferencedBy","idigbio.recordId","dwc.verbatimDepth","dwc.habitat","inhs.juv_males","dwc.identificationVerificationStatus","dwc.latestPeriodOrHighestSystem","dwc.class","dwc.georeferenceVerificationStatus","dwc.georeferenceSources","dwc.group","dwc.stateProvince","dwc.waterBody","dwc.latestAgeOrHighestStage","idigbio.associateNotes","dcterms.rights","dwc.verbatimLatitude","fcc.superfamily","dwc.georeferenceRemarks","dwc.datasetID","dwc.otherCatalogNumbers","dwc.continent","dwc.associatedReferences","dwc.reproductiveCondition","dwc.verbatimCoordinateSystem","idigbio.preparationCount","dwc.formation","dwc.member","idigbio.associateCondition","inhs.formI_males","idigbio.barcodeValue","dwc.recordedBy","dwc.municipality","idigbio.substrate","row.number","dwc.locality","dwc.rights","idigbio.associateIdentifier","dwc.higherClassification","dwc.identificationID","dwc.locationAccordingTo","idigbio.associatedFamily","dwc.occurrenceRemarks","dwc.individualID","dwc.latestEraOrHighestErathem","dwc.scientificNameID","dwc.identificationQualifier","dwc.scientificName","inhs.juv_females","dwc.occurrenceStatus","dwc.lifeStage","idigbio.createdBy","dwc.namePublishedInID","fcc.pickedBy","dwc.locationID","dwc.higherGeography","inhs.juv_undetermined","dwc.establishmentMeans","dwc.previousIdentifications","dwc.genus","idigbio.uuid","inhs.total_Males","dwc.phylum","dwc.day","dwc.scientificNameAuthorship","dwc.family","dwc.eventDate","dwc.collectionCode","dwc.samplingProtocol","dwc.taxonID","inhs.vouchered","dwc.order","dcterms.modified","dwc.sex","dwc.earliestEpochOrLowestSeries","idigbio.hostFamily","dwc.verbatimLocality"
"2646",0,NA,"",NA,NA,"ICZN",NA,"","http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-2014",NA,"","MCZ",NA,NA,"HOL-2014",NA,"Animalia","81d 8m 0s W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"lentiginosa","[no agent data]",NA,NA,"en",NA,1,NA,"",NA,NA,NA,NA,NA,NA,NA,"February 2, 1938",NA,NA,NA,NA,"PreservedSpecimen","",NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"President and Fellows of Harvard College",NA,"b4640710-8e03-11d8-b956-b8a03c50a862","not applicable",-81.1333333333,0,22.1166666667,NA,NA,NA,NA,"","2014-05-04T09:37:25.057Z","51099f22bac986f17991864a2e286e85a40c24b8","PhysicalObject",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,"whole animal (70% ethanol)","not recorded",NA,NA,NA,NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-2014",NA,"MCZ:IZ:HOL-2014","",NA,NA,NA,NA,"not recorded","Museum of Comparative Zoology, Harvard University",NA,NA,NA,NA,NA,"73027802-62a5-4d2e-a11b-755b9a8a8886",NA,0,"RV Atlantis",NA,"","",NA,"verified by collector",NA,"Holothuroidea",NA,"unknown",NA,"","",NA,NA,NA,"22d 7m 0s N",NA,"",NA,"station number=2961","Atlantic Ocean","",NA,"deg. min. sec.",NA,NA,NA,NA,NA,NA,"RV Atlantis, Harvard-Havana Expedition",NA,NA,NA,"Cuba, Greater Antiles, Bahia de Cochinos",NA,NA,"Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Vaneyothuria) lentiginosa",NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria (Vaneyothuria) lentiginosa",NA,NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,"","Atlantic Ocean, Atlantic, Western Central",NA,NA,NA,"Holothuria","73027802-62a5-4d2e-a11b-755b9a8a8886",NA,"Echinodermata",NA,"von Marenzeller, 1892","Holothuriidae","1938-02-23","IZ","Overboard light dipnet",NA,NA,"Aspidochirotida","2014-04-28 12:02:25.0","",NA,NA,NA
