"","dwc.taxonRemarks","dwc.habitat","dwc.scientificNameAuthorship","idigbio.recordId","dwc.islandGroup","idigbio.createdBy","dwc.rightsHolder","dwc.latestEraOrHighestErathem","dwc.maximumElevationInMeters","dwc.identificationReferences","dwc.namePublishedInID","dwc.catalogNumber","dwc.relatedResourceID","dwc.samplingProtocol","dwc.georeferencedDate","dwc.endDayOfYear","inhs.location_RiverMile","dwc.namePublishedIn","dcterms.rights","inhs.live","dwc.lifeStage","dwc.decimalLongitude","dwc.subgenus","inhs.vouchered","dwc.datasetName","idigbio.associateCondition","dwc.earliestEpochOrLowestSeries","dwc.preparation","dcterms.references","dwc.locality","dwc.countryCode","dwc.fieldNotes","idigbio.tribe","dwc.collectionCode","idigbio.determinationHistory","id","dwc.georeferenceRemarks","dwc.member","dwc.individualID","dwc.locationID","idigbio.subgenus","dcterms.bibliographicCitation","idigbio.barcodeValue","dwc.reproductiveCondition","dwc.kingdom","dwc.continent","dwc.maximumDepthInMeters","dwc.typeStatus","dwc.coordinateUncertaintyInMeters","dwc.otherCatalogNumbers","dwc.scientificName","dwc.day","idigbio.associatedRelationship","dwc.verbatimEventDate","inhs.formII_males","dwc.VerbatimEventDate","dwc.verbatimSRS","dwc.individualCount","dwc.lithostratigraphicTerms","dwc.minimumDepthInMeters","inhs.superfamily","dwc.previousIdentifications","dwc.associatedOccurrences","dwc.genus","idigbio.recordID","dwc.disposition","dwc.verbatimLatitude","dwc.georeferenceVerificationStatus","dwc.startDayOfYear","idigbio.uuid","dwc.occurrenceStatus","dwc.formation","idigbio.associatedFamily","dwc.occurrenceRemarks","dwc.coordinatePrecision","dwc.sex","dwc.nameAccordingTo","idigbio.substrate","dwc.dateIdentified","dcterms.rightsHolder","dwc.establishmentMeans","dwc.phylum","idigbio.etag","dwc.associatedTaxa","idigbio.associateNotes","dwc.informationWithheld","dwc.verbatimDepth","dwc.fieldNumber","dwc.latestEpochOrHighestSeries","dwc.country","dwc.identificationID","dwc.behavior","dwc.originalNameUsage","idigbio.associateRelationship","dwc.county","fcc.subfamily","dwc.rights","dwc.taxonID","dwc.higherClassification","dcterms.accessRights","idigbio.associateIdentifier","dwc.municipality","dwc.taxonRank","dwc.year","idigbio.associateCommonName","idigbio.associateAuthor","dwc.earliestPeriodOrLowestSystem","dwc.datasetID","inhs.instars_Female","dwc.basisOfRecord","idigbio.hostFamily","symbiota.verbatimScientificName","dwc.stateProvince","http...symbiota.org.terms.verbatimScientificName","dwc.ownerInstitutionCode","dwc.nomenclaturalCode","dwc.institutionID","dwc.group","idigbio.recordIds","idigbio.endangeredStatus","dwc.georeferenceProtocol","dwc.occurrenceID","dwc.identificationVerificationStatus","inhs.instars_Male","inhs.location_Basin","dcterms.language","dwc.verbatimElevation","dwc.verbatimLongitude","dwc.footprintWKT","dwc.class","inhs.relic","inhs.total_females","dwc.earliestAgeOrLowestStage","dwc.accessRights","symbiotaverbatimScientificName","inhs.dead","inhs.formI_males","dwc.associatedMedia","dwc.samplingEffort","inhs.locationTrs","dwc.verbatimCoordinateSystem","dcterms.reference","dwc.decimalLatitude","fcc.pickedBy","dwc.identificationRemarks","dwc.institutionCode","dwc.dataGeneralizations","idigbio.associateDeterminedBy","dwc.latestAgeOrHighestStage","dcterms.type","inhs.total_Males","inhs.location_Stream","inhs.juv_undetermined","dwc.waterBody","dwc.eventID","dwc.verbatimTaxonRank","idigbio.preparationCount","dcterms.modified","idigbio.subfamily","idigbio.version","dwc.family","dwc.associatedSequences","dwc.verbatimCoordinates","dwc.preparations","dcterms.source","dwc.island","dwc.earliestEraOrLowestErathem","dwc.locationAccordingTo","dwc.locationRemarks","dwc.eventTime","dwc.identificationQualifier","dwc.latestPeriodOrHighestSystem","dwc.georeferencedBy","row.number","dwc.associatedReferences","dwc.dynamicProperties","dwc.nomenclaturalStatus","fcc.datePicked","inhs.formII_females","dwc.specificEpithet","inhs.juv_males","dwc.lowestBiostratigraphicZone","dwc.eventDate","dwc.infraspecificEpithet","dwc.order","dwc.georeferenceSources","dwc.recordNumber","dwc.verbatimLocality","dwc.vernacularName","dwc.month","dwc.collectionID","idigbio.dateModified","dwc.bed","dwc.minimumElevationInMeters","dwc.scientificNameID","dwc.geodeticDatum","idigbio.preservative","dwc.identifiedBy","dwc.eventRemarks","dwc.higherGeography","fcc.superfamily","dwc.recordedBy","inhs.juv_females"
"1565",NA,"","Cherbonnier",NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,NA,NA,NA,"6880-Echinodermata",NA,"",NA,NA,NA,NA,NA,NA,NA,48.32303,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,"Invertebrate Zoology",NA,"6ae5a1e9-eb74-49a0-a6f4-1d81a03f6f2d","",NA,NA,"MGNW-52",NA,NA,NA,NA,"","",NA,"",NA,"","Holothuria vittalonga",27,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"","Holothuria",NA,"","",NA,NA,"6ae5a1e9-eb74-49a0-a6f4-1d81a03f6f2d",NA,NA,NA,NA,NA,"",NA,NA,"","",NA,"","315781cf17d536435067f17ba27fe84dd8dedfd7",NA,NA,NA,"","",NA,"Madagascar",NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,2008,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,NA,"",NA,"","","",NA,NA,NA,"","40A80B86-FACC-4639-8FA5-C3DF5E7F4827","",NA,NA,"",NA,"",NA,"Holothuroidea",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,-13.46678,NA,"","FLMNH",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,"09/08/2014",NA,NA,"Holothuriidae",NA,"","",NA,NA,NA,NA,"",NA,NA,NA,"",NA,"","",NA,NA,NA,"vittalonga",NA,NA,"","","Aspidochirotida","","",NA,NA,5,NA,"2014-09-12T11:06:52.084Z",NA,NA,NA,"",NA,"","","",NA,"G. Bakary, G. Paulay, T. Werner",NA
