"","dwc.decimalLatitude","idigbio.subfamily","dwc.bed","dwc.county","dcterms.modified","fcc.pickedBy","dwc.island","inhs.instars_Male","dwc.group","inhs.total_females","dwc.catalogNumber","dwc.collectionID","dwc.maximumElevationInMeters","dwc.verbatimSRS","dwc.georeferenceRemarks","dwc.basisOfRecord","dwc.identifiedBy","dwc.geodeticDatum","dwc.georeferenceProtocol","idigbio.etag","dwc.latestPeriodOrHighestSystem","dwc.verbatimEventDate","dwc.country","inhs.relic","dwc.namePublishedIn","idigbio.endangeredStatus","inhs.formII_males","dwc.ownerInstitutionCode","inhs.total_Males","idigbio.associatedFamily","inhs.live","dwc.genus","dwc.identificationReferences","dwc.lithostratigraphicTerms","dwc.preparation","dwc.vernacularName","fcc.subfamily","dwc.eventID","dwc.lowestBiostratigraphicZone","dwc.verbatimElevation","dwc.decimalLongitude","dwc.latestAgeOrHighestStage","dwc.identificationID","dwc.georeferencedDate","dwc.locationRemarks","dwc.VerbatimEventDate","inhs.locationTrs","dwc.scientificNameID","dwc.dataGeneralizations","dwc.subgenus","dwc.latestEraOrHighestErathem","idigbio.preservative","dwc.scientificNameAuthorship","dwc.samplingEffort","dcterms.rights","inhs.formII_females","dwc.accessRights","dwc.otherCatalogNumbers","dwc.earliestEraOrLowestErathem","dwc.scientificName","dwc.georeferenceSources","dwc.fieldNumber","dcterms.accessRights","idigbio.associateCommonName","dwc.coordinatePrecision","dcterms.source","dwc.higherClassification","idigbio.associateDeterminedBy","dwc.infraspecificEpithet","inhs.dead","dwc.verbatimLongitude","dwc.waterBody","dwc.datasetID","dwc.eventDate","inhs.instars_Female","idigbio.substrate","dwc.month","dwc.informationWithheld","dwc.verbatimCoordinateSystem","dwc.fieldNotes","dwc.eventRemarks","dwc.originalNameUsage","row.number","dwc.order","dwc.typeStatus","idigbio.associateCondition","dwc.identificationQualifier","idigbio.version","dwc.samplingProtocol","dwc.taxonID","dwc.associatedOccurrences","dwc.stateProvince","dwc.earliestPeriodOrLowestSystem","dwc.coordinateUncertaintyInMeters","symbiota.verbatimScientificName","dwc.taxonRemarks","dcterms.bibliographicCitation","inhs.location_RiverMile","inhs.location_Basin","dwc.verbatimLatitude","dcterms.references","dwc.previousIdentifications","dwc.class","idigbio.associateNotes","dwc.establishmentMeans","dwc.taxonRank","idigbio.recordIds","dwc.municipality","dwc.relatedResourceID","idigbio.barcodeValue","dwc.maximumDepthInMeters","inhs.location_Stream","dwc.dateIdentified","idigbio.uuid","dwc.disposition","idigbio.recordId","dcterms.reference","dwc.occurrenceRemarks","dwc.eventTime","dwc.namePublishedInID","dwc.georeferenceVerificationStatus","idigbio.recordID","dwc.associatedReferences","dwc.year","dwc.institutionID","dwc.rightsHolder","dwc.family","http...symbiota.org.terms.verbatimScientificName","idigbio.associateAuthor","fcc.datePicked","dwc.individualID","dwc.associatedSequences","dwc.identificationRemarks","dwc.specificEpithet","idigbio.subgenus","dwc.islandGroup","idigbio.tribe","dwc.recordNumber","dwc.occurrenceID","dwc.habitat","dwc.earliestEpochOrLowestSeries","dwc.verbatimLocality","dwc.georeferencedBy","dwc.day","id","dwc.footprintWKT","dwc.earliestAgeOrLowestStage","dcterms.rightsHolder","dwc.higherGeography","inhs.vouchered","dwc.behavior","dwc.associatedTaxa","dcterms.language","dwc.verbatimTaxonRank","dwc.reproductiveCondition","dwc.phylum","dwc.recordedBy","idigbio.associatedRelationship","dwc.occurrenceStatus","idigbio.dateModified","dwc.locality","dwc.minimumElevationInMeters","idigbio.associateRelationship","inhs.superfamily","dwc.dynamicProperties","symbiotaverbatimScientificName","dwc.identificationVerificationStatus","dwc.endDayOfYear","dwc.rights","dwc.member","dwc.startDayOfYear","inhs.juv_undetermined","dwc.locationID","dwc.institutionCode","dcterms.type","dwc.kingdom","dwc.locationAccordingTo","dwc.latestEpochOrHighestSeries","dwc.verbatimCoordinates","idigbio.hostFamily","dwc.continent","dwc.formation","dwc.lifeStage","inhs.juv_females","dwc.verbatimDepth","dwc.nomenclaturalStatus","fcc.superfamily","dwc.minimumDepthInMeters","idigbio.associateIdentifier","dwc.preparations","idigbio.determinationHistory","idigbio.createdBy","dwc.countryCode","dwc.associatedMedia","dwc.individualCount","dwc.datasetName","dwc.collectionCode","inhs.juv_males","idigbio.preparationCount","dwc.sex","inhs.formI_males","dwc.nameAccordingTo","dwc.nomenclaturalCode"
"1491",-1.381306,NA,NA,"","2014-05-14 09:07:08.0",NA,NA,NA,NA,NA,"HOL-665",NA,NA,NA,"Georeferenced for Floreana Island","PreservedSpecimen","World Register of Marine Species, Elisabeth Deichmann","WGS84","GEOLocate","b2e7731dcf4ca0794910419ff93c79fdc65c66c8",NA,"June 10-11, 1872","",NA,NA,NA,NA,"Museum of Comparative Zoology, Harvard University",NA,NA,NA,"Holothuria",NA,NA,NA,NA,NA,NA,NA,NA,-90.530712,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"Deichmann, 1938",NA,NA,NA,NA,"other number=1509",NA,"Holothuria (Selenkothuria) theeli","GEOLocate","",NA,NA,NA,NA,"Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Selenkothuria) theeli",NA,"",NA,"-90.530712d","",NA,"1872-06-10/1872-06-11",NA,NA,NA,NA,"decimal degrees",NA,"",NA,NA,"Aspidochirotida","Holotype",NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,"-1.381306d","http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-665",NA,"Holothuroidea",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","860c46c7-7420-405f-ba52-9c78420795cb","not applicable",NA,NA,NA,NA,NA,NA,NA,"",NA,"b4640710-8e03-11d8-b956-b8a03c50a862",NA,"Holothuriidae",NA,NA,NA,NA,NA,"","theeli",NA,NA,NA,"","MCZ:IZ:HOL-665","",NA,NA,"Andrew D. Williston",NA,"860c46c7-7420-405f-ba52-9c78420795cb",NA,NA,"President and Fellows of Harvard College","Pacific Ocean, Pacific, Southeast",NA,NA,NA,"en",NA,NA,"Echinodermata","Hassler Expedition",NA,NA,"2014-07-12T13:12:50.336Z","Ecuador: Galápagos Archipelago, Charles Island",NA,NA,NA,"",NA,"migration",NA,NA,NA,0,NA,"","MCZ","PhysicalObject","Animalia",NA,NA,"",NA,"Pacific Ocean",NA,NA,NA,"",NA,NA,NA,NA,"whole animal (70% ethanol); whole animal (70% ethanol) sample",NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-665",1,NA,"IZ",NA,NA,"",NA,NA,"ICZN"
