"","dwc.behavior","dwc.institutionCode","idigbio.tribe","idigbio.barcodeValue","dwc.habitat","symbiota.verbatimScientificName","dwc.higherClassification","dwc.occurrenceID","dwc.ownerInstitutionCode","dwc.higherGeography","dwc.verbatimCoordinateSystem","dwc.group","dwc.locality","idigbio.dateModified","idigbio.subgenus","idigbio.determinationHistory","dwc.scientificNameAuthorship","dwc.individualID","dwc.locationID","dcterms.references","idigbio.associatedRelationship","dwc.decimalLatitude","dwc.georeferencedDate","dwc.basisOfRecord","dwc.scientificName","dcterms.modified","inhs.relic","dwc.previousIdentifications","dwc.year","dcterms.source","dwc.endDayOfYear","idigbio.recordIds","dwc.accessRights","dwc.kingdom","dwc.namePublishedInID","dwc.minimumElevationInMeters","inhs.location_Stream","dwc.georeferenceRemarks","dcterms.language","dwc.member","dwc.associatedSequences","idigbio.preparationCount","dwc.occurrenceRemarks","dwc.county","dwc.latestEpochOrHighestSeries","dwc.class","dwc.recordNumber","dwc.datasetID","dcterms.rights","dwc.continent","idigbio.recordID","dwc.lithostratigraphicTerms","dwc.dynamicProperties","inhs.live","dwc.order","row.number","dwc.identificationReferences","inhs.location_Basin","dwc.preparation","dwc.phylum","dwc.verbatimSRS","inhs.instars_Male","dwc.island","dwc.bed","idigbio.associatedFamily","dwc.minimumDepthInMeters","dwc.datasetName","dwc.locationRemarks","inhs.formII_females","idigbio.subfamily","dwc.latestAgeOrHighestStage","dwc.lowestBiostratigraphicZone","dwc.associatedReferences","dcterms.bibliographicCitation","dwc.country","dwc.otherCatalogNumbers","symbiotaverbatimScientificName","dwc.samplingProtocol","dwc.georeferencedBy","dwc.samplingEffort","dwc.verbatimLatitude","dwc.catalogNumber","dwc.earliestEraOrLowestErathem","dwc.countryCode","inhs.juv_females","dwc.nomenclaturalStatus","dwc.latestEraOrHighestErathem","fcc.datePicked","inhs.locationTrs","dwc.latestPeriodOrHighestSystem","dcterms.type","dwc.verbatimEventDate","inhs.superfamily","dwc.associatedOccurrences","dwc.reproductiveCondition","idigbio.associateCommonName","inhs.dead","dwc.identifiedBy","dwc.scientificNameID","dwc.formation","dwc.rightsHolder","dwc.georeferenceVerificationStatus","dwc.namePublishedIn","dwc.disposition","idigbio.associateAuthor","dwc.recordedBy","dwc.specificEpithet","dwc.family","idigbio.createdBy","dwc.sex","dwc.footprintWKT","dwc.verbatimLocality","dwc.verbatimCoordinates","dwc.associatedMedia","dwc.geodeticDatum","dcterms.accessRights","dwc.stateProvince","dwc.verbatimTaxonRank","dwc.maximumDepthInMeters","dwc.associatedTaxa","idigbio.associateDeterminedBy","dwc.georeferenceSources","dwc.eventDate","http...symbiota.org.terms.verbatimScientificName","dwc.eventID","dwc.identificationVerificationStatus","inhs.location_RiverMile","inhs.formI_males","dwc.occurrenceStatus","idigbio.associateRelationship","inhs.formII_males","fcc.subfamily","dwc.verbatimLongitude","dwc.fieldNumber","idigbio.version","dwc.individualCount","dwc.taxonRank","dwc.municipality","dwc.identificationQualifier","dwc.collectionID","inhs.juv_males","dwc.fieldNotes","idigbio.etag","dwc.coordinatePrecision","id","dwc.maximumElevationInMeters","dwc.establishmentMeans","dwc.vernacularName","dwc.nomenclaturalCode","dwc.verbatimElevation","inhs.total_Males","inhs.vouchered","dwc.taxonRemarks","dwc.taxonID","dwc.infraspecificEpithet","dwc.institutionID","dwc.earliestAgeOrLowestStage","dwc.georeferenceProtocol","fcc.pickedBy","idigbio.substrate","dwc.earliestPeriodOrLowestSystem","dwc.identificationRemarks","dwc.waterBody","dwc.preparations","dwc.informationWithheld","dwc.month","dwc.lifeStage","dwc.collectionCode","dwc.rights","dwc.eventTime","fcc.superfamily","dwc.VerbatimEventDate","dwc.genus","dwc.decimalLongitude","dwc.startDayOfYear","dwc.identificationID","idigbio.endangeredStatus","dwc.verbatimDepth","idigbio.associateCondition","dwc.day","dcterms.reference","idigbio.preservative","idigbio.associateNotes","dwc.typeStatus","idigbio.associateIdentifier","dwc.earliestEpochOrLowestSeries","idigbio.recordId","inhs.instars_Female","dwc.eventRemarks","dwc.dataGeneralizations","dwc.coordinateUncertaintyInMeters","dwc.originalNameUsage","dwc.dateIdentified","inhs.juv_undetermined","dcterms.rightsHolder","idigbio.uuid","dwc.locationAccordingTo","dwc.islandGroup","inhs.total_females","dwc.nameAccordingTo","dwc.subgenus","dwc.relatedResourceID","idigbio.hostFamily"
"2098",NA,"MCZ",NA,NA,"",NA,"Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Thymiosycia) strigosa","MCZ:IZ:HOL-708","Museum of Comparative Zoology, Harvard University","Western Indian Ocean","",NA,"Tanzania [Zanzibar]","2014-07-12T16:39:18.341Z",NA,NA,"Selenka, 1867",NA,"","http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-708",NA,NA,NA,"PreservedSpecimen","Holothuria (Thymiosycia) strigosa","2013-06-18 15:17:42.0",NA,NA,NA,NA,NA,NA,NA,"Animalia",NA,NA,NA,"","en",NA,NA,NA,NA,"",NA,"Holothuroidea","",NA,NA,"Western Indian Ocean",NA,NA,"",NA,"Aspidochirotida",NA,NA,NA,NA,"Echinodermata",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,"","",NA,"","",NA,"","HOL-708",NA,NA,NA,NA,NA,NA,NA,NA,"PhysicalObject","Unknown",NA,"",NA,NA,NA,"World Register of Marine Species, E. Selenka",NA,NA,NA,NA,NA,"not applicable",NA,"[no agent data]","strigosa","Holothuriidae","872733a2-67a3-4c54-aa76-862735a5f334","",NA,NA,"","http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-708","",NA,"",NA,NA,NA,NA,"","1700-01-01/1867-12-31",NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,1,NA,NA,NA,NA,NA,NA,"6a1cfb6760d546ed81c5016ca3453406d7ad7e5b",NA,"6a2070f6-4386-492e-a75b-82adfeb17ec1",NA,NA,NA,"ICZN",NA,NA,NA,NA,NA,"","b4640710-8e03-11d8-b956-b8a03c50a862",NA,"",NA,NA,NA,"","","whole animal (70% ethanol)",NA,NA,NA,"IZ",NA,NA,NA,NA,"Holothuria",NA,0,NA,NA,"",NA,NA,NA,NA,NA,"Syntype",NA,NA,NA,NA,"",NA,NA,NA,"",NA,"President and Fellows of Harvard College","6a2070f6-4386-492e-a75b-82adfeb17ec1",NA,NA,NA,NA,NA,NA,NA
