"","dwc.georeferenceVerificationStatus","dwc.eventRemarks","dwc.recordedBy","inhs.total_females","dwc.preparations","dcterms.accessRights","dwc.coordinateUncertaintyInMeters","dwc.bed","dwc.coordinatePrecision","idigbio.recordIds","dwc.typeStatus","dwc.minimumElevationInMeters","idigbio.associateIdentifier","inhs.formI_males","dwc.preparation","inhs.locationTrs","dwc.nomenclaturalCode","dwc.collectionID","inhs.superfamily","dwc.associatedOccurrences","dwc.earliestPeriodOrLowestSystem","dwc.kingdom","dwc.nameAccordingTo","idigbio.hostFamily","dwc.identifiedBy","dwc.lowestBiostratigraphicZone","dwc.recordNumber","dwc.genus","dwc.earliestEpochOrLowestSeries","inhs.relic","idigbio.determinationHistory","dwc.infraspecificEpithet","inhs.instars_Male","dwc.locality","idigbio.version","dwc.latestAgeOrHighestStage","dwc.scientificNameAuthorship","dwc.verbatimTaxonRank","dwc.latestEpochOrHighestSeries","dwc.decimalLongitude","dwc.group","idigbio.preservative","dwc.footprintWKT","dwc.individualID","dwc.disposition","dwc.occurrenceRemarks","dwc.dateIdentified","dcterms.type","dwc.VerbatimEventDate","dwc.startDayOfYear","dwc.samplingEffort","dwc.verbatimCoordinateSystem","dwc.catalogNumber","dwc.collectionCode","dwc.country","dwc.month","fcc.subfamily","dwc.earliestAgeOrLowestStage","dwc.associatedReferences","dwc.specificEpithet","dwc.maximumDepthInMeters","dwc.occurrenceID","dwc.georeferencedDate","dwc.taxonID","dwc.verbatimEventDate","dwc.verbatimSRS","dwc.samplingProtocol","dwc.georeferenceProtocol","dwc.continent","dwc.county","dwc.datasetID","dcterms.reference","dcterms.modified","dwc.waterBody","dwc.year","dcterms.bibliographicCitation","idigbio.subfamily","dwc.namePublishedInID","dwc.dataGeneralizations","dwc.fieldNotes","dwc.latestPeriodOrHighestSystem","dwc.order","dwc.member","dwc.earliestEraOrLowestErathem","dcterms.source","dwc.accessRights","dcterms.rights","dwc.associatedMedia","dwc.verbatimLatitude","dwc.reproductiveCondition","dwc.verbatimLocality","idigbio.etag","dwc.taxonRank","dwc.scientificName","dwc.decimalLatitude","idigbio.substrate","dwc.higherClassification","dwc.family","dwc.rightsHolder","idigbio.dateModified","inhs.total_Males","dwc.eventID","idigbio.recordID","dwc.rights","dwc.subgenus","dwc.associatedTaxa","inhs.juv_females","idigbio.associateNotes","dcterms.references","dwc.previousIdentifications","dwc.minimumDepthInMeters","dwc.georeferencedBy","dwc.verbatimDepth","dwc.basisOfRecord","dwc.locationAccordingTo","dwc.verbatimElevation","id","idigbio.endangeredStatus","dwc.habitat","idigbio.associateDeterminedBy","dwc.fieldNumber","dwc.individualCount","dwc.stateProvince","dwc.phylum","dwc.nomenclaturalStatus","dwc.identificationVerificationStatus","inhs.live","inhs.vouchered","inhs.formII_females","dwc.institutionCode","dwc.informationWithheld","dwc.institutionID","dwc.georeferenceRemarks","inhs.juv_undetermined","dwc.higherGeography","inhs.formII_males","dwc.verbatimLongitude","inhs.instars_Female","dwc.day","dwc.associatedSequences","dwc.vernacularName","dwc.verbatimCoordinates","dcterms.rightsHolder","inhs.location_Basin","inhs.dead","dwc.identificationReferences","dwc.lifeStage","dwc.sex","idigbio.associatedFamily","dwc.occurrenceStatus","idigbio.barcodeValue","dwc.identificationID","idigbio.subgenus","dcterms.language","dwc.island","dwc.locationRemarks","idigbio.tribe","dwc.behavior","dwc.eventDate","dwc.taxonRemarks","dwc.otherCatalogNumbers","dwc.geodeticDatum","dwc.maximumElevationInMeters","dwc.endDayOfYear","idigbio.uuid","dwc.formation","dwc.lithostratigraphicTerms","idigbio.recordId","idigbio.associateAuthor","row.number","fcc.superfamily","http...symbiota.org.terms.verbatimScientificName","dwc.relatedResourceID","dwc.class","fcc.pickedBy","dwc.identificationRemarks","dwc.scientificNameID","inhs.juv_males","dwc.originalNameUsage","dwc.islandGroup","fcc.datePicked","dwc.ownerInstitutionCode","dwc.dynamicProperties","dwc.namePublishedIn","dwc.municipality","idigbio.associateCommonName","dwc.identificationQualifier","dwc.establishmentMeans","inhs.location_RiverMile","inhs.location_Stream","idigbio.createdBy","idigbio.associateRelationship","dwc.datasetName","idigbio.preparationCount","dwc.latestEraOrHighestErathem","idigbio.associateCondition","dwc.eventTime","symbiotaverbatimScientificName","idigbio.associatedRelationship","dwc.countryCode","symbiota.verbatimScientificName","dwc.georeferenceSources","dwc.locationID"
"1890",NA,"","Paulay, G.",NA,"",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"",NA,"",NA,NA,"",NA,"","Holothuria",NA,NA,NA,"",NA,"",NA,NA,"Cherbonnier",NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,"","1794-Echinodermata","Invertebrate Zoology","Oman",11,NA,NA,"","albofusca",NA,"D4E7560C-A929-4060-AC1A-78D22C0D3B1A",NA,NA,"",NA,"","","","",NA,NA,"09/08/2014","",1999,NA,NA,NA,NA,NA,NA,"Aspidochirotida",NA,NA,NA,NA,NA,"","",NA,NA,"7d68d870308f404ab2e568ae96ce38b1f3a56f76",NA,"Holothuria albofusca",NA,NA,"","Holothuriidae",NA,"2014-09-12T12:36:57.592Z",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"","","PreservedSpecimen",NA,NA,"2f65a11a-f88f-49aa-86c8-663528d68ff0",NA,"",NA,"",NA,"","",NA,"",NA,NA,NA,"FLMNH",NA,"","",NA,"",NA,"",NA,4,NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"","",NA,NA,"2f65a11a-f88f-49aa-86c8-663528d68ff0",NA,NA,NA,NA,NA,NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","GP-Loc-654"
