"","dcterms.source","dwc.verbatimLatitude","dwc.verbatimEventDate","dwc.institutionCode","dwc.locality","dwc.preparations","dwc.verbatimCoordinateSystem","dwc.associatedSequences","dwc.originalNameUsage","idigbio.hostFamily","idigbio.associateCondition","dwc.group","dwc.stateProvince","row.number","dwc.previousIdentifications","dwc.associatedMedia","dwc.island","inhs.location_RiverMile","dwc.verbatimElevation","dwc.namePublishedIn","inhs.total_females","idigbio.preparationCount","inhs.relic","dwc.associatedReferences","idigbio.recordIds","dwc.verbatimSRS","dwc.catalogNumber","dwc.order","dwc.eventID","dwc.dataGeneralizations","inhs.instars_Female","dwc.eventTime","idigbio.dateModified","inhs.formII_males","dwc.member","dwc.georeferenceVerificationStatus","dwc.phylum","dwc.rights","dwc.maximumDepthInMeters","inhs.juv_undetermined","dwc.georeferenceProtocol","idigbio.preservative","dcterms.bibliographicCitation","dwc.footprintWKT","dwc.identificationQualifier","dwc.establishmentMeans","dwc.georeferenceRemarks","idigbio.subfamily","dwc.behavior","dwc.institutionID","dwc.nomenclaturalCode","dwc.identificationVerificationStatus","dwc.maximumElevationInMeters","dwc.higherGeography","dwc.earliestPeriodOrLowestSystem","dwc.fieldNotes","idigbio.substrate","dcterms.type","dwc.geodeticDatum","dcterms.references","inhs.locationTrs","dwc.earliestAgeOrLowestStage","idigbio.tribe","dwc.dateIdentified","dwc.occurrenceStatus","dwc.basisOfRecord","dwc.latestAgeOrHighestStage","dwc.higherClassification","dwc.earliestEraOrLowestErathem","dcterms.accessRights","dwc.associatedOccurrences","dwc.endDayOfYear","dwc.genus","dwc.lithostratigraphicTerms","dwc.reproductiveCondition","idigbio.etag","dwc.informationWithheld","dwc.accessRights","dwc.disposition","dwc.eventDate","inhs.total_Males","dwc.locationRemarks","idigbio.determinationHistory","dwc.eventRemarks","fcc.datePicked","inhs.dead","dcterms.language","idigbio.recordId","dwc.lifeStage","dwc.verbatimLongitude","dwc.minimumElevationInMeters","dwc.earliestEpochOrLowestSeries","dwc.islandGroup","dwc.coordinateUncertaintyInMeters","dwc.samplingProtocol","inhs.formI_males","dwc.ownerInstitutionCode","dwc.identificationReferences","dcterms.rightsHolder","dwc.locationAccordingTo","dwc.lowestBiostratigraphicZone","inhs.location_Stream","id","inhs.location_Basin","idigbio.createdBy","dwc.latestEpochOrHighestSeries","http...symbiota.org.terms.verbatimScientificName","dwc.datasetID","dwc.month","dwc.georeferenceSources","idigbio.uuid","dwc.latestEraOrHighestErathem","dwc.specificEpithet","dwc.associatedTaxa","dwc.minimumDepthInMeters","dwc.sex","dwc.identificationID","symbiota.verbatimScientificName","dcterms.reference","idigbio.associateDeterminedBy","dwc.scientificName","dwc.identifiedBy","dwc.latestPeriodOrHighestSystem","dwc.countryCode","fcc.superfamily","dwc.collectionCode","inhs.juv_males","idigbio.associateAuthor","symbiotaverbatimScientificName","dwc.individualCount","dwc.decimalLatitude","inhs.juv_females","fcc.subfamily","dwc.identificationRemarks","dwc.locationID","dwc.rightsHolder","dwc.scientificNameID","dwc.formation","dwc.subgenus","dwc.verbatimCoordinates","dwc.recordedBy","dwc.samplingEffort","dwc.otherCatalogNumbers","dwc.verbatimLocality","dwc.infraspecificEpithet","idigbio.associateRelationship","dwc.vernacularName","idigbio.recordID","dwc.continent","dwc.collectionID","idigbio.associatedRelationship","dwc.bed","dwc.georeferencedDate","inhs.live","dwc.taxonRemarks","idigbio.associatedFamily","dcterms.rights","dwc.typeStatus","dwc.individualID","dwc.nomenclaturalStatus","dcterms.modified","dwc.coordinatePrecision","inhs.vouchered","inhs.formII_females","dwc.fieldNumber","dwc.class","dwc.datasetName","dwc.VerbatimEventDate","idigbio.associateNotes","dwc.kingdom","dwc.taxonID","dwc.waterBody","dwc.recordNumber","dwc.county","dwc.year","dwc.family","idigbio.associateCommonName","idigbio.endangeredStatus","dwc.day","dwc.country","dwc.startDayOfYear","dwc.habitat","dwc.verbatimTaxonRank","inhs.instars_Male","dwc.relatedResourceID","dwc.dynamicProperties","dwc.nameAccordingTo","dwc.decimalLongitude","idigbio.associateIdentifier","idigbio.version","idigbio.barcodeValue","dwc.occurrenceID","dwc.municipality","dwc.georeferencedBy","inhs.superfamily","dwc.namePublishedInID","dwc.occurrenceRemarks","fcc.pickedBy","dwc.scientificNameAuthorship","dwc.verbatimDepth","idigbio.subgenus","dwc.preparation","dwc.taxonRank"
"1279",NA,"","","FLMNH","","","",NA,NA,NA,NA,NA,"Galapagos Islands",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"9117-Echinodermata","Aspidochirotida",NA,NA,NA,NA,"2014-09-12T17:18:20.871Z",NA,NA,NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"",NA,NA,"","","",NA,"",NA,NA,NA,"","","",NA,NA,NA,"",NA,"PreservedSpecimen",NA,"",NA,NA,"",NA,"Holothuria",NA,NA,"3e000746707f20dd76c75f22e4b50f9dccabb091",NA,NA,"","",NA,"",NA,"",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,NA,"6d4053a6-c155-4b48-b5a6-8d1c2d0e42d1",NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,NA,2,"","6d4053a6-c155-4b48-b5a6-8d1c2d0e42d1",NA,"casoae",NA,NA,"",NA,NA,NA,NA,"Holothuria casoae","",NA,NA,NA,"Invertebrate Zoology",NA,NA,NA,NA,NA,NA,NA,"","Hickman-016",NA,NA,NA,NA,"","Cleveland P. Hickman, Jr.",NA,"",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"09/08/2014",NA,NA,NA,"","Holothuroidea",NA,NA,NA,"",NA,"","","",1998,"Holothuriidae",NA,NA,4,"Ecuador",NA,"",NA,NA,NA,"",NA,NA,NA,NA,NA,"5F112E8A-9CAC-4253-82E9-76629CCE3462",NA,"",NA,NA,NA,NA,"Laguarda-Figueras & Solís-Marín","",NA,NA,NA
