"","dcterms.references","dwc.occurrenceStatus","dwc.recordNumber","dwc.georeferenceRemarks","dwc.locationID","dwc.geodeticDatum","dwc.behavior","dwc.minimumDepthInMeters","dwc.otherCatalogNumbers","inhs.vouchered","dcterms.language","dwc.identificationReferences","dwc.kingdom","dwc.country","dwc.decimalLongitude","idigbio.tribe","dwc.footprintWKT","idigbio.endangeredStatus","fcc.datePicked","dwc.georeferenceSources","dwc.islandGroup","dwc.georeferenceProtocol","dwc.earliestPeriodOrLowestSystem","fcc.pickedBy","idigbio.associatedFamily","dwc.vernacularName","inhs.location_Stream","idigbio.determinationHistory","dwc.island","dwc.eventTime","dcterms.accessRights","dwc.disposition","dwc.higherGeography","dwc.accessRights","dwc.verbatimTaxonRank","dwc.samplingEffort","inhs.dead","symbiota.verbatimScientificName","idigbio.recordIds","dwc.phylum","dwc.maximumDepthInMeters","dwc.nomenclaturalCode","inhs.juv_males","dwc.georeferencedBy","dwc.verbatimDepth","dwc.establishmentMeans","dwc.previousIdentifications","dwc.recordedBy","dwc.verbatimLatitude","dwc.namePublishedInID","inhs.instars_Male","dwc.informationWithheld","dcterms.reference","dwc.latestEraOrHighestErathem","idigbio.associateAuthor","idigbio.barcodeValue","dwc.waterBody","dwc.georeferenceVerificationStatus","dwc.identificationQualifier","idigbio.associatedRelationship","idigbio.subfamily","idigbio.hostFamily","dwc.datasetName","idigbio.etag","dwc.earliestAgeOrLowestStage","dwc.dynamicProperties","dwc.rightsHolder","dwc.relatedResourceID","inhs.formII_males","inhs.instars_Female","idigbio.recordID","dwc.stateProvince","dwc.namePublishedIn","dwc.locationAccordingTo","dwc.decimalLatitude","dwc.scientificNameID","inhs.location_RiverMile","idigbio.associateDeterminedBy","dwc.continent","dwc.institutionID","dwc.fieldNumber","dwc.locationRemarks","idigbio.uuid","dwc.nomenclaturalStatus","dwc.georeferencedDate","dwc.taxonRank","dwc.verbatimLocality","dwc.preparation","dwc.individualCount","dwc.preparations","dwc.identificationRemarks","dwc.collectionID","dwc.associatedTaxa","inhs.formI_males","dwc.latestPeriodOrHighestSystem","inhs.live","dwc.member","dwc.reproductiveCondition","dcterms.source","dwc.fieldNotes","dwc.class","dwc.eventRemarks","idigbio.dateModified","dwc.associatedOccurrences","dwc.verbatimElevation","dcterms.bibliographicCitation","dwc.bed","idigbio.preparationCount","dwc.endDayOfYear","inhs.juv_females","dwc.group","id","inhs.locationTrs","dwc.nameAccordingTo","dwc.taxonRemarks","dwc.occurrenceRemarks","dcterms.type","dwc.associatedReferences","dwc.individualID","inhs.total_females","idigbio.preservative","dwc.minimumElevationInMeters","dwc.latestAgeOrHighestStage","dwc.identificationID","idigbio.substrate","dwc.locality","dwc.formation","dwc.genus","dwc.coordinatePrecision","dcterms.modified","dwc.month","idigbio.recordId","dwc.catalogNumber","dwc.associatedMedia","inhs.relic","inhs.total_Males","idigbio.associateNotes","dwc.occurrenceID","fcc.subfamily","dwc.originalNameUsage","row.number","http...symbiota.org.terms.verbatimScientificName","symbiotaverbatimScientificName","dwc.countryCode","dwc.year","dwc.habitat","dwc.identificationVerificationStatus","dwc.verbatimCoordinates","dwc.VerbatimEventDate","inhs.superfamily","dwc.county","dwc.eventID","dwc.lowestBiostratigraphicZone","idigbio.associateCondition","dcterms.rights","dwc.typeStatus","dcterms.rightsHolder","dwc.specificEpithet","dwc.latestEpochOrHighestSeries","dwc.dateIdentified","inhs.formII_females","dwc.dataGeneralizations","dwc.municipality","dwc.sex","dwc.day","dwc.rights","dwc.verbatimEventDate","idigbio.version","dwc.associatedSequences","dwc.subgenus","dwc.maximumElevationInMeters","dwc.infraspecificEpithet","dwc.lifeStage","dwc.verbatimCoordinateSystem","idigbio.associateRelationship","dwc.startDayOfYear","dwc.verbatimLongitude","idigbio.associateIdentifier","dwc.scientificNameAuthorship","dwc.samplingProtocol","dwc.datasetID","dwc.lithostratigraphicTerms","inhs.juv_undetermined","dwc.earliestEraOrLowestErathem","dwc.institutionCode","dwc.higherClassification","idigbio.associateCommonName","dwc.taxonID","dwc.basisOfRecord","dwc.family","dwc.ownerInstitutionCode","idigbio.subgenus","dwc.earliestEpochOrLowestSeries","idigbio.createdBy","dwc.coordinateUncertaintyInMeters","inhs.location_Basin","fcc.superfamily","dwc.order","dwc.identifiedBy","dwc.scientificName","dwc.eventDate","dwc.verbatimSRS","dwc.collectionCode"
"196","",NA,"","","GR17-MNHN","",NA,NA,"",NA,"",NA,"","Lesser Antilles",-61.7785,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,"",NA,"",NA,"","",NA,NA,"Line LeGall, Yan Buske, Yannis Turpin, Emmanuel Vassard, Robert Moolenbeek","",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"a9ca836bba29f60a53abb2c943db16aef9b7051e",NA,"",NA,NA,NA,NA,NA,"Guadeloupe Island",NA,NA,16.134472,NA,NA,NA,"","","","","beff35bc-68e7-4553-ac05-01be8fefdad0",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuroidea","","2014-09-12T12:14:24.416Z","",NA,NA,NA,NA,NA,NA,NA,"beff35bc-68e7-4553-ac05-01be8fefdad0",NA,NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"",NA,"Holothuria",NA,"09/08/2014",5,NA,"12620-Echinodermata","",NA,NA,NA,"2270CD3A-C94A-40D9-B241-5F7CCA5511D5",NA,NA,NA,NA,NA,NA,2012,"","","",NA,NA,"",NA,NA,NA,NA,"","","pseudofossor",NA,"",NA,NA,NA,"",10,NA,"",NA,NA,NA,NA,"",NA,"",NA,NA,"",NA,"Deichmann","",NA,NA,NA,NA,"FLMNH","",NA,NA,"PreservedSpecimen","Holothuriidae","",NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,NA,"Aspidochirotida","","Holothuria pseudofossor","",NA,"Invertebrate Zoology"
