"","dwc.minimumElevationInMeters","idigbio.etag","dwc.basisOfRecord","dwc.informationWithheld","dwc.taxonID","dwc.otherCatalogNumbers","dwc.associatedReferences","dwc.nomenclaturalStatus","dwc.VerbatimEventDate","dwc.lifeStage","dcterms.reference","dwc.eventID","dwc.verbatimDepth","dwc.geodeticDatum","dwc.institutionID","dwc.rightsHolder","dwc.latestEraOrHighestErathem","dwc.earliestEraOrLowestErathem","idigbio.createdBy","dwc.accessRights","dwc.infraspecificEpithet","idigbio.hostFamily","dwc.endDayOfYear","dwc.municipality","inhs.instars_Female","dwc.dateIdentified","dwc.phylum","dwc.samplingEffort","dwc.verbatimCoordinates","dwc.disposition","dwc.identificationRemarks","dwc.higherClassification","idigbio.associatedRelationship","dwc.higherGeography","inhs.formII_females","dwc.scientificName","idigbio.dateModified","inhs.live","dwc.preparation","fcc.datePicked","dwc.vernacularName","dwc.associatedTaxa","dwc.verbatimCoordinateSystem","dwc.member","idigbio.determinationHistory","inhs.instars_Male","inhs.formI_males","dwc.dynamicProperties","inhs.locationTrs","idigbio.associateDeterminedBy","dwc.associatedOccurrences","dwc.individualID","id","idigbio.associateCondition","dwc.eventDate","dwc.countryCode","dwc.collectionCode","dwc.lowestBiostratigraphicZone","dwc.ownerInstitutionCode","dwc.verbatimLocality","symbiotaverbatimScientificName","idigbio.barcodeValue","inhs.location_Stream","dwc.associatedSequences","idigbio.recordId","dwc.datasetName","inhs.total_females","dwc.sex","idigbio.associateAuthor","dwc.georeferenceVerificationStatus","idigbio.associateIdentifier","dwc.maximumElevationInMeters","idigbio.recordIds","dwc.islandGroup","dwc.establishmentMeans","dwc.datasetID","dcterms.rightsHolder","dwc.occurrenceStatus","dwc.waterBody","dwc.georeferenceProtocol","dwc.bed","inhs.vouchered","dwc.originalNameUsage","inhs.total_Males","inhs.juv_females","dwc.institutionCode","dwc.startDayOfYear","idigbio.associateNotes","inhs.juv_males","dwc.occurrenceID","dwc.earliestEpochOrLowestSeries","inhs.relic","dwc.locality","dwc.kingdom","symbiota.verbatimScientificName","inhs.superfamily","idigbio.subfamily","dwc.occurrenceRemarks","idigbio.associatedFamily","fcc.subfamily","dwc.verbatimSRS","dwc.collectionID","dwc.locationID","dwc.decimalLongitude","dwc.group","dwc.fieldNumber","idigbio.tribe","inhs.location_RiverMile","dwc.class","dwc.catalogNumber","dwc.latestEpochOrHighestSeries","dwc.latestAgeOrHighestStage","idigbio.preservative","dwc.locationAccordingTo","dwc.namePublishedInID","dwc.verbatimLatitude","dwc.previousIdentifications","dwc.georeferenceSources","idigbio.recordID","dcterms.language","fcc.pickedBy","dwc.earliestPeriodOrLowestSystem","dcterms.references","dwc.identificationID","dwc.identificationQualifier","dwc.identificationVerificationStatus","row.number","dwc.earliestAgeOrLowestStage","dwc.specificEpithet","dwc.lithostratigraphicTerms","dwc.decimalLatitude","dwc.stateProvince","dwc.nomenclaturalCode","dwc.locationRemarks","dwc.associatedMedia","dwc.eventTime","dwc.family","dwc.continent","idigbio.endangeredStatus","dcterms.bibliographicCitation","dwc.georeferencedDate","dcterms.type","dwc.identificationReferences","dwc.eventRemarks","dwc.recordedBy","fcc.superfamily","dwc.latestPeriodOrHighestSystem","dwc.formation","dwc.verbatimElevation","dwc.coordinatePrecision","idigbio.version","inhs.location_Basin","dwc.nameAccordingTo","dwc.maximumDepthInMeters","inhs.juv_undetermined","dwc.genus","idigbio.uuid","dwc.preparations","dcterms.accessRights","http...symbiota.org.terms.verbatimScientificName","dwc.month","dwc.fieldNotes","dwc.island","dcterms.rights","dwc.rights","dwc.namePublishedIn","dwc.taxonRank","idigbio.subgenus","dwc.typeStatus","dwc.individualCount","dwc.verbatimTaxonRank","idigbio.substrate","dwc.georeferenceRemarks","dwc.day","dwc.reproductiveCondition","dwc.samplingProtocol","dwc.habitat","dwc.year","dwc.identifiedBy","dwc.footprintWKT","inhs.dead","dcterms.modified","dwc.order","dcterms.source","dwc.taxonRemarks","dwc.verbatimEventDate","idigbio.preparationCount","dwc.scientificNameID","dwc.recordNumber","dwc.country","dwc.relatedResourceID","idigbio.associateRelationship","idigbio.associateCommonName","dwc.georeferencedBy","dwc.dataGeneralizations","dwc.subgenus","inhs.formII_males","dwc.verbatimLongitude","dwc.minimumDepthInMeters","dwc.scientificNameAuthorship","dwc.county","dwc.behavior","dwc.coordinateUncertaintyInMeters"
"746",NA,"736e6b398776a1f6ca18480907f7db30d81577be","PreservedSpecimen",NA,NA,"","",NA,NA,NA,NA,NA,"","","",NA,NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,NA,"","",NA,"","","","",NA,"",NA,"Holothuria cavans","2014-09-12T09:48:06.551Z",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"",NA,"f2c4eccd-3f06-47eb-877f-849eb8cdf271",NA,"",NA,"Invertebrate Zoology",NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,"FLMNH",NA,NA,NA,"EF5E0665-D385-4F18-AF5D-F6EC0A7AED4A",NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Dawson-Kakaban",118.51,NA,"",NA,NA,"Holothuroidea","10291-Echinodermata",NA,NA,NA,NA,NA,"",NA,"",NA,"",NA,NA,"",NA,NA,"",NA,NA,"cavans",NA,2.14073333333333,"","","","",NA,"Holothuriidae","",NA,NA,NA,"",NA,"","Mike Dawson",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Holothuria","f2c4eccd-3f06-47eb-877f-849eb8cdf271","",NA,NA,10,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",22,NA,"","",2003,"",NA,NA,"09/08/2014","Aspidochirotida",NA,NA,"",NA,NA,"","Indonesia",NA,NA,NA,"",NA,NA,NA,"",NA,"Massin & Tomascik","",NA,NA
