"","dwc.occurrenceID","idigbio.associateCommonName","dwc.verbatimCoordinates","dwc.individualCount","dwc.earliestPeriodOrLowestSystem","dcterms.type","dwc.ownerInstitutionCode","dwc.municipality","dwc.county","dwc.verbatimLocality","idigbio.version","dwc.geodeticDatum","dwc.verbatimDepth","dwc.lithostratigraphicTerms","dcterms.accessRights","idigbio.etag","dwc.basisOfRecord","dwc.associatedTaxa","idigbio.determinationHistory","symbiota.verbatimScientificName","dwc.datasetName","dwc.associatedReferences","dwc.verbatimElevation","dwc.decimalLongitude","dwc.eventID","dwc.fieldNotes","inhs.instars_Female","dwc.identificationReferences","dcterms.bibliographicCitation","dwc.informationWithheld","dwc.stateProvince","dwc.decimalLatitude","inhs.juv_females","dwc.verbatimSRS","dwc.relatedResourceID","dwc.collectionID","dwc.identificationRemarks","dcterms.rights","dwc.coordinatePrecision","dwc.datasetID","dwc.namePublishedIn","inhs.location_Stream","dwc.locationAccordingTo","fcc.pickedBy","dwc.georeferenceProtocol","dwc.associatedSequences","dwc.phylum","dwc.identificationID","inhs.total_females","dwc.vernacularName","dwc.verbatimLatitude","dcterms.references","dwc.bed","dwc.countryCode","idigbio.associatedRelationship","dwc.nameAccordingTo","dwc.day","dwc.samplingEffort","inhs.location_Basin","dwc.lowestBiostratigraphicZone","dwc.scientificName","idigbio.associateDeterminedBy","dwc.institutionID","dwc.minimumDepthInMeters","idigbio.hostFamily","dwc.verbatimCoordinateSystem","dwc.namePublishedInID","dwc.associatedMedia","dwc.month","dwc.verbatimLongitude","dwc.recordNumber","dwc.latestAgeOrHighestStage","inhs.relic","dwc.rights","dwc.previousIdentifications","dwc.VerbatimEventDate","dwc.footprintWKT","idigbio.associateRelationship","dwc.year","dwc.scientificNameID","dwc.islandGroup","id","dwc.taxonID","dwc.establishmentMeans","dwc.genus","fcc.superfamily","dwc.associatedOccurrences","dwc.higherClassification","dwc.dynamicProperties","inhs.total_Males","fcc.subfamily","fcc.datePicked","dwc.catalogNumber","dwc.georeferenceRemarks","dwc.typeStatus","dwc.georeferencedBy","dwc.sex","idigbio.substrate","idigbio.preservative","dwc.island","dwc.georeferencedDate","dwc.member","idigbio.endangeredStatus","inhs.superfamily","dwc.group","dwc.reproductiveCondition","dwc.samplingProtocol","idigbio.createdBy","http...symbiota.org.terms.verbatimScientificName","dwc.startDayOfYear","inhs.locationTrs","dwc.fieldNumber","idigbio.associateNotes","dcterms.language","dwc.endDayOfYear","dwc.higherGeography","dwc.verbatimEventDate","dwc.occurrenceStatus","inhs.instars_Male","idigbio.subfamily","dwc.locationRemarks","inhs.formII_females","idigbio.associatedFamily","dwc.collectionCode","dwc.preparation","dwc.behavior","dwc.institutionCode","dwc.specificEpithet","dwc.minimumElevationInMeters","idigbio.associateIdentifier","dwc.maximumDepthInMeters","dwc.earliestEraOrLowestErathem","dwc.preparations","inhs.location_RiverMile","dcterms.modified","dcterms.rightsHolder","dwc.nomenclaturalCode","dwc.formation","dwc.earliestAgeOrLowestStage","dwc.maximumElevationInMeters","dwc.taxonRemarks","dwc.habitat","inhs.live","dwc.eventTime","dwc.identificationVerificationStatus","idigbio.recordIds","dwc.order","idigbio.uuid","idigbio.preparationCount","dwc.verbatimTaxonRank","dwc.originalNameUsage","row.number","dwc.scientificNameAuthorship","dwc.infraspecificEpithet","dwc.latestPeriodOrHighestSystem","dwc.dataGeneralizations","dwc.locationID","dwc.identifiedBy","idigbio.associateCondition","dwc.subgenus","dwc.georeferenceVerificationStatus","idigbio.barcodeValue","dwc.rightsHolder","idigbio.associateAuthor","inhs.dead","dwc.disposition","idigbio.dateModified","dcterms.source","idigbio.recordId","dwc.waterBody","inhs.formI_males","inhs.juv_undetermined","dwc.locality","dwc.earliestEpochOrLowestSeries","dwc.dateIdentified","idigbio.subgenus","dwc.eventRemarks","dwc.georeferenceSources","dwc.occurrenceRemarks","dwc.taxonRank","dwc.latestEraOrHighestErathem","dwc.latestEpochOrHighestSeries","symbiotaverbatimScientificName","dwc.nomenclaturalStatus","dwc.accessRights","idigbio.recordID","dwc.recordedBy","dwc.identificationQualifier","dwc.class","inhs.juv_males","dcterms.reference","dwc.kingdom","dwc.continent","dwc.coordinateUncertaintyInMeters","dwc.family","dwc.lifeStage","dwc.country","dwc.otherCatalogNumbers","idigbio.tribe","inhs.vouchered","inhs.formII_males","dwc.eventDate","dwc.individualID"
"171","CDF9C2A6-4BED-4BE2-900B-16B5454528CD",NA,"",NA,NA,"","",NA,"",NA,NA,"","",NA,NA,"d3405e34b01ab8377cd383b04fc9c3d3e5e3e1cf","PreservedSpecimen",NA,NA,NA,NA,"",NA,-78.83,NA,NA,NA,NA,NA,NA,"",-33.639,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,"","",NA,NA,NA,NA,18,NA,NA,NA,"Holothuria platei",NA,"",NA,NA,"",NA,"",12,"","",NA,NA,NA,NA,NA,NA,NA,2008,NA,NA,"b2bbbabb-0e12-44f4-91e0-7821d4b1bb85",NA,NA,"Holothuria",NA,"","","",NA,NA,NA,"8064-Echinodermata","","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,NA,"",NA,"",NA,"","",NA,NA,NA,"",NA,NA,"Invertebrate Zoology",NA,NA,"FLMNH","platei",NA,NA,NA,NA,"",NA,"09/08/2014","","",NA,NA,NA,NA,"",NA,NA,"",NA,"Aspidochirotida","b2bbbabb-0e12-44f4-91e0-7821d4b1bb85",NA,NA,NA,NA,"Ludwig","",NA,NA,"ZZZ-093508","",NA,NA,NA,NA,NA,NA,NA,"","2014-09-12T10:10:06.893Z",NA,NA,"",NA,NA,"",NA,"",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"Florian Schneider",NA,"Holothuroidea",NA,NA,"","",NA,"Holothuriidae",NA,"Chile","",NA,NA,NA,"",NA
