"","idigbio.associatedRelationship","dwc.identificationQualifier","dwc.footprintWKT","dwc.relatedResourceID","dwc.earliestEpochOrLowestSeries","fcc.pickedBy","dwc.rights","dwc.institutionID","dwc.nomenclaturalStatus","fcc.superfamily","idigbio.associateNotes","inhs.instars_Female","inhs.superfamily","dwc.country","dwc.latestEpochOrHighestSeries","dwc.dataGeneralizations","dwc.reproductiveCondition","idigbio.associateCondition","dwc.maximumElevationInMeters","inhs.location_Basin","symbiota.verbatimScientificName","idigbio.version","dwc.endDayOfYear","row.number","dwc.subgenus","dcterms.bibliographicCitation","dwc.continent","dwc.identificationRemarks","dwc.minimumDepthInMeters","dwc.associatedTaxa","inhs.formII_males","dwc.occurrenceRemarks","dwc.fieldNumber","dwc.day","dwc.higherGeography","dwc.startDayOfYear","dwc.samplingProtocol","dwc.latestEraOrHighestErathem","dwc.locationAccordingTo","dwc.specificEpithet","dwc.countryCode","idigbio.hostFamily","dwc.occurrenceID","dwc.dateIdentified","dwc.decimalLongitude","dwc.lowestBiostratigraphicZone","dwc.islandGroup","dwc.recordNumber","dwc.member","idigbio.associatedFamily","dwc.coordinateUncertaintyInMeters","dwc.municipality","dwc.collectionID","dcterms.type","dwc.recordedBy","dwc.previousIdentifications","dwc.sex","dcterms.accessRights","dwc.otherCatalogNumbers","dwc.scientificNameID","idigbio.barcodeValue","dwc.taxonID","dwc.accessRights","dwc.geodeticDatum","dwc.nomenclaturalCode","dwc.VerbatimEventDate","idigbio.dateModified","dwc.identificationReferences","dwc.minimumElevationInMeters","idigbio.subfamily","dwc.verbatimSRS","inhs.formI_males","dwc.associatedSequences","idigbio.preservative","dwc.class","dwc.georeferenceVerificationStatus","dwc.collectionCode","dcterms.language","inhs.location_RiverMile","idigbio.recordID","idigbio.endangeredStatus","dwc.family","idigbio.recordId","dwc.eventRemarks","dwc.taxonRank","dwc.nameAccordingTo","dwc.locationID","dwc.identificationID","dwc.waterBody","dwc.county","dwc.dynamicProperties","dwc.namePublishedIn","inhs.juv_undetermined","dwc.disposition","dwc.associatedMedia","dwc.decimalLatitude","idigbio.subgenus","id","inhs.total_females","idigbio.uuid","dwc.coordinatePrecision","fcc.subfamily","dcterms.reference","dwc.georeferencedBy","dwc.eventID","dwc.georeferenceProtocol","inhs.formII_females","dwc.individualCount","dwc.group","dwc.verbatimElevation","inhs.instars_Male","dwc.locationRemarks","idigbio.preparationCount","dcterms.references","dwc.verbatimLatitude","idigbio.substrate","dwc.identificationVerificationStatus","dwc.catalogNumber","inhs.vouchered","dwc.maximumDepthInMeters","dwc.behavior","fcc.datePicked","dwc.occurrenceStatus","dwc.scientificName","idigbio.associateRelationship","dwc.island","dwc.verbatimEventDate","dwc.lithostratigraphicTerms","dwc.eventTime","dwc.earliestEraOrLowestErathem","idigbio.etag","inhs.relic","idigbio.associateDeterminedBy","dwc.namePublishedInID","dwc.verbatimLongitude","idigbio.associateAuthor","idigbio.createdBy","dwc.genus","dwc.samplingEffort","inhs.total_Males","dwc.typeStatus","idigbio.tribe","dwc.basisOfRecord","dwc.originalNameUsage","dwc.georeferenceSources","idigbio.associateIdentifier","dwc.kingdom","dwc.datasetName","dwc.verbatimCoordinates","inhs.juv_females","dwc.earliestAgeOrLowestStage","dwc.month","dwc.eventDate","dwc.scientificNameAuthorship","dwc.locality","symbiotaverbatimScientificName","dwc.verbatimLocality","dwc.georeferencedDate","dcterms.rights","dwc.fieldNotes","dwc.institutionCode","dwc.phylum","dwc.informationWithheld","dwc.latestAgeOrHighestStage","dwc.preparations","idigbio.associateCommonName","dwc.taxonRemarks","dwc.associatedOccurrences","dwc.year","dwc.verbatimCoordinateSystem","dwc.habitat","dwc.preparation","inhs.dead","dwc.infraspecificEpithet","dcterms.modified","inhs.live","dwc.establishmentMeans","inhs.location_Stream","dwc.order","dwc.earliestPeriodOrLowestSystem","dwc.georeferenceRemarks","dwc.lifeStage","dcterms.source","dwc.ownerInstitutionCode","dwc.individualID","dcterms.rightsHolder","dwc.verbatimDepth","inhs.juv_males","idigbio.determinationHistory","dwc.latestPeriodOrHighestSystem","dwc.associatedReferences","http...symbiota.org.terms.verbatimScientificName","dwc.identifiedBy","inhs.locationTrs","dwc.verbatimTaxonRank","dwc.bed","dwc.stateProvince","dwc.datasetID","dwc.formation","dwc.higherClassification","idigbio.recordIds","dwc.vernacularName","dwc.rightsHolder"
"2547",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"",28,"",NA,"",NA,NA,"languens",NA,NA,"23575C1D-5C29-42CD-A7DA-989836E4BB60","",-109.4253,NA,NA,"",NA,NA,NA,NA,NA,"","T. A. Ebert, D. M. Dexter",NA,"",NA,"",NA,NA,NA,NA,"","",NA,"2014-09-12T13:43:28.220Z",NA,NA,NA,NA,NA,NA,NA,"Holothuroidea",NA,"Invertebrate Zoology","",NA,NA,NA,"Holothuriidae",NA,"",NA,NA,"Ebert-Los Frailes",NA,"","","",NA,NA,"","",23.3827,NA,"311eaf62-14e1-42e7-882a-9f952909aedb",NA,"311eaf62-14e1-42e7-882a-9f952909aedb",NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"","",NA,"","16160-Echinodermata",NA,NA,NA,NA,NA,"Holothuria languens",NA,NA,"",NA,NA,NA,"54a38105f2dbf3d9d959cfd3973ef7f5da210901",NA,NA,NA,"",NA,"872733a2-67a3-4c54-aa76-862735a5f334","Holothuria",NA,NA,"",NA,"PreservedSpecimen",NA,"",NA,"",NA,"",NA,NA,1,"","Selenka","",NA,NA,NA,NA,NA,"FLMNH","",NA,NA,"",NA,NA,"",1972,"","",NA,NA,"","09/08/2014",NA,NA,NA,"Aspidochirotida",NA,"",NA,NA,"",NA,"","",NA,NA,NA,"",NA,"",NA,NA,NA,"Baja California Sur",NA,NA,"",NA,NA,NA
