"","symbiotaverbatimScientificName","dwc.island","inhs.juv_undetermined","dcterms.bibliographicCitation","dwc.stateProvince","dwc.earliestAgeOrLowestStage","dwc.recordNumber","dwc.higherGeography","inhs.location_RiverMile","dwc.identificationVerificationStatus","dwc.specificEpithet","dwc.minimumDepthInMeters","dwc.earliestPeriodOrLowestSystem","dwc.dynamicProperties","inhs.locationTrs","dcterms.type","dwc.nameAccordingTo","dwc.verbatimTaxonRank","dwc.samplingEffort","dwc.taxonID","dwc.vernacularName","dwc.catalogNumber","dwc.lowestBiostratigraphicZone","dwc.county","dwc.latestAgeOrHighestStage","dwc.phylum","dwc.occurrenceID","dwc.verbatimLongitude","dwc.maximumElevationInMeters","dcterms.language","dwc.georeferenceVerificationStatus","idigbio.subfamily","dwc.class","dwc.collectionCode","idigbio.subgenus","dwc.countryCode","dwc.individualCount","dwc.verbatimEventDate","dwc.earliestEpochOrLowestSeries","dwc.verbatimLocality","idigbio.hostFamily","dwc.individualID","dwc.latestPeriodOrHighestSystem","dwc.associatedSequences","dwc.locality","dwc.taxonRank","inhs.juv_females","inhs.instars_Male","dwc.georeferencedDate","fcc.datePicked","idigbio.createdBy","http...symbiota.org.terms.verbatimScientificName","dcterms.modified","dwc.behavior","dwc.sex","dwc.samplingProtocol","dwc.geodeticDatum","dwc.footprintWKT","dwc.month","dwc.occurrenceRemarks","dwc.reproductiveCondition","dwc.eventID","dwc.startDayOfYear","dwc.country","dwc.family","idigbio.barcodeValue","dwc.identifiedBy","dcterms.references","dcterms.accessRights","idigbio.recordId","dwc.disposition","idigbio.recordIds","dwc.verbatimCoordinateSystem","dwc.preparations","dwc.associatedMedia","idigbio.substrate","dwc.waterBody","idigbio.preparationCount","dcterms.source","inhs.total_females","dwc.maximumDepthInMeters","idigbio.uuid","dwc.occurrenceStatus","dwc.informationWithheld","idigbio.associateDeterminedBy","fcc.pickedBy","dwc.formation","dwc.genus","dwc.year","dwc.datasetName","idigbio.endangeredStatus","dwc.georeferenceProtocol","dwc.relatedResourceID","dwc.establishmentMeans","idigbio.associateNotes","dwc.verbatimCoordinates","dwc.institutionCode","fcc.subfamily","dwc.institutionID","inhs.relic","inhs.formII_males","dwc.earliestEraOrLowestErathem","dwc.latestEpochOrHighestSeries","inhs.superfamily","idigbio.associateAuthor","dwc.otherCatalogNumbers","idigbio.associatedRelationship","idigbio.tribe","dwc.order","row.number","dcterms.rights","dwc.collectionID","dwc.georeferenceSources","inhs.formII_females","dwc.recordedBy","dwc.verbatimDepth","dwc.fieldNumber","dwc.rightsHolder","idigbio.associateCondition","dwc.ownerInstitutionCode","dwc.lithostratigraphicTerms","idigbio.determinationHistory","dwc.nomenclaturalCode","dwc.continent","dwc.associatedOccurrences","dwc.day","dwc.basisOfRecord","dwc.identificationReferences","inhs.formI_males","inhs.location_Stream","dwc.georeferenceRemarks","dwc.dateIdentified","inhs.live","idigbio.preservative","dwc.originalNameUsage","dwc.group","dwc.preparation","dwc.municipality","dwc.taxonRemarks","idigbio.etag","dwc.scientificName","dwc.dataGeneralizations","dwc.higherClassification","dwc.scientificNameID","inhs.location_Basin","dwc.typeStatus","inhs.dead","idigbio.associateCommonName","dwc.georeferencedBy","dwc.datasetID","idigbio.dateModified","symbiota.verbatimScientificName","dwc.decimalLongitude","dwc.islandGroup","dcterms.rightsHolder","dwc.latestEraOrHighestErathem","dwc.locationID","dwc.decimalLatitude","dwc.verbatimElevation","dwc.kingdom","dwc.namePublishedInID","inhs.instars_Female","dwc.associatedReferences","inhs.total_Males","dwc.subgenus","idigbio.version","dwc.member","dwc.coordinateUncertaintyInMeters","id","dwc.VerbatimEventDate","idigbio.associateIdentifier","dwc.verbatimLatitude","idigbio.recordID","dwc.coordinatePrecision","dwc.verbatimSRS","dcterms.reference","dwc.infraspecificEpithet","dwc.eventDate","idigbio.associatedFamily","dwc.accessRights","dwc.scientificNameAuthorship","dwc.locationAccordingTo","dwc.fieldNotes","dwc.endDayOfYear","dwc.lifeStage","dwc.identificationID","dwc.namePublishedIn","dwc.rights","dwc.identificationQualifier","dwc.bed","dwc.minimumElevationInMeters","dwc.previousIdentifications","dwc.locationRemarks","idigbio.associateRelationship","dwc.associatedTaxa","dwc.habitat","inhs.vouchered","inhs.juv_males","dwc.eventRemarks","dwc.nomenclaturalStatus","dwc.identificationRemarks","dwc.eventTime","fcc.superfamily"
"522",NA,NA,NA,NA,"Fiji Islands",NA,"","",NA,"","sp. 17",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"1846-Echinodermata",NA,"Viti Levu Island",NA,"","1926B589-2702-47E4-9D5D-DC339A431F53","",NA,"",NA,NA,"Holothuroidea","Invertebrate Zoology",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,"09/08/2014",NA,"","","",NA,6,NA,NA,NA,NA,"Fiji","Holothuriidae",NA,"","",NA,NA,"",NA,"","","",NA,"",NA,NA,NA,NA,"8f238e84-d6a2-4e4e-a5d0-8b9316c32d5f",NA,NA,NA,NA,NA,"Holothuria",1985,NA,NA,"",NA,NA,NA,"","FLMNH",NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,"Aspidochirotida",NA,NA,NA,"",NA,"","","",NA,NA,"",NA,NA,"","","",24,"PreservedSpecimen",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,"51819a3f922c0f882e1f203fcbda06b693ba0293","Holothuria sp. 17",NA,"",NA,NA,"",NA,NA,"",NA,"2014-09-12T13:36:13.359Z",NA,NA,NA,"",NA,"HFIJ-002",NA,NA,"",NA,NA,"",NA,NA,NA,NA,NA,"8f238e84-d6a2-4e4e-a5d0-8b9316c32d5f",NA,NA,"",NA,NA,NA,NA,"","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,"",NA,"",NA,NA
