"","dwc.taxonRemarks","dwc.identifiedBy","dwc.maximumElevationInMeters","dwc.recordedBy","dwc.scientificNameAuthorship","dwc.identificationReferences","dwc.lifeStage","dwc.associatedSequences","idigbio.dateModified","fcc.datePicked","dwc.establishmentMeans","dwc.decimalLongitude","dwc.maximumDepthInMeters","dwc.fieldNumber","dwc.verbatimCoordinates","dwc.verbatimLocality","dwc.coordinateUncertaintyInMeters","dwc.islandGroup","idigbio.associateAuthor","dwc.verbatimCoordinateSystem","idigbio.barcodeValue","idigbio.determinationHistory","dwc.countryCode","dwc.endDayOfYear","dwc.georeferencedBy","inhs.instars_Female","inhs.location_RiverMile","dwc.associatedMedia","dwc.genus","dcterms.type","dwc.locationID","dwc.institutionID","dcterms.language","idigbio.associateDeterminedBy","dwc.taxonRank","dwc.dateIdentified","dwc.datasetName","dwc.sex","dwc.latestEpochOrHighestSeries","dwc.VerbatimEventDate","dwc.associatedTaxa","idigbio.subgenus","dwc.verbatimDepth","dwc.verbatimLongitude","inhs.vouchered","dwc.georeferenceRemarks","dwc.bed","idigbio.version","dwc.eventDate","idigbio.createdBy","dwc.occurrenceStatus","dwc.municipality","dwc.lithostratigraphicTerms","dwc.order","dwc.preparation","idigbio.substrate","dwc.formation","dwc.island","dwc.verbatimLatitude","dwc.higherGeography","dwc.relatedResourceID","dwc.class","dwc.taxonID","dcterms.rights","idigbio.etag","dwc.footprintWKT","dwc.georeferenceVerificationStatus","idigbio.associateIdentifier","inhs.formII_females","dwc.recordNumber","dwc.specificEpithet","fcc.pickedBy","dwc.locationAccordingTo","id","idigbio.subfamily","idigbio.uuid","idigbio.associatedFamily","dwc.nomenclaturalStatus","dwc.georeferencedDate","dwc.samplingProtocol","idigbio.endangeredStatus","dwc.informationWithheld","idigbio.associateCommonName","dwc.dynamicProperties","dwc.ownerInstitutionCode","dwc.group","dwc.coordinatePrecision","symbiota.verbatimScientificName","fcc.subfamily","idigbio.preparationCount","dwc.lowestBiostratigraphicZone","dwc.earliestEpochOrLowestSeries","dwc.behavior","dwc.startDayOfYear","dwc.typeStatus","dwc.minimumDepthInMeters","idigbio.recordIds","dwc.verbatimSRS","dwc.georeferenceProtocol","dwc.scientificName","dwc.kingdom","symbiotaverbatimScientificName","inhs.total_females","idigbio.tribe","dwc.locality","inhs.superfamily","inhs.juv_females","dwc.reproductiveCondition","dwc.vernacularName","dwc.day","dwc.county","dwc.higherClassification","dwc.identificationID","dwc.latestPeriodOrHighestSystem","inhs.dead","idigbio.associateNotes","dwc.occurrenceID","inhs.formI_males","idigbio.associateRelationship","dwc.earliestEraOrLowestErathem","dwc.associatedReferences","dwc.latestAgeOrHighestStage","dwc.otherCatalogNumbers","dwc.identificationRemarks","dcterms.modified","dwc.subgenus","inhs.location_Stream","dwc.namePublishedInID","idigbio.recordID","http...symbiota.org.terms.verbatimScientificName","dwc.infraspecificEpithet","idigbio.associateCondition","inhs.total_Males","inhs.locationTrs","dwc.rightsHolder","inhs.instars_Male","idigbio.preservative","dwc.previousIdentifications","dwc.georeferenceSources","fcc.superfamily","inhs.juv_males","dwc.identificationQualifier","dwc.institutionCode","dcterms.source","dwc.accessRights","dwc.country","idigbio.associatedRelationship","dcterms.accessRights","dcterms.rightsHolder","dwc.individualID","dwc.fieldNotes","dwc.stateProvince","dwc.identificationVerificationStatus","dwc.phylum","dwc.basisOfRecord","inhs.formII_males","idigbio.recordId","dwc.verbatimElevation","dwc.eventID","dwc.verbatimTaxonRank","dwc.earliestAgeOrLowestStage","inhs.location_Basin","inhs.juv_undetermined","dwc.datasetID","dwc.associatedOccurrences","dwc.dataGeneralizations","dwc.scientificNameID","dcterms.reference","dwc.year","dwc.nameAccordingTo","dwc.nomenclaturalCode","inhs.relic","dwc.individualCount","dwc.decimalLatitude","dwc.eventTime","dwc.family","dwc.namePublishedIn","dwc.minimumElevationInMeters","dcterms.bibliographicCitation","inhs.live","dwc.originalNameUsage","dwc.month","dcterms.references","idigbio.hostFamily","dwc.samplingEffort","dwc.latestEraOrHighestErathem","dwc.occurrenceRemarks","dwc.waterBody","dwc.disposition","dwc.earliestPeriodOrLowestSystem","dwc.catalogNumber","dwc.geodeticDatum","row.number","dwc.habitat","dwc.verbatimEventDate","dwc.eventRemarks","dwc.member","dwc.continent","dwc.rights","dwc.collectionID","dwc.preparations","dwc.collectionCode","dwc.locationRemarks"
"1572",NA,"",NA,"G. Bakary, H. Bruggemann, F. Michonneau, G. Paulay, T. Werner","",NA,NA,NA,"2014-09-12T10:35:39.818Z",NA,NA,48.3642,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,"","Holothuria","","MGNW-20","","",NA,NA,"",NA,"",NA,NA,NA,NA,"","",NA,"",NA,NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,NA,"Aspidochirotida",NA,NA,NA,NA,"","",NA,"Holothuroidea",NA,NA,"984c5b72b5d20c91d31b48ee8f90a2d75e4cd4c7",NA,NA,NA,NA,"","sp. 24",NA,NA,"7dd31ced-f4cc-4494-a09b-7a9045c92228",NA,"7dd31ced-f4cc-4494-a09b-7a9045c92228",NA,NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"","Holothuria sp. 24","",NA,NA,NA,"",NA,NA,NA,NA,15,"","",NA,NA,NA,NA,"F7072E44-58CA-4148-9839-EAD5CA817BEC",NA,NA,NA,"",NA,"","","09/08/2014",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"FLMNH",NA,NA,"Madagascar",NA,NA,"",NA,NA,"","","","PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,2008,NA,"",NA,NA,-13.4244,NA,"Holothuriidae",NA,NA,NA,NA,NA,5,"",NA,NA,NA,NA,"","",NA,"6881-Echinodermata","",NA,"","","",NA,"",NA,NA,"","Invertebrate Zoology",""
