"","dwc.verbatimEventDate","dcterms.reference","dwc.municipality","inhs.total_Males","dwc.associatedReferences","dwc.scientificNameID","dwc.eventTime","dwc.coordinatePrecision","dwc.associatedSequences","idigbio.recordId","dcterms.rights","dwc.locationRemarks","dwc.infraspecificEpithet","dwc.minimumElevationInMeters","dcterms.rightsHolder","dwc.individualCount","dwc.day","dwc.ownerInstitutionCode","dwc.institutionCode","dwc.identifiedBy","dwc.behavior","inhs.location_RiverMile","inhs.formII_females","inhs.location_Basin","dwc.fieldNumber","dwc.nameAccordingTo","dwc.member","dwc.occurrenceStatus","dwc.formation","dwc.group","dwc.datasetName","dwc.identificationReferences","dwc.associatedTaxa","idigbio.preservative","idigbio.preparationCount","dwc.basisOfRecord","idigbio.barcodeValue","dwc.sex","idigbio.subgenus","inhs.superfamily","dwc.island","dwc.typeStatus","dwc.lithostratigraphicTerms","inhs.formII_males","inhs.juv_females","dwc.locationID","idigbio.version","idigbio.dateModified","dwc.higherClassification","dwc.bed","dwc.coordinateUncertaintyInMeters","dwc.namePublishedInID","inhs.location_Stream","inhs.juv_undetermined","dwc.kingdom","dwc.lifeStage","dwc.stateProvince","idigbio.createdBy","dwc.latestEraOrHighestErathem","dwc.otherCatalogNumbers","dwc.subgenus","dwc.georeferenceSources","dwc.identificationRemarks","dwc.latestEpochOrHighestSeries","fcc.subfamily","idigbio.tribe","dwc.georeferenceRemarks","dwc.fieldNotes","inhs.vouchered","dwc.datasetID","dwc.country","dwc.maximumElevationInMeters","dwc.previousIdentifications","dwc.disposition","idigbio.associatedFamily","dwc.locality","dwc.eventRemarks","dwc.footprintWKT","dwc.institutionID","idigbio.associateRelationship","dwc.genus","dwc.preparation","dwc.locationAccordingTo","idigbio.uuid","dwc.identificationQualifier","idigbio.associateDeterminedBy","dwc.vernacularName","dwc.endDayOfYear","dwc.dynamicProperties","inhs.juv_males","symbiota.verbatimScientificName","dwc.rightsHolder","dwc.taxonID","dwc.georeferencedDate","dwc.individualID","dwc.occurrenceRemarks","symbiotaverbatimScientificName","dwc.class","dwc.dateIdentified","dwc.county","dwc.verbatimLongitude","dwc.minimumDepthInMeters","dwc.islandGroup","dcterms.bibliographicCitation","dwc.habitat","dwc.nomenclaturalCode","dwc.verbatimLatitude","dwc.higherGeography","inhs.dead","idigbio.substrate","dwc.month","dwc.collectionID","idigbio.associatedRelationship","dwc.rights","dwc.scientificName","dwc.verbatimLocality","row.number","dwc.samplingEffort","dwc.earliestPeriodOrLowestSystem","idigbio.hostFamily","dwc.taxonRank","dwc.eventID","dwc.preparations","dcterms.references","dwc.startDayOfYear","dwc.identificationVerificationStatus","dwc.earliestAgeOrLowestStage","dwc.scientificNameAuthorship","dwc.lowestBiostratigraphicZone","dwc.collectionCode","inhs.total_females","dwc.decimalLongitude","inhs.live","idigbio.associateIdentifier","idigbio.associateCommonName","idigbio.determinationHistory","dwc.verbatimElevation","fcc.datePicked","idigbio.subfamily","dwc.latestAgeOrHighestStage","dwc.year","dwc.order","idigbio.associateAuthor","dwc.phylum","dwc.reproductiveCondition","idigbio.endangeredStatus","idigbio.associateNotes","dwc.informationWithheld","dwc.earliestEraOrLowestErathem","dwc.decimalLatitude","dwc.earliestEpochOrLowestSeries","dwc.accessRights","dwc.recordNumber","dwc.specificEpithet","dwc.geodeticDatum","dwc.countryCode","dwc.originalNameUsage","dwc.verbatimSRS","idigbio.associateCondition","dwc.taxonRemarks","dcterms.language","dcterms.source","dwc.family","idigbio.recordID","dwc.establishmentMeans","inhs.instars_Male","dwc.dataGeneralizations","dwc.recordedBy","http...symbiota.org.terms.verbatimScientificName","inhs.locationTrs","dwc.associatedOccurrences","inhs.formI_males","dwc.verbatimCoordinates","inhs.relic","fcc.pickedBy","dwc.maximumDepthInMeters","dcterms.type","idigbio.recordIds","dwc.georeferenceProtocol","fcc.superfamily","dwc.verbatimDepth","dwc.associatedMedia","dwc.verbatimTaxonRank","dwc.verbatimCoordinateSystem","dcterms.modified","dwc.occurrenceID","dwc.identificationID","dwc.eventDate","dwc.catalogNumber","dwc.relatedResourceID","dwc.nomenclaturalStatus","dwc.samplingProtocol","inhs.instars_Female","dwc.waterBody","id","idigbio.etag","dwc.VerbatimEventDate","dcterms.accessRights","dwc.namePublishedIn","dwc.georeferencedBy","dwc.georeferenceVerificationStatus","dwc.continent","dwc.latestPeriodOrHighestSystem"
"2404","[date unknown]",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"President and Fellows of Harvard College",1,NA,"Museum of Comparative Zoology, Harvard University","MCZ","[no agent data]",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"PreservedSpecimen",NA,"",NA,NA,NA,"",NA,NA,NA,"",NA,"2014-07-12T20:54:46.668Z","Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Semperothuria) flavomaculata",NA,NA,NA,NA,NA,"Animalia",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,"","",NA,NA,NA,"",NA,NA,NA,"",NA,NA,"not applicable",NA,"Ecuador, Galapagos Islands, Clipperton Island","",NA,"b4640710-8e03-11d8-b956-b8a03c50a862",NA,"Holothuria",NA,NA,"9e898afe-2dd6-433d-aefb-1a53431ff8f7",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,"Holothuroidea","","","",NA,NA,NA,"","ICZN","","Pacific Ocean, Pacific, Eastern Central",NA,NA,NA,NA,NA,NA,"Holothuria (Semperothuria) flavomaculata",NA,NA,NA,NA,NA,NA,NA,"whole animal (70% ethanol)","http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-4053",0,"",NA,"Semper, 1868",NA,"IZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Aspidochirotida",NA,"Echinodermata",NA,NA,NA,NA,NA,NA,NA,NA,"","flavomaculata","",NA,NA,NA,NA,NA,"en",NA,"Holothuriidae",NA,NA,NA,NA,"[no agent data]",NA,NA,"",NA,"",NA,NA,NA,"PhysicalObject",NA,"",NA,"","http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-4053",NA,"","2014-06-30 15:02:27.0","MCZ:IZ:HOL-4053",NA,"1700-01-01/2014-05-02","HOL-4053",NA,NA,"",NA,"","9e898afe-2dd6-433d-aefb-1a53431ff8f7","63202d0849279951e29ee46e555869d6e9f20d59",NA,NA,NA,"",NA,"Pacific Ocean",NA
