"","dwc.namePublishedInID","dwc.originalNameUsage","dwc.bed","dwc.infraspecificEpithet","dwc.associatedOccurrences","dwc.fieldNotes","dwc.footprintWKT","dwc.disposition","dwc.nameAccordingTo","dwc.nomenclaturalCode","dwc.verbatimSRS","dwc.minimumElevationInMeters","dwc.geodeticDatum","idigbio.associatedRelationship","dwc.establishmentMeans","dwc.islandGroup","dwc.relatedResourceID","dwc.typeStatus","inhs.location_RiverMile","dwc.recordedBy","dwc.waterBody","dwc.verbatimTaxonRank","dwc.latestEraOrHighestErathem","inhs.superfamily","dwc.year","inhs.relic","http...symbiota.org.terms.verbatimScientificName","dwc.phylum","idigbio.associateRelationship","inhs.instars_Male","dwc.verbatimCoordinates","dwc.eventID","dwc.verbatimLatitude","dwc.rights","dwc.behavior","dwc.ownerInstitutionCode","dwc.latestPeriodOrHighestSystem","inhs.formII_females","dwc.informationWithheld","dwc.verbatimCoordinateSystem","dwc.higherGeography","dwc.locationAccordingTo","fcc.subfamily","dwc.formation","dwc.family","idigbio.preparationCount","inhs.location_Basin","dwc.collectionCode","dwc.subgenus","inhs.formII_males","idigbio.recordId","dwc.dataGeneralizations","dwc.datasetName","dwc.identificationID","id","dwc.otherCatalogNumbers","dwc.maximumElevationInMeters","dwc.identifiedBy","dwc.samplingProtocol","dwc.datasetID","inhs.dead","dwc.associatedTaxa","dwc.associatedSequences","idigbio.hostFamily","dwc.maximumDepthInMeters","inhs.location_Stream","dwc.lowestBiostratigraphicZone","dwc.rightsHolder","dcterms.references","dwc.identificationVerificationStatus","inhs.juv_undetermined","dwc.samplingEffort","idigbio.dateModified","symbiotaverbatimScientificName","fcc.pickedBy","idigbio.subfamily","dwc.earliestEpochOrLowestSeries","symbiota.verbatimScientificName","dwc.institutionID","dwc.month","dwc.previousIdentifications","dwc.verbatimLocality","dcterms.rightsHolder","dwc.nomenclaturalStatus","inhs.formI_males","dwc.taxonRemarks","dwc.basisOfRecord","dwc.scientificNameID","dwc.georeferencedDate","idigbio.barcodeValue","dwc.scientificName","idigbio.associateDeterminedBy","inhs.juv_males","dwc.day","dwc.verbatimElevation","dwc.preparations","dwc.occurrenceStatus","idigbio.uuid","dwc.georeferenceRemarks","dwc.lifeStage","dwc.vernacularName","idigbio.etag","dwc.higherClassification","dwc.occurrenceRemarks","dwc.eventDate","dwc.locality","idigbio.version","dwc.sex","dcterms.rights","inhs.instars_Female","dcterms.reference","dwc.verbatimDepth","idigbio.subgenus","dwc.identificationRemarks","dwc.identificationReferences","dwc.reproductiveCondition","idigbio.recordIds","idigbio.associateCondition","dwc.georeferenceProtocol","dwc.minimumDepthInMeters","dwc.collectionID","dwc.locationRemarks","dwc.habitat","dwc.decimalLongitude","dwc.individualCount","inhs.live","dwc.startDayOfYear","dcterms.language","dwc.genus","dwc.group","dwc.associatedReferences","dwc.taxonRank","dwc.dateIdentified","dwc.order","dwc.earliestEraOrLowestErathem","dwc.recordNumber","inhs.total_females","row.number","fcc.datePicked","dwc.municipality","inhs.total_Males","dcterms.modified","idigbio.associateIdentifier","fcc.superfamily","idigbio.associatedFamily","idigbio.substrate","idigbio.associateNotes","dwc.latestEpochOrHighestSeries","idigbio.preservative","dwc.georeferencedBy","dwc.countryCode","dwc.scientificNameAuthorship","idigbio.tribe","dwc.stateProvince","dwc.earliestAgeOrLowestStage","dwc.earliestPeriodOrLowestSystem","dwc.catalogNumber","dwc.verbatimEventDate","dwc.member","dwc.eventRemarks","dwc.georeferenceSources","dwc.individualID","dcterms.bibliographicCitation","dwc.kingdom","dwc.institutionCode","dwc.coordinatePrecision","dwc.decimalLatitude","dwc.specificEpithet","dwc.fieldNumber","dwc.endDayOfYear","dwc.VerbatimEventDate","dwc.namePublishedIn","idigbio.determinationHistory","dwc.associatedMedia","dwc.island","dwc.georeferenceVerificationStatus","dcterms.source","dcterms.accessRights","idigbio.associateAuthor","idigbio.createdBy","dwc.country","dwc.preparation","inhs.locationTrs","inhs.juv_females","dwc.county","dwc.locationID","dwc.occurrenceID","dwc.identificationQualifier","idigbio.associateCommonName","dwc.verbatimLongitude","inhs.vouchered","dwc.dynamicProperties","idigbio.recordID","dwc.latestAgeOrHighestStage","idigbio.endangeredStatus","dwc.coordinateUncertaintyInMeters","dwc.taxonID","dcterms.type","dwc.lithostratigraphicTerms","dwc.class","dwc.continent","dwc.accessRights","dwc.eventTime"
"1959",NA,NA,NA,"","",NA,NA,"",NA,"",NA,NA,"",NA,NA,NA,NA,"",NA,"Snelson, B.","",NA,NA,NA,2002,NA,NA,"",NA,NA,"",NA,"",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,"Holothuriidae",NA,NA,"Invertebrate Zoology",NA,NA,NA,NA,NA,NA,"569ef0ec-256e-4271-a41d-e280f4d34345","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,NA,"","",NA,NA,"2014-09-12T13:04:19.577Z",NA,NA,NA,NA,NA,"",6,NA,NA,"",NA,NA,NA,"PreservedSpecimen",NA,NA,NA,"Holothuria sp. 21",NA,NA,22,NA,"",NA,"569ef0ec-256e-4271-a41d-e280f4d34345","",NA,NA,"ed8862f72a21f14185409fc9eb0ca5291a4683d9","",NA,"","",NA,"",NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,NA,"","",-83.789,NA,NA,NA,"","Holothuria",NA,"",NA,"","Aspidochirotida",NA,"",NA,NA,NA,NA,NA,"09/08/2014",NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,"Florida",NA,NA,"3453-Echinodermata","",NA,"","",NA,NA,"","FLMNH",NA,25.0885,"sp. 21","",NA,NA,NA,NA,"",NA,NA,NA,NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334","USA",NA,NA,NA,"","FFS-2002-16","F9BB58DB-70FD-4C02-82C4-30D7DA6A2012",NA,NA,"",NA,"",NA,NA,NA,NA,NA,"",NA,"Holothuroidea","",NA,NA
