"","dwc.sex","dwc.startDayOfYear","dwc.decimalLatitude","dwc.taxonRank","dwc.datasetID","dwc.individualCount","dwc.occurrenceRemarks","dwc.identifiedBy","id","dwc.lithostratigraphicTerms","idigbio.determinationHistory","dwc.collectionCode","dwc.occurrenceID","idigbio.substrate","dwc.institutionID","inhs.dead","dwc.order","dwc.verbatimCoordinates","dwc.associatedOccurrences","dwc.occurrenceStatus","idigbio.subfamily","dwc.nomenclaturalCode","idigbio.subgenus","idigbio.preparationCount","symbiota.verbatimScientificName","inhs.vouchered","idigbio.associateAuthor","dwc.rights","inhs.formII_females","dwc.eventDate","fcc.subfamily","dwc.VerbatimEventDate","dcterms.language","dwc.rightsHolder","dwc.reproductiveCondition","dwc.dynamicProperties","dwc.coordinateUncertaintyInMeters","inhs.total_Males","dwc.georeferenceSources","dwc.latestEpochOrHighestSeries","inhs.formI_males","dwc.lifeStage","dwc.identificationID","dwc.recordedBy","dwc.specificEpithet","idigbio.associatedRelationship","dwc.individualID","dwc.eventID","dwc.countryCode","dwc.originalNameUsage","dwc.habitat","dwc.georeferenceRemarks","dwc.island","dcterms.accessRights","dwc.namePublishedInID","dwc.fieldNotes","dwc.geodeticDatum","idigbio.createdBy","inhs.relic","idigbio.preservative","dwc.namePublishedIn","dwc.stateProvince","dwc.infraspecificEpithet","dwc.class","dwc.maximumElevationInMeters","dwc.earliestAgeOrLowestStage","dwc.georeferenceProtocol","dwc.minimumDepthInMeters","http...symbiota.org.terms.verbatimScientificName","dcterms.bibliographicCitation","inhs.locationTrs","dwc.collectionID","fcc.datePicked","dwc.behavior","idigbio.recordIds","dwc.group","dwc.eventRemarks","dwc.formation","dwc.earliestPeriodOrLowestSystem","idigbio.associateCondition","idigbio.associateDeterminedBy","dwc.higherClassification","dwc.waterBody","dwc.identificationVerificationStatus","dwc.lowestBiostratigraphicZone","dwc.associatedSequences","dcterms.rights","dwc.informationWithheld","fcc.superfamily","dwc.dateIdentified","dwc.georeferencedBy","inhs.formII_males","dcterms.type","inhs.location_Stream","idigbio.dateModified","dwc.verbatimElevation","inhs.superfamily","dwc.samplingEffort","idigbio.version","dwc.country","idigbio.barcodeValue","dwc.identificationRemarks","idigbio.recordId","dwc.coordinatePrecision","dwc.georeferencedDate","idigbio.etag","dwc.nameAccordingTo","dwc.scientificNameAuthorship","inhs.instars_Male","idigbio.recordID","dwc.verbatimDepth","idigbio.associatedFamily","inhs.location_RiverMile","dwc.preparations","inhs.juv_undetermined","dwc.identificationQualifier","dwc.higherGeography","dwc.fieldNumber","dwc.taxonID","dwc.member","dwc.nomenclaturalStatus","dwc.disposition","dwc.vernacularName","inhs.total_females","dwc.locationAccordingTo","dwc.typeStatus","dwc.preparation","dwc.day","idigbio.uuid","dwc.associatedTaxa","inhs.instars_Female","dcterms.modified","dwc.verbatimTaxonRank","dwc.minimumElevationInMeters","fcc.pickedBy","dwc.associatedReferences","dwc.associatedMedia","dwc.taxonRemarks","dcterms.reference","dwc.establishmentMeans","row.number","dwc.kingdom","dwc.samplingProtocol","dwc.datasetName","dwc.verbatimSRS","dwc.verbatimLongitude","inhs.juv_males","dwc.otherCatalogNumbers","dwc.continent","inhs.juv_females","idigbio.associateCommonName","dwc.identificationReferences","dwc.decimalLongitude","dwc.month","dwc.eventTime","dwc.year","dwc.verbatimCoordinateSystem","dwc.municipality","dwc.verbatimLatitude","dwc.islandGroup","symbiotaverbatimScientificName","dwc.accessRights","idigbio.endangeredStatus","dwc.earliestEpochOrLowestSeries","dwc.county","dwc.latestAgeOrHighestStage","idigbio.tribe","inhs.location_Basin","dwc.relatedResourceID","dcterms.rightsHolder","dwc.previousIdentifications","dwc.scientificName","dwc.latestEraOrHighestErathem","inhs.live","dwc.locationRemarks","dcterms.source","dwc.catalogNumber","dwc.endDayOfYear","dwc.earliestEraOrLowestErathem","dwc.bed","dcterms.references","dwc.georeferenceVerificationStatus","idigbio.hostFamily","dwc.family","dwc.locality","dwc.institutionCode","idigbio.associateNotes","idigbio.associateIdentifier","dwc.dataGeneralizations","dwc.verbatimEventDate","idigbio.associateRelationship","dwc.phylum","dwc.locationID","dwc.scientificNameID","dwc.verbatimLocality","dwc.ownerInstitutionCode","dwc.subgenus","dwc.maximumDepthInMeters","dwc.latestPeriodOrHighestSystem","dwc.recordNumber","dwc.genus","dwc.footprintWKT","dwc.basisOfRecord"
"876","",68,9.4333333,NA,NA,1,NA,"Rene G. Ledesma","0ea80a76-b557-46b4-b622-99a39fa08647",NA,NA,"IZ","urn:catalog:CAS:IZ:111366",NA,"",NA,"","9° 26' N, 123° 23' E","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"1979-03-09 00:00:00.0",NA,NA,"en",NA,NA,"",NA,NA,"",NA,NA,NA,NA,"A.J. Ferreira, Lawton Alcala","aculeata",NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,NA,"","","",NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"Animalia: ECHINODERMATA: HOLOTHUROIDEA: ASPIDOCHIROTIA: ASPIDOCHIROTIDA: Holothuriidae","","",NA,NA,NA,NA,NA,"1997-07-01 00:00:00.0","",NA,"PhysicalObject",NA,"2014-03-20T20:29:04.761Z",NA,NA,NA,NA,"Philippines",NA,"",NA,NA,NA,"80d2cfddf9482f269a0c65f7525406f89afdeaf6",NA,"Semper",NA,NA,"10 ft",NA,NA,"75% EtOH",NA,NA,"PHILIPPINES: S tip of Cebu Island","AJF-453",NA,NA,NA,"",NA,NA,NA,"",NA,9,"0ea80a76-b557-46b4-b622-99a39fa08647",NA,NA,"",NA,NA,NA,"","",NA,NA,NA,NA,"Animalia","SCUBA",NA,NA,"123°23'E",NA,"","",NA,NA,NA,123.3833333,3,NA,1979,"",NA,"9°26'N",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,"Holothuria aculeata",NA,NA,"",NA,"111366.0",NA,NA,NA,"",NA,NA,"Holothuriidae","W side of Sumilon Island","CAS",NA,NA,NA,"9 Mar 1979",NA,"ECHINODERMATA","",NA,NA,"",NA,3.048,NA,"","Holothuria",NA,"PreservedSpecimen"
