"","dwc.scientificNameID","dwc.individualCount","idigbio.associateNotes","dwc.reproductiveCondition","dwc.decimalLongitude","dwc.preparations","dwc.otherCatalogNumbers","dwc.infraspecificEpithet","dwc.eventTime","dwc.taxonRemarks","inhs.juv_females","idigbio.dateModified","dwc.locality","dwc.relatedResourceID","dcterms.bibliographicCitation","inhs.live","symbiota.verbatimScientificName","dwc.eventDate","dcterms.language","dwc.county","idigbio.associatedFamily","dwc.verbatimEventDate","dwc.establishmentMeans","dwc.verbatimCoordinates","dwc.geodeticDatum","idigbio.preservative","dwc.accessRights","inhs.location_RiverMile","dwc.recordNumber","dwc.eventRemarks","dwc.lifeStage","symbiotaverbatimScientificName","dwc.georeferenceVerificationStatus","dwc.waterBody","dwc.dateIdentified","dwc.taxonRank","dwc.basisOfRecord","dwc.verbatimSRS","dwc.island","dwc.namePublishedIn","dwc.verbatimLongitude","dwc.typeStatus","dwc.occurrenceID","dwc.georeferencedDate","dwc.islandGroup","dwc.latestEraOrHighestErathem","idigbio.createdBy","dwc.identificationReferences","dwc.identifiedBy","idigbio.associateRelationship","inhs.juv_undetermined","dcterms.source","dwc.footprintWKT","dwc.disposition","idigbio.endangeredStatus","idigbio.etag","inhs.total_Males","dwc.georeferenceProtocol","dwc.stateProvince","inhs.superfamily","dwc.catalogNumber","dwc.latestEpochOrHighestSeries","dwc.bed","http...symbiota.org.terms.verbatimScientificName","dcterms.accessRights","dwc.informationWithheld","dwc.kingdom","idigbio.uuid","dwc.verbatimTaxonRank","dwc.rights","idigbio.associateCondition","dwc.verbatimCoordinateSystem","dwc.behavior","idigbio.substrate","dwc.coordinateUncertaintyInMeters","dwc.endDayOfYear","dwc.earliestEraOrLowestErathem","idigbio.tribe","dwc.lithostratigraphicTerms","dwc.higherClassification","dwc.dynamicProperties","dwc.dataGeneralizations","dwc.specificEpithet","fcc.datePicked","dwc.namePublishedInID","dwc.rightsHolder","dwc.occurrenceStatus","dwc.municipality","dcterms.rights","dwc.datasetName","dwc.occurrenceRemarks","dwc.fieldNumber","dwc.samplingEffort","dwc.group","dcterms.reference","idigbio.subgenus","dwc.georeferencedBy","dwc.associatedSequences","idigbio.determinationHistory","inhs.formII_females","dwc.associatedReferences","dwc.previousIdentifications","dwc.fieldNotes","dwc.locationID","row.number","dwc.startDayOfYear","idigbio.recordIds","dwc.georeferenceRemarks","dwc.coordinatePrecision","dwc.sex","dwc.identificationQualifier","dwc.country","inhs.dead","dwc.taxonID","dwc.nomenclaturalCode","dwc.countryCode","inhs.total_females","dwc.earliestAgeOrLowestStage","dwc.formation","inhs.location_Basin","idigbio.recordId","dwc.habitat","dwc.verbatimDepth","inhs.instars_Female","dwc.verbatimLatitude","dwc.VerbatimEventDate","dwc.scientificNameAuthorship","idigbio.subfamily","inhs.relic","dwc.individualID","idigbio.version","dwc.nameAccordingTo","dwc.earliestPeriodOrLowestSystem","idigbio.hostFamily","dwc.order","dwc.maximumElevationInMeters","dwc.month","dwc.day","dwc.identificationVerificationStatus","dwc.genus","fcc.subfamily","dwc.verbatimElevation","dwc.scientificName","dwc.year","dwc.samplingProtocol","dwc.vernacularName","dwc.continent","dwc.decimalLatitude","dwc.collectionCode","idigbio.barcodeValue","dwc.maximumDepthInMeters","dcterms.references","dwc.originalNameUsage","dwc.datasetID","dwc.georeferenceSources","idigbio.recordID","dwc.associatedMedia","dwc.ownerInstitutionCode","dcterms.modified","dwc.locationAccordingTo","dwc.lowestBiostratigraphicZone","idigbio.associatedRelationship","dwc.collectionID","idigbio.preparationCount","inhs.formI_males","idigbio.associateAuthor","dwc.associatedTaxa","inhs.instars_Male","idigbio.associateDeterminedBy","fcc.pickedBy","dcterms.rightsHolder","dwc.locationRemarks","dwc.higherGeography","dwc.associatedOccurrences","dwc.recordedBy","idigbio.associateIdentifier","dwc.minimumDepthInMeters","dwc.member","inhs.vouchered","dwc.phylum","dwc.institutionCode","id","inhs.location_Stream","inhs.formII_males","dwc.earliestEpochOrLowestSeries","dwc.latestPeriodOrHighestSystem","dwc.latestAgeOrHighestStage","dwc.minimumElevationInMeters","inhs.juv_males","dwc.identificationID","dwc.institutionID","dwc.nomenclaturalStatus","dwc.verbatimLocality","dcterms.type","idigbio.associateCommonName","dwc.eventID","inhs.locationTrs","dwc.identificationRemarks","dwc.family","dwc.subgenus","fcc.superfamily","dwc.preparation","dwc.class"
"1718",NA,NA,NA,NA,-149.7616,"","","",NA,NA,NA,"2014-09-12T18:16:30.446Z","",NA,NA,NA,NA,"","","Moorea Island",NA,"",NA,"","",NA,NA,NA,"","",NA,NA,NA,"","",NA,"PreservedSpecimen",NA,NA,NA,"","","F95F8BBE-D2A6-4329-8B97-D94F0664D261",NA,NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,"",NA,NA,NA,NA,"",NA,"9eae89b92e535953be8f85bbb0f8acc239fa35ff",NA,"","Society Islands",NA,"8009-Echinodermata",NA,NA,NA,NA,NA,"","1a3393bf-c93e-4f02-9840-9a2827002097",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"","",NA,"anulifera",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,NA,NA,"",NA,NA,"MIB_112",NA,NA,NA,"",NA,"",NA,"French Polynesia",NA,NA,"",NA,NA,NA,NA,NA,NA,"","",NA,"",NA,"Fisher",NA,NA,NA,NA,NA,NA,NA,"Aspidochirotida",NA,10,23,"","Holothuria",NA,NA,"Holothuria anulifera",2008,"",NA,"",-17.51448,"Invertebrate Zoology",NA,NA,"",NA,NA,"",NA,"","","09/08/2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"","","","","C. Meyer, S. McKeon, J. Moore, S. Fay, G. Paulay, Albert",NA,NA,NA,NA,"","FLMNH","1a3393bf-c93e-4f02-9840-9a2827002097",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,NA,"","Holothuriidae",NA,NA,NA,"Holothuroidea"
