"","dwc.georeferenceRemarks","dwc.eventRemarks","idigbio.associateCommonName","idigbio.etag","dwc.maximumDepthInMeters","dwc.scientificName","dwc.earliestEraOrLowestErathem","dcterms.modified","dwc.fieldNotes","dwc.rightsHolder","dwc.associatedReferences","dwc.minimumDepthInMeters","inhs.formI_males","dwc.lifeStage","idigbio.associateAuthor","idigbio.recordID","dwc.subgenus","dwc.identifiedBy","dwc.year","dcterms.source","dwc.bed","dwc.islandGroup","dwc.associatedSequences","idigbio.associateRelationship","dwc.eventID","dwc.minimumElevationInMeters","dwc.latestAgeOrHighestStage","dwc.taxonRemarks","dwc.verbatimLatitude","dwc.startDayOfYear","dwc.coordinateUncertaintyInMeters","dcterms.language","http...symbiota.org.terms.verbatimScientificName","dwc.formation","dwc.decimalLongitude","dcterms.rightsHolder","dwc.locality","idigbio.subfamily","dwc.verbatimDepth","dwc.collectionCode","dwc.occurrenceRemarks","dwc.municipality","dwc.individualID","fcc.superfamily","dwc.datasetName","dwc.latestPeriodOrHighestSystem","dwc.scientificNameAuthorship","dwc.catalogNumber","inhs.live","dwc.verbatimSRS","dwc.taxonRank","dwc.samplingEffort","dwc.verbatimCoordinates","idigbio.hostFamily","idigbio.recordId","dwc.countryCode","dwc.individualCount","dwc.preparations","dwc.earliestEpochOrLowestSeries","dwc.geodeticDatum","dwc.earliestAgeOrLowestStage","inhs.location_RiverMile","dwc.nomenclaturalStatus","dwc.VerbatimEventDate","idigbio.determinationHistory","dwc.locationAccordingTo","dwc.locationID","inhs.formII_males","dwc.recordNumber","dwc.reproductiveCondition","dwc.higherGeography","idigbio.associatedRelationship","dcterms.references","idigbio.createdBy","dwc.country","dwc.continent","idigbio.version","dwc.scientificNameID","fcc.pickedBy","dwc.month","dwc.accessRights","dwc.phylum","dwc.associatedTaxa","dwc.preparation","dwc.nameAccordingTo","inhs.relic","dwc.occurrenceStatus","dwc.institutionCode","dwc.higherClassification","dwc.associatedOccurrences","dwc.latestEraOrHighestErathem","idigbio.associatedFamily","dwc.identificationReferences","dwc.coordinatePrecision","idigbio.preparationCount","idigbio.endangeredStatus","dwc.rights","dwc.originalNameUsage","dwc.kingdom","inhs.superfamily","dwc.identificationQualifier","dwc.group","dwc.typeStatus","dwc.decimalLatitude","idigbio.recordIds","idigbio.subgenus","idigbio.uuid","idigbio.associateDeterminedBy","dwc.identificationRemarks","dwc.otherCatalogNumbers","dwc.institutionID","row.number","dwc.taxonID","dcterms.reference","inhs.juv_males","dwc.lowestBiostratigraphicZone","dcterms.type","dwc.endDayOfYear","dcterms.bibliographicCitation","dwc.lithostratigraphicTerms","inhs.juv_females","inhs.locationTrs","dwc.verbatimElevation","dwc.fieldNumber","dwc.ownerInstitutionCode","id","dwc.relatedResourceID","dwc.dataGeneralizations","dwc.georeferencedDate","dwc.vernacularName","dwc.specificEpithet","inhs.instars_Male","inhs.formII_females","dwc.identificationVerificationStatus","dwc.latestEpochOrHighestSeries","inhs.total_Males","dwc.verbatimLongitude","inhs.location_Stream","dwc.genus","dcterms.rights","dwc.dateIdentified","dwc.habitat","dwc.dynamicProperties","dwc.verbatimCoordinateSystem","fcc.subfamily","idigbio.tribe","dwc.day","dwc.verbatimTaxonRank","dwc.class","inhs.total_females","inhs.instars_Female","dwc.samplingProtocol","dwc.previousIdentifications","dwc.georeferenceSources","dwc.collectionID","dwc.recordedBy","dwc.establishmentMeans","dwc.eventTime","dwc.footprintWKT","dwc.basisOfRecord","idigbio.associateIdentifier","dwc.order","symbiota.verbatimScientificName","inhs.dead","dwc.sex","idigbio.associateNotes","dcterms.accessRights","dwc.stateProvince","dwc.behavior","dwc.disposition","dwc.earliestPeriodOrLowestSystem","dwc.infraspecificEpithet","dwc.eventDate","idigbio.barcodeValue","dwc.waterBody","dwc.informationWithheld","dwc.associatedMedia","dwc.island","idigbio.preservative","dwc.occurrenceID","dwc.identificationID","inhs.juv_undetermined","dwc.county","idigbio.associateCondition","dwc.verbatimLocality","dwc.family","inhs.vouchered","dwc.namePublishedIn","dwc.georeferenceVerificationStatus","symbiotaverbatimScientificName","dwc.georeferenceProtocol","idigbio.substrate","dwc.verbatimEventDate","dwc.nomenclaturalCode","dwc.maximumElevationInMeters","dwc.datasetID","idigbio.dateModified","dwc.member","dwc.georeferencedBy","inhs.location_Basin","dwc.locationRemarks","fcc.datePicked","dwc.namePublishedInID"
"263","","",NA,"0f0b34fd7f3fd9c51bd9c12641c940cca0d213a4",NA,"Holothuria aphanes",NA,"09/08/2014",NA,NA,"",NA,NA,NA,NA,NA,NA,"",2014,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"",NA,NA,22.74885,"","",NA,"","Invertebrate Zoology",NA,NA,NA,NA,NA,NA,"Lampert","16247-Echinodermata",NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,NA,NA,"CERS-14",NA,"",NA,"",NA,"","872733a2-67a3-4c54-aa76-862735a5f334","Saudi Arabia","",NA,NA,NA,3,NA,"",NA,NA,NA,NA,NA,"FLMNH","","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,"",38.6162666666667,NA,NA,"5ca4029b-b3c5-4e61-abef-b22dbc70b021",NA,"","","",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"","","5ca4029b-b3c5-4e61-abef-b22dbc70b021",NA,NA,NA,NA,"aphanes",NA,NA,"",NA,NA,"",NA,"Holothuria",NA,"","","","",NA,NA,6,NA,"Holothuroidea",NA,NA,"",NA,"",NA,"Gustav Paulay",NA,NA,NA,"PreservedSpecimen",NA,"Aspidochirotida",NA,NA,"",NA,NA,"",NA,"",NA,"","",NA,"",NA,"",NA,NA,"EE871BCC-31DA-4D66-BD92-4A33ED989FB5",NA,NA,"",NA,NA,"Holothuriidae",NA,NA,NA,NA,"",NA,"","",NA,NA,"2014-09-12T17:22:15.977Z",NA,"",NA,"",NA,NA
