"","inhs.instars_Male","dwc.nameAccordingTo","dwc.georeferencedDate","dwc.georeferenceRemarks","idigbio.hostFamily","inhs.juv_undetermined","dwc.locationAccordingTo","dwc.identificationRemarks","dwc.behavior","dwc.earliestAgeOrLowestStage","dwc.locationID","dwc.georeferenceVerificationStatus","dwc.georeferenceSources","idigbio.associateRelationship","dwc.eventTime","dwc.identificationQualifier","dwc.collectionCode","dwc.geodeticDatum","dcterms.accessRights","dwc.year","dwc.associatedReferences","dcterms.rights","dwc.taxonRemarks","dwc.class","id","inhs.total_females","idigbio.subgenus","dwc.georeferenceProtocol","dwc.identificationVerificationStatus","idigbio.associatedRelationship","dwc.island","dwc.maximumDepthInMeters","dwc.group","dwc.recordedBy","idigbio.endangeredStatus","inhs.live","dwc.relatedResourceID","dwc.infraspecificEpithet","dwc.order","dwc.coordinateUncertaintyInMeters","dwc.catalogNumber","dwc.informationWithheld","idigbio.associateNotes","idigbio.recordID","dwc.typeStatus","dwc.decimalLatitude","dwc.taxonID","dwc.member","dwc.verbatimSRS","inhs.total_Males","dwc.verbatimLatitude","dwc.identificationID","idigbio.barcodeValue","dwc.eventID","dwc.institutionCode","dwc.formation","dcterms.source","fcc.superfamily","idigbio.preservative","dwc.samplingEffort","dwc.higherClassification","dwc.occurrenceStatus","inhs.superfamily","dwc.locality","dwc.associatedSequences","idigbio.subfamily","dwc.fieldNotes","dcterms.language","dwc.scientificName","dwc.accessRights","dwc.datasetName","fcc.pickedBy","idigbio.uuid","dwc.verbatimElevation","dwc.maximumElevationInMeters","inhs.vouchered","dwc.earliestPeriodOrLowestSystem","dwc.endDayOfYear","inhs.juv_females","dwc.otherCatalogNumbers","dwc.verbatimDepth","dwc.vernacularName","dwc.georeferencedBy","dcterms.rightsHolder","fcc.subfamily","dwc.municipality","dwc.verbatimTaxonRank","dwc.recordNumber","dwc.ownerInstitutionCode","dwc.stateProvince","dwc.countryCode","dwc.namePublishedIn","row.number","dwc.samplingProtocol","dwc.identificationReferences","dwc.fieldNumber","dwc.locationRemarks","dwc.datasetID","dwc.rightsHolder","inhs.location_Stream","inhs.formII_females","dwc.higherGeography","dwc.rights","dwc.individualCount","dwc.disposition","dwc.dateIdentified","dwc.preparations","dwc.basisOfRecord","inhs.relic","fcc.datePicked","dwc.namePublishedInID","dwc.habitat","dwc.coordinatePrecision","inhs.instars_Female","dcterms.modified","dcterms.bibliographicCitation","idigbio.dateModified","inhs.location_Basin","dwc.collectionID","idigbio.preparationCount","idigbio.associateAuthor","dwc.individualID","idigbio.recordIds","dwc.kingdom","dwc.bed","idigbio.version","symbiota.verbatimScientificName","dwc.county","dwc.nomenclaturalStatus","dwc.islandGroup","inhs.location_RiverMile","dwc.dynamicProperties","idigbio.associateDeterminedBy","dwc.specificEpithet","dwc.lithostratigraphicTerms","dwc.scientificNameID","dwc.latestEpochOrHighestSeries","idigbio.associateIdentifier","dcterms.references","dwc.verbatimCoordinateSystem","dwc.minimumDepthInMeters","idigbio.etag","dwc.establishmentMeans","dwc.eventRemarks","idigbio.determinationHistory","dwc.taxonRank","dwc.verbatimCoordinates","dwc.eventDate","dwc.nomenclaturalCode","dwc.previousIdentifications","dwc.occurrenceRemarks","dwc.genus","dwc.VerbatimEventDate","dwc.scientificNameAuthorship","dwc.decimalLongitude","idigbio.createdBy","dwc.verbatimEventDate","dwc.associatedOccurrences","dwc.verbatimLongitude","dwc.phylum","dwc.preparation","dwc.dataGeneralizations","inhs.formII_males","dwc.day","dwc.footprintWKT","dcterms.reference","dwc.waterBody","dwc.sex","dwc.earliestEpochOrLowestSeries","dwc.identifiedBy","dwc.associatedTaxa","inhs.juv_males","dwc.earliestEraOrLowestErathem","idigbio.associatedFamily","http...symbiota.org.terms.verbatimScientificName","dcterms.type","dwc.originalNameUsage","dwc.institutionID","symbiotaverbatimScientificName","dwc.family","dwc.continent","dwc.month","idigbio.tribe","dwc.occurrenceID","inhs.formI_males","dwc.verbatimLocality","idigbio.substrate","inhs.locationTrs","dwc.latestAgeOrHighestStage","dwc.reproductiveCondition","inhs.dead","dwc.country","idigbio.associateCommonName","dwc.subgenus","idigbio.recordId","dwc.latestPeriodOrHighestSystem","dwc.lowestBiostratigraphicZone","dwc.latestEraOrHighestErathem","dwc.startDayOfYear","dwc.associatedMedia","dwc.lifeStage","dwc.minimumElevationInMeters","idigbio.associateCondition"
"620",NA,NA,NA,"",NA,NA,NA,"illustration, possibly from HLC included with specimen",NA,NA,"",NA,"GEOLocate",NA,NA,NA,"IZ","WGS84",NA,NA,"",NA,NA,"Holothuroidea","656d9154-879f-42d7-9b49-526f2c02db0e",NA,NA,"GEOLocate","unverified",NA,NA,NA,NA,"Carnegie Expedition to the Torres Strait, Hubert Lyman Clark",NA,NA,NA,"","Aspidochirotida",2430,"HOL-1065",NA,NA,NA,"",-16.762555,NA,NA,NA,NA,"-16.762555d",NA,NA,NA,"MCZ",NA,NA,NA,NA,NA,"Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria trapedza",NA,NA,"Australia, Queensland, Green Island, near Cairns",NA,NA,NA,"en","Holothuria trapedza",NA,NA,NA,"656d9154-879f-42d7-9b49-526f2c02db0e",NA,NA,NA,NA,NA,NA,"","",NA,"Jessica Anne Mullen","President and Fellows of Harvard College",NA,NA,NA,"","Museum of Comparative Zoology, Harvard University","",NA,NA,NA,"",NA,"","",NA,NA,NA,NA,"Pacific Ocean, Pacific, Western Central",NA,1,"not applicable","","whole animal (70% ethanol)","PreservedSpecimen",NA,NA,NA,"",2430,NA,"2014-05-22 10:55:23.0",NA,"2014-07-12T18:46:14.909Z",NA,NA,NA,NA,NA,NA,"Animalia",NA,NA,NA,"",NA,NA,NA,"",NA,"trapedza",NA,NA,NA,NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1065","decimal degrees",NA,"cc4905aa1bc6c7ee05a2e4188268c08bf5108d26",NA,"",NA,NA,"","1913-09-06/1913-09-10","ICZN",NA,NA,"Holothuria",NA,"Hubert Lyman Clark",145.981093,"872733a2-67a3-4c54-aa76-862735a5f334","September 6, 1913","","145.981093d","Echinodermata",NA,NA,NA,NA,NA,NA,"","",NA,"Hubert Lyman Clark",NA,NA,NA,NA,NA,"PhysicalObject",NA,"b4640710-8e03-11d8-b956-b8a03c50a862",NA,"Holothuriidae","Pacific Ocean",NA,NA,"MCZ:IZ:HOL-1065",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,0,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1065",NA,NA,NA
