"","dwc.georeferenceRemarks","dwc.locationAccordingTo","dwc.establishmentMeans","dwc.collectionCode","dwc.bed","dwc.associatedMedia","dwc.minimumElevationInMeters","inhs.total_Males","dwc.recordNumber","idigbio.associatedRelationship","dwc.scientificName","idigbio.version","dwc.ownerInstitutionCode","inhs.instars_Female","dwc.coordinatePrecision","dwc.countryCode","dwc.fieldNotes","dwc.latestAgeOrHighestStage","idigbio.associateCommonName","inhs.locationTrs","dwc.kingdom","dwc.verbatimElevation","dwc.waterBody","dwc.nomenclaturalStatus","dwc.latestEraOrHighestErathem","dwc.scientificNameAuthorship","idigbio.barcodeValue","dwc.earliestEpochOrLowestSeries","dwc.fieldNumber","dwc.taxonID","dcterms.references","dwc.occurrenceStatus","dwc.verbatimLatitude","dwc.maximumDepthInMeters","dwc.country","dwc.earliestEraOrLowestErathem","dwc.identificationRemarks","dwc.georeferenceVerificationStatus","dwc.higherGeography","dwc.phylum","dwc.islandGroup","dwc.scientificNameID","symbiota.verbatimScientificName","idigbio.associateIdentifier","idigbio.associateNotes","dwc.maximumElevationInMeters","dwc.verbatimTaxonRank","dwc.sex","idigbio.dateModified","dwc.occurrenceRemarks","dwc.preparation","dwc.minimumDepthInMeters","dwc.higherClassification","dwc.order","dwc.decimalLongitude","dwc.individualID","dwc.taxonRemarks","dwc.infraspecificEpithet","dwc.subgenus","dwc.verbatimSRS","dwc.basisOfRecord","dwc.verbatimCoordinates","idigbio.associateDeterminedBy","dwc.georeferenceSources","dwc.verbatimCoordinateSystem","dwc.formation","dcterms.type","dwc.verbatimEventDate","idigbio.recordID","dwc.earliestPeriodOrLowestSystem","dwc.earliestAgeOrLowestStage","dwc.habitat","dwc.dynamicProperties","dwc.collectionID","dwc.stateProvince","dwc.reproductiveCondition","dwc.lifeStage","dwc.eventDate","dwc.behavior","row.number","dcterms.language","id","dwc.verbatimLocality","dwc.year","dwc.relatedResourceID","dwc.institutionCode","dwc.dataGeneralizations","inhs.location_RiverMile","dwc.specificEpithet","dwc.otherCatalogNumbers","dwc.dateIdentified","dwc.georeferencedBy","fcc.subfamily","dwc.nomenclaturalCode","dwc.endDayOfYear","http...symbiota.org.terms.verbatimScientificName","dwc.class","dwc.rightsHolder","idigbio.subgenus","idigbio.determinationHistory","dwc.geodeticDatum","symbiotaverbatimScientificName","dwc.lithostratigraphicTerms","dcterms.modified","inhs.juv_males","fcc.superfamily","dwc.county","dwc.typeStatus","dwc.eventTime","dwc.samplingEffort","dwc.vernacularName","dwc.disposition","idigbio.preparationCount","inhs.location_Basin","dwc.locality","idigbio.preservative","idigbio.substrate","dwc.recordedBy","dwc.member","dwc.locationRemarks","dwc.identificationQualifier","dwc.verbatimDepth","inhs.juv_undetermined","dwc.identifiedBy","inhs.superfamily","inhs.live","idigbio.associateAuthor","dwc.group","dwc.individualCount","dwc.nameAccordingTo","idigbio.recordId","dwc.latestEpochOrHighestSeries","dwc.originalNameUsage","inhs.dead","inhs.vouchered","dwc.georeferencedDate","dwc.identificationID","dwc.occurrenceID","dwc.institutionID","inhs.location_Stream","dwc.namePublishedInID","dcterms.rights","idigbio.etag","dwc.accessRights","inhs.formII_females","dwc.footprintWKT","inhs.total_females","dwc.family","dcterms.accessRights","inhs.formII_males","dcterms.rightsHolder","idigbio.associateRelationship","dwc.decimalLatitude","dwc.identificationVerificationStatus","dwc.municipality","dwc.associatedReferences","dwc.namePublishedIn","dwc.locationID","dwc.georeferenceProtocol","inhs.relic","dwc.associatedOccurrences","dwc.samplingProtocol","dwc.island","dwc.informationWithheld","dwc.taxonRank","dwc.datasetName","dwc.latestPeriodOrHighestSystem","dwc.eventID","dcterms.bibliographicCitation","dwc.month","dwc.verbatimLongitude","fcc.pickedBy","dwc.startDayOfYear","idigbio.createdBy","dwc.previousIdentifications","dwc.day","idigbio.tribe","dcterms.reference","idigbio.endangeredStatus","dwc.associatedSequences","inhs.formI_males","dwc.catalogNumber","dcterms.source","dwc.genus","dwc.rights","dwc.lowestBiostratigraphicZone","idigbio.associateCondition","inhs.juv_females","dwc.coordinateUncertaintyInMeters","fcc.datePicked","inhs.instars_Male","dwc.associatedTaxa","dwc.datasetID","idigbio.subfamily","dwc.eventRemarks","dwc.preparations","idigbio.hostFamily","dwc.VerbatimEventDate","dwc.continent","dwc.identificationReferences","idigbio.associatedFamily","idigbio.recordIds","idigbio.uuid"
"317","",NA,NA,"IZ",NA,"",NA,NA,"",NA,"Holothuria frequentiamensis",NA,"",NA,NA,NA,NA,NA,NA,NA,"Animalia",NA,"",NA,NA,"Clark, 1902",NA,NA,"",NA,"",NA,"",NA,"",NA,"",NA,"PACIFIC OCEAN: Clipperton Island","ECHINODERMATA",NA,NA,NA,NA,NA,NA,NA,"","2014-03-20T19:51:04.288Z",NA,NA,NA,"Animalia: ECHINODERMATA: HOLOTHUROIDEA: ASPIDOCHIROTIA: ASPIDOCHIROTIDA: Holothuriidae","",NA,NA,NA,"",NA,NA,"PreservedSpecimen","",NA,"","",NA,"PhysicalObject","1898-1899",NA,NA,NA,"","",NA,"",NA,NA,"",NA,NA,"en","fc6c3d31-f1af-4e5b-88b5-136a5453f393",NA,NA,NA,"CAS",NA,NA,"frequentiamensis","","1902-01-01 00:00:00.0","",NA,"",NA,NA,"",NA,NA,NA,"",NA,NA,"",NA,NA,"","SYNTYPES",NA,NA,NA,"",NA,NA,"",NA,NA,"Hopkins-Stanford Gal. Exp. Exped.",NA,"",NA,"",NA,"Hubert Lyman Clark",NA,NA,NA,NA,7,NA,NA,NA,NA,NA,NA,NA,NA,"urn:catalog:CAS:IZ:21165","",NA,NA,NA,"bcc3fbf6d956339d355aba10eafe830a9a246e81",NA,NA,NA,NA,"Holothuriidae",NA,NA,"",NA,NA,"",NA,"Clark, H. L. 1902. Proc. Wash. Acad. Sci. 4:530.",NA,"","",NA,"","",NA,NA,NA,NA,NA,NA,NA,NA,"",NA,NA,"872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,NA,NA,NA,NA,NA,"21165.0",NA,"Holothuria",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Hopkins-Stanford Galapagos Expedition","75% EtOH",NA,NA,"",NA,NA,NA,"fc6c3d31-f1af-4e5b-88b5-136a5453f393"
