"","dwc.nameAccordingTo","dwc.sex","dwc.collectionCode","inhs.juv_males","symbiota.verbatimScientificName","dwc.earliestEraOrLowestErathem","dwc.latestEpochOrHighestSeries","dwc.reproductiveCondition","dwc.bed","idigbio.associatedRelationship","dwc.footprintWKT","dwc.member","idigbio.preparationCount","dwc.occurrenceID","dwc.preparations","dwc.vernacularName","dwc.behavior","inhs.juv_undetermined","dwc.georeferencedDate","dwc.eventID","dwc.locationAccordingTo","dwc.decimalLongitude","dwc.associatedReferences","idigbio.etag","dwc.samplingProtocol","inhs.formI_males","dwc.occurrenceStatus","dwc.originalNameUsage","dwc.endDayOfYear","dwc.verbatimCoordinates","dwc.identificationRemarks","dcterms.rightsHolder","idigbio.subgenus","dwc.institutionCode","dwc.individualCount","dwc.coordinatePrecision","dcterms.source","dwc.family","dwc.verbatimTaxonRank","idigbio.version","inhs.location_Basin","dwc.startDayOfYear","idigbio.associateDeterminedBy","dwc.minimumElevationInMeters","idigbio.recordIds","dcterms.accessRights","dwc.namePublishedInID","dwc.accessRights","dwc.continent","idigbio.createdBy","fcc.datePicked","dwc.maximumElevationInMeters","dwc.latestPeriodOrHighestSystem","dwc.fieldNumber","inhs.dead","dwc.taxonRank","dwc.verbatimDepth","dcterms.language","idigbio.associateIdentifier","dwc.scientificName","dwc.eventTime","dwc.verbatimLongitude","dwc.minimumDepthInMeters","dwc.collectionID","dwc.identificationQualifier","dwc.phylum","dwc.kingdom","dwc.scientificNameAuthorship","dwc.catalogNumber","idigbio.dateModified","dwc.disposition","dwc.scientificNameID","dwc.eventDate","dwc.geodeticDatum","dwc.samplingEffort","dwc.verbatimLocality","dwc.municipality","dwc.stateProvince","idigbio.hostFamily","idigbio.determinationHistory","dwc.identificationVerificationStatus","dwc.georeferencedBy","dwc.associatedSequences","idigbio.associateAuthor","dwc.typeStatus","dwc.lithostratigraphicTerms","dwc.dynamicProperties","dcterms.references","idigbio.tribe","dwc.islandGroup","dwc.maximumDepthInMeters","idigbio.associateNotes","dwc.verbatimSRS","inhs.formII_females","dwc.countryCode","inhs.live","dwc.verbatimEventDate","dwc.latestAgeOrHighestStage","dwc.specificEpithet","dwc.earliestAgeOrLowestStage","dwc.rightsHolder","symbiotaverbatimScientificName","dwc.lifeStage","dwc.datasetID","dwc.eventRemarks","inhs.relic","idigbio.associateCommonName","idigbio.associateCondition","dwc.decimalLatitude","inhs.location_RiverMile","dwc.occurrenceRemarks","dwc.otherCatalogNumbers","dwc.identificationReferences","inhs.vouchered","dwc.georeferenceVerificationStatus","fcc.pickedBy","dwc.verbatimLatitude","dcterms.reference","dwc.genus","dcterms.bibliographicCitation","dwc.datasetName","dwc.earliestEpochOrLowestSeries","dwc.earliestPeriodOrLowestSystem","dwc.institutionID","dwc.country","dwc.year","dwc.associatedOccurrences","dwc.relatedResourceID","http...symbiota.org.terms.verbatimScientificName","dwc.georeferenceProtocol","dwc.preparation","dwc.associatedMedia","dwc.day","dwc.georeferenceSources","dwc.rights","dwc.informationWithheld","dwc.verbatimCoordinateSystem","dwc.higherGeography","dwc.locationID","dwc.identifiedBy","dwc.taxonRemarks","dwc.previousIdentifications","dwc.formation","dwc.infraspecificEpithet","inhs.total_females","dwc.recordNumber","dwc.dateIdentified","idigbio.subfamily","idigbio.barcodeValue","dwc.namePublishedIn","idigbio.preservative","inhs.location_Stream","dcterms.modified","dwc.nomenclaturalCode","fcc.subfamily","dwc.verbatimElevation","dcterms.rights","dwc.fieldNotes","dwc.dataGeneralizations","fcc.superfamily","inhs.locationTrs","idigbio.uuid","dwc.locationRemarks","dwc.locality","dwc.county","inhs.total_Males","idigbio.associatedFamily","row.number","dwc.class","idigbio.associateRelationship","dwc.habitat","inhs.juv_females","inhs.instars_Male","dwc.associatedTaxa","dwc.waterBody","id","dwc.basisOfRecord","dwc.order","dwc.georeferenceRemarks","idigbio.recordID","dwc.ownerInstitutionCode","dwc.taxonID","dwc.individualID","dwc.establishmentMeans","dwc.recordedBy","dwc.subgenus","idigbio.substrate","inhs.formII_males","dwc.lowestBiostratigraphicZone","inhs.instars_Female","dwc.month","dwc.VerbatimEventDate","idigbio.endangeredStatus","dwc.higherClassification","dwc.nomenclaturalStatus","dcterms.type","dwc.identificationID","dwc.latestEraOrHighestErathem","inhs.superfamily","dwc.coordinateUncertaintyInMeters","idigbio.recordId","dwc.group","dwc.island"
"2648",NA,"","IZ",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MCZ:IZ:HOL-1015","whole animal (70% ethanol)",NA,NA,NA,NA,NA,NA,NA,"","78c827a58a027837a96c3855bf87f0cacc75bad2","",NA,NA,NA,NA,"","note enclosed from HLC","President and Fellows of Harvard College",NA,"MCZ",1,NA,NA,"Holothuriidae",NA,NA,NA,0,NA,NA,NA,NA,NA,NA,"Pacific Ocean","872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,NA,"",NA,NA,"","en",NA,"Holothuria (Microthele) fuscopunctata",NA,"",32.9184,NA,NA,"Echinodermata","Animalia","Jaeger, 1833","HOL-1015","2014-06-18T05:01:17.943Z","not applicable",NA,"1913-10-03","",NA,NA,NA,"",NA,NA,"","",NA,NA,"Holotype",NA,"","http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1015",NA,NA,32.9184,NA,NA,NA,NA,NA,"October 3, 1913",NA,"fuscopunctata",NA,NA,NA,NA,NA,"",NA,NA,NA,NA,NA,NA,"",NA,NA,NA,NA,"",NA,"Holothuria",NA,NA,NA,NA,"b4640710-8e03-11d8-b956-b8a03c50a862","",NA,"from same lot as          <a href=""http://arctos.database.museum/SpecimenDetail.cfm?collection_object_id=3223149""> MCZ IZ CRI-569</a>",NA,NA,"",NA,"http://mczbase.mcz.harvard.edu/guid/MCZ:IZ:HOL-1015",NA,"",NA,NA,"","Pacific Ocean, Pacific, Western Central","","World Register of Marine Species, Hubert Lyman Clark",NA,NA,NA,"",NA,"","",NA,NA,NA,NA,NA,"2014-06-09 15:31:44.0","ICZN",NA,NA,NA,NA,NA,NA,NA,"6010b5ba-10d3-4d30-826e-45785449baf1","","Australia, Queensland, Torres Strait, Murray Island (Mer), northwestern reef","",NA,NA,NA,"Holothuroidea",NA,"",NA,NA,NA,"","6010b5ba-10d3-4d30-826e-45785449baf1","PreservedSpecimen","Aspidochirotida","",NA,"Museum of Comparative Zoology, Harvard University",NA,NA,NA,"Hubert Lyman Clark, Carnegie Expedition to the Torres Strait",NA,NA,NA,NA,NA,NA,NA,NA,"Animalia Echinodermata Holothuroidea Aspidochirotida Holothuriidae Holothuria (Microthele) fuscopunctata",NA,"PhysicalObject",NA,NA,NA,NA,NA,NA,NA
