"","idigbio.dateModified","dwc.georeferencedBy","dwc.infraspecificEpithet","idigbio.associatedFamily","dwc.month","dwc.identificationVerificationStatus","dwc.island","dwc.taxonRemarks","dwc.habitat","dwc.higherClassification","fcc.superfamily","dwc.accessRights","dwc.georeferenceProtocol","idigbio.subgenus","dwc.class","dwc.rights","idigbio.preservative","dwc.catalogNumber","dwc.rightsHolder","idigbio.hostFamily","inhs.location_Stream","dcterms.accessRights","dwc.lowestBiostratigraphicZone","idigbio.endangeredStatus","dwc.minimumDepthInMeters","dwc.verbatimLongitude","inhs.locationTrs","dwc.collectionCode","dwc.higherGeography","dwc.locality","dwc.typeStatus","idigbio.associateCommonName","dwc.associatedMedia","idigbio.createdBy","inhs.juv_females","dwc.verbatimSRS","dwc.islandGroup","idigbio.associateRelationship","dwc.dateIdentified","dcterms.type","dwc.collectionID","dwc.identifiedBy","inhs.superfamily","dwc.individualCount","dwc.institutionCode","dwc.coordinatePrecision","dwc.verbatimCoordinateSystem","dwc.namePublishedIn","dcterms.references","inhs.location_RiverMile","dwc.lithostratigraphicTerms","dwc.associatedSequences","inhs.location_Basin","dwc.member","dwc.behavior","dwc.sex","dwc.otherCatalogNumbers","dwc.minimumElevationInMeters","dwc.namePublishedInID","idigbio.barcodeValue","dwc.identificationReferences","dwc.associatedReferences","dwc.bed","dwc.originalNameUsage","idigbio.recordIds","dwc.occurrenceID","dwc.georeferenceVerificationStatus","idigbio.subfamily","dwc.recordedBy","dcterms.language","idigbio.associatedRelationship","dwc.individualID","dwc.verbatimCoordinates","dwc.kingdom","dwc.geodeticDatum","dwc.reproductiveCondition","dwc.datasetName","idigbio.preparationCount","dwc.country","dwc.associatedTaxa","dwc.latestAgeOrHighestStage","idigbio.associateAuthor","dwc.startDayOfYear","dwc.latestEraOrHighestErathem","dwc.waterBody","inhs.formI_males","dwc.vernacularName","dcterms.reference","dwc.genus","dwc.earliestPeriodOrLowestSystem","dwc.lifeStage","dwc.informationWithheld","dwc.verbatimLocality","dwc.latestEpochOrHighestSeries","dwc.georeferenceSources","idigbio.associateCondition","dwc.preparations","dwc.maximumElevationInMeters","idigbio.determinationHistory","dwc.identificationID","fcc.subfamily","dwc.associatedOccurrences","dwc.eventID","dwc.recordNumber","dcterms.rightsHolder","dwc.municipality","idigbio.recordID","inhs.vouchered","dcterms.modified","dwc.specificEpithet","dwc.subgenus","dwc.verbatimElevation","dwc.nomenclaturalCode","inhs.dead","dwc.verbatimDepth","dwc.institutionID","dwc.verbatimEventDate","dwc.continent","idigbio.tribe","dwc.dynamicProperties","dwc.earliestEraOrLowestErathem","dwc.phylum","dcterms.rights","idigbio.associateNotes","dwc.taxonID","dwc.georeferencedDate","dwc.identificationQualifier","dwc.group","dwc.nameAccordingTo","dwc.eventDate","dwc.stateProvince","id","dwc.fieldNumber","inhs.juv_males","dwc.coordinateUncertaintyInMeters","idigbio.etag","dwc.occurrenceStatus","dwc.locationRemarks","dwc.disposition","dcterms.source","dwc.county","dwc.georeferenceRemarks","idigbio.associateDeterminedBy","inhs.relic","dwc.decimalLatitude","dwc.preparation","idigbio.associateIdentifier","inhs.formII_males","idigbio.uuid","dwc.earliestAgeOrLowestStage","dwc.order","dwc.locationID","dwc.countryCode","dwc.latestPeriodOrHighestSystem","fcc.pickedBy","dwc.ownerInstitutionCode","dwc.formation","dwc.datasetID","dwc.eventTime","dwc.relatedResourceID","dwc.endDayOfYear","http...symbiota.org.terms.verbatimScientificName","dwc.taxonRank","dwc.eventRemarks","symbiotaverbatimScientificName","fcc.datePicked","dwc.VerbatimEventDate","dwc.day","row.number","dwc.samplingProtocol","dwc.samplingEffort","dwc.decimalLongitude","dwc.verbatimLatitude","dwc.nomenclaturalStatus","dwc.scientificNameAuthorship","dwc.establishmentMeans","dwc.basisOfRecord","dwc.locationAccordingTo","dwc.earliestEpochOrLowestSeries","inhs.formII_females","inhs.total_Males","dwc.fieldNotes","idigbio.recordId","dwc.maximumDepthInMeters","inhs.live","dwc.verbatimTaxonRank","dwc.occurrenceRemarks","inhs.instars_Female","inhs.total_females","dwc.dataGeneralizations","dwc.year","dwc.scientificNameID","dwc.identificationRemarks","inhs.instars_Male","symbiota.verbatimScientificName","dwc.scientificName","idigbio.substrate","dcterms.bibliographicCitation","dwc.family","dwc.previousIdentifications","dwc.footprintWKT","idigbio.version","inhs.juv_undetermined"
"1736","2014-09-12T17:58:35.890Z","","",NA,5,"",NA,NA,"","",NA,NA,"",NA,"Holothuroidea",NA,NA,"5494-Echinodermata",NA,NA,NA,NA,NA,NA,NA,"",NA,"Invertebrate Zoology","","","",NA,"","872733a2-67a3-4c54-aa76-862735a5f334",NA,NA,NA,NA,"","",NA,"",NA,NA,"FLMNH",NA,"",NA,"",NA,NA,NA,NA,NA,NA,"","",NA,NA,NA,NA,"",NA,NA,NA,"0D961AFB-0F97-4A8D-91DC-477A2728C933",NA,NA,"Karim Mezali","",NA,NA,"","","",NA,NA,NA,"Algeria",NA,NA,NA,NA,NA,"",NA,NA,NA,"Holothuria",NA,NA,NA,NA,NA,"",NA,"",NA,NA,NA,NA,"",NA,"","",NA,NA,NA,"09/08/2014","poli",NA,NA,"",NA,"","","","",NA,"",NA,"",NA,NA,NA,NA,NA,NA,NA,"","Division 27","05e79e15-7e69-4df7-90b5-d09ad4695d30","",NA,NA,"d9375667c0499ed180a256617eb40061ed1ce1ae",NA,"","",NA,"","",NA,NA,NA,NA,NA,NA,"05e79e15-7e69-4df7-90b5-d09ad4695d30",NA,"Aspidochirotida","Mezali-003",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,"",NA,NA,NA,7,NA,"",NA,NA,"",NA,"Delle Chiaje",NA,"PreservedSpecimen",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2007,NA,"",NA,NA,"Holothuria poli",NA,NA,"Holothuriidae",NA,NA,NA,NA
