"","dwc.maximumDepthInMeters","dwc.preparation","fcc.superfamily","dwc.verbatimDepth","dwc.latestEpochOrHighestSeries","dwc.occurrenceStatus","idigbio.version","idigbio.associateIdentifier","dwc.datasetName","dwc.verbatimTaxonRank","dwc.accessRights","dwc.scientificNameID","dwc.taxonRank","idigbio.barcodeValue","dwc.georeferencedBy","dcterms.bibliographicCitation","dwc.dynamicProperties","dwc.nameAccordingTo","dwc.lifeStage","dwc.georeferenceRemarks","dwc.country","inhs.juv_undetermined","dcterms.modified","inhs.instars_Male","idigbio.associateDeterminedBy","fcc.subfamily","dwc.earliestPeriodOrLowestSystem","id","idigbio.recordID","idigbio.associateCondition","dwc.taxonID","inhs.juv_males","dwc.islandGroup","idigbio.determinationHistory","dwc.vernacularName","dwc.scientificNameAuthorship","idigbio.endangeredStatus","idigbio.preparationCount","inhs.formII_females","inhs.total_Males","dwc.verbatimCoordinateSystem","dwc.institutionCode","dwc.namePublishedInID","dwc.decimalLongitude","dcterms.type","dwc.informationWithheld","inhs.vouchered","dwc.kingdom","dwc.order","dwc.latestAgeOrHighestStage","dwc.georeferenceSources","dwc.nomenclaturalCode","dwc.county","idigbio.uuid","inhs.location_RiverMile","dcterms.reference","dwc.latestEraOrHighestErathem","fcc.datePicked","dwc.georeferenceVerificationStatus","dwc.countryCode","dwc.day","dwc.class","dwc.year","dwc.occurrenceRemarks","dwc.rightsHolder","dwc.namePublishedIn","dwc.behavior","dwc.eventDate","symbiotaverbatimScientificName","idigbio.associatedRelationship","dwc.collectionCode","dwc.subgenus","dwc.island","dwc.geodeticDatum","idigbio.associateNotes","inhs.locationTrs","dwc.eventRemarks","dwc.genus","dwc.verbatimEventDate","dwc.minimumDepthInMeters","dwc.group","dwc.individualID","inhs.superfamily","dwc.lithostratigraphicTerms","dwc.verbatimSRS","dcterms.rights","dcterms.source","dwc.identificationRemarks","dwc.month","dwc.waterBody","dcterms.accessRights","dwc.infraspecificEpithet","dwc.habitat","dwc.locationID","inhs.location_Basin","dcterms.rightsHolder","dwc.originalNameUsage","dwc.member","dwc.startDayOfYear","dwc.typeStatus","dwc.preparations","dwc.associatedReferences","dwc.associatedMedia","idigbio.tribe","dwc.nomenclaturalStatus","dwc.latestPeriodOrHighestSystem","idigbio.associateRelationship","inhs.formII_males","idigbio.recordId","fcc.pickedBy","dwc.collectionID","dwc.previousIdentifications","dwc.minimumElevationInMeters","dwc.georeferencedDate","idigbio.hostFamily","inhs.instars_Female","dwc.reproductiveCondition","dwc.specificEpithet","dwc.maximumElevationInMeters","dwc.coordinateUncertaintyInMeters","dwc.continent","dwc.endDayOfYear","inhs.juv_females","dwc.associatedSequences","dwc.relatedResourceID","dwc.bed","dwc.identificationVerificationStatus","dwc.verbatimLocality","dwc.fieldNumber","dwc.lowestBiostratigraphicZone","dwc.basisOfRecord","http...symbiota.org.terms.verbatimScientificName","idigbio.substrate","inhs.dead","dwc.recordNumber","dwc.earliestAgeOrLowestStage","dwc.ownerInstitutionCode","dwc.associatedOccurrences","dwc.sex","dwc.establishmentMeans","dwc.verbatimLatitude","dwc.verbatimElevation","dwc.recordedBy","dwc.stateProvince","idigbio.associateCommonName","dcterms.references","dwc.municipality","idigbio.createdBy","dwc.institutionID","dwc.earliestEraOrLowestErathem","dwc.scientificName","idigbio.etag","dwc.rights","dwc.locationRemarks","idigbio.preservative","dwc.eventID","dwc.associatedTaxa","dwc.dataGeneralizations","dwc.samplingProtocol","idigbio.associateAuthor","dwc.georeferenceProtocol","dwc.locality","idigbio.recordIds","dwc.earliestEpochOrLowestSeries","dwc.higherGeography","dwc.occurrenceID","dwc.datasetID","inhs.live","dwc.eventTime","dwc.individualCount","idigbio.dateModified","idigbio.associatedFamily","dwc.formation","dwc.phylum","dwc.VerbatimEventDate","idigbio.subfamily","dwc.locationAccordingTo","dwc.identificationID","dwc.catalogNumber","inhs.relic","dwc.dateIdentified","dwc.verbatimCoordinates","dwc.identifiedBy","dwc.fieldNotes","dwc.otherCatalogNumbers","symbiota.verbatimScientificName","row.number","dwc.higherClassification","dwc.verbatimLongitude","dwc.taxonRemarks","dwc.identificationReferences","inhs.formI_males","dwc.decimalLatitude","idigbio.subgenus","dwc.disposition","dwc.family","dwc.identificationQualifier","dwc.samplingEffort","dwc.footprintWKT","dwc.coordinatePrecision","dcterms.language","inhs.total_females","inhs.location_Stream"
"2145",NA,NA,NA,"",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"",NA,"",NA,NA,"","Taiwan",NA,"09/08/2014",NA,NA,NA,NA,"c8a47cfe-26a8-4028-84ab-273e720f672a",NA,NA,NA,NA,NA,NA,NA,"Semper",NA,NA,NA,NA,"","FLMNH",NA,121.806,"",NA,NA,"","Aspidochirotida",NA,"","","","c8a47cfe-26a8-4028-84ab-273e720f672a",NA,NA,NA,NA,NA,NA,1,"Holothuroidea",2011,NA,NA,NA,NA,"",NA,NA,"Invertebrate Zoology",NA,NA,"",NA,NA,"","Holothuria","",NA,NA,NA,NA,NA,NA,NA,NA,"",7,"",NA,"","","AMB-St003",NA,"",NA,NA,NA,"","","","",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"martensi",NA,NA,"",NA,NA,NA,NA,NA,"",NA,"",NA,"PreservedSpecimen",NA,NA,NA,"",NA,"","","",NA,"",NA,"Mandy Bemis & Machel Malay","",NA,"",NA,"872733a2-67a3-4c54-aa76-862735a5f334","",NA,"Holothuria martensi","5f23504bf3ee71c71cecdc4d3144e55eb2e7c4dc",NA,"",NA,NA,NA,NA,"",NA,"","",NA,NA,"","C323AFCF-B952-4962-9195-991350E96919",NA,NA,NA,NA,"2014-09-12T09:45:59.259Z",NA,NA,"",NA,NA,NA,NA,"11115-Echinodermata",NA,"","","",NA,"",NA,NA,"","",NA,NA,NA,25.145,NA,"","Holothuriidae",NA,NA,NA,NA,"",NA,NA
